"glossary_term","glossary_translation","source","target","file","location"
"Gold","Arany","Only very important things are embellished with gold. It is used as a precious building material and to produce different axes (in the war mill) and different parts of armor (in the helm smithy).","Csak nagyon fontos dolgokat díszítenek arannyal. Értékes építőanyagként használják, valamint különböző fejszék (a fegyverkészítő műhelyben) és páncéldarabok (a sisakkészítő műhelyben) készítéséhez használják.","tribes_encyclopedia","../../data/tribes/wares/gold/helptexts.lua:8"
"Gold","Arany","Armor and weapons are embellished with gold in the armor smithy and the weapon smithy.","A páncélokat és fegyvereket arannyal díszítik a páncél- és a fegyverkovács műhelyben.","tribes_encyclopedia","../../data/tribes/wares/gold/helptexts.lua:12"
"Gold Mine","Aranybánya","It’s up to you what you want to build. But remember – coal and iron mines need beer, marble and gold mines need wine and all mines need at least rations, which are produced out of bread OR meat OR fish.","Rajtad áll, hogy mit építesz. De ne feledd: a szén- és vasércbányákba sör szükséges, a márvány- és aranybányákba bor, és minden bányába legalább harapnivalók kellenek, ami kenyérből VAGY húsból VAGY halból készül.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:80"
"Gold Mine","Aranybánya","This tasty wine is drunk by the miners working the marble and gold mines. It is produced in a winery.","Ezt az ízletes bort márvány- és aranybányákban fogyasztják. A borászatban állítják elő.","tribes_encyclopedia","../../data/tribes/wares/wine/helptexts.lua:4"
"Gold Thread","Aranyfonál","Spins gold thread out of gold.","Aranyfonalat sző aranyból.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/atlanteans/gold_spinning_mill/helptexts.lua:16"
"Gold Spinning Mill","Aranyszálfonó malom","The weavers produce spidercloth and tabards in the weaving mill. Spidercloth is needed for the construction of some buildings and clothing, while tabards are the uniforms of soldiers. The weaving mill needs gold thread and spider silk as raw material. Spider silk is produced by the spider farm, while gold thread is produced by the gold spinning mill out of gold.","A szövők pókszövetet és köntösöket gyártanak a szövőmalomban. A pókszövet szükséges alapanyaga pár épületnek és ruhának, míg a köntösök a katonák egyenruhái. A szövőmalomnak aranyfonálra és pókselyemre van szüksége nyersanyagként. Pókselymet a póktenyészetek termelnek, aranyfonalat pedig az aranyszálfonó malmok hoznak létre.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:76"
"Gold Spinning Mill","Aranyszálfonó malom","May Satul warm you too, Opol. I wanted to delay production of spidercloth, but I understand your urgency. Your suggestion sounds fair to me, I will build your weaving mill and spider farm. I will also build a gold spinning mill so that the golden tabards you make will not be golden by name alone.","Téged is Satul melegítsen, Opol. El akartam halasztani a pókszövet gyártását, de megértem helyzeted sürgősségét. A javaslatod korrektnek tűnik. Meg fogom építeni a szövőmalmot és a póktenyészetet. Építeni fogok egy aranyszálfonó malmot is, hogy az általad készített aranyköntösök ne csak névlegesen legyenek aranyból.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:278"
"Gold Ore","Aranyérc","Here in the northern part, you only have a goldmine and a warehouse. While the miners are supplied well with food, there is no way to transport the gold ore to our smelting works in the southern part.","Itt az északi részen csak egy aranybányád és egy raktárad van. Míg a bányászok jól el vannak látva étellel, nincs semmi módja, hogy a kibányászott ércet elszállítsák a déli részre, az olvasztóinkhoz.","scenario_tutorial03_seafaring.wmf","../../data/campaigns/tutorial03_seafaring.wmf/scripting/texts.lua:33"
"Archive","Archívum","Manage your messages more efficiently: press ‘N’ for News to access the messages window, then use ‘G’ for Go To, and the Delete key to archive messages.","Kezeld üzeneteidet még hatékonyabban: használd az N billentyűt az üzenetek ablakának megjelenítéséhez, majd a G-t az ugráshoz, és a Delete-et az üzenet archiválásához.","texts","../../data/txts/tips/general_game.lua:39"
"Barbarians","Barbárok","There are still a few Barbarians hiding on our island, but I am sure that we will find them soon. Every Barbarian who doesn’t attack us will be put in a boat with the other peaceful ones, and sent back to their country.","Még mindig rejtőzik néhány barbár a szigetünkön, de biztos vagyok benne, hogy hamarosan megtaláljuk őket. Minden barbár, aki nem támad ránk, csónakba lesz rakva a többi békés emberrel, és visszaküldjük őket az országukba.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:269"
"Inbox","Bejövő","Archive all messages that you currently have in your inbox, including this one.","Archiváld minden beérkezett üzeneted, beleértve ezt is.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:382"
"Inbox","Bejövő","Archive Your Inbox Messages","Archiváljuk a beérkezett üzeneteket","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:387"
"Inbox","Bejövő","Archive all your messages in your inbox now.","Most archiváld a benne lévő összes üzenetet.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:389"
"Empire","Birodalom","On their way home to defend the Empire, the crew of Lutius was surprised by the will of the gods.","Úton hazafelé, hogy megvédjék a Birodalmat, Lutiust és legénységét meglepte az istenek akarata.","maps","../../data/campaigns/emp03.wmf/elemental:10"
"Empire","Birodalom","There are three different tribes in Widelands: the Barbarians, the Empire and the Atlanteans. All tribes have a different economy, strength and weaknesses, but the general gameplay is the same for all. We will play the Barbarians for now.","Három különböző törzs található a Widelandsben: barbárok, birodalmiak és atlantisziak. Minden törzsnek eltérő gazdasága, erőssége és gyengéi vannak, de az általános játékmenet mindhármuknál megegyezik. Most a barbárokat mutatjuk be.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:40"
"Empire","Birodalom","In this game, you start out on a small piece of land with just a few resources. Using these, you’ll create an empire with many thousands of inhabitants. On your way towards this goal, you will have to establish an economic infrastructure, explore the land around you and face rivaling tribes.","Ebben a játékban egy kis darabka földön kezdesz mindössze néhány 
forrással. Ezek felhasználásával több ezer lelket számláló birodalmat 
építhetsz. Míg e célt eléred, fel kell állítanod egy gazdasági rendszert, 
fel kell fedezned a környező vidéket, és szembe kell nézned a veled versengő 
törzsekkel.","texts","../../data/txts/help/common_helptexts.lua:19"
"Empire","Birodalom","Flour is produced by the mill out of wheat and is needed in the bakery to produce the tasty Empire bread.","A liszt a malomban készül búzából, és az ízletes birodalmi kenyeret sütik belőle a pékségben.","tribes_encyclopedia","../../data/tribes/wares/flour/helptexts.lua:4"
"Bronze Ax","Bronz fejsze","The bronze ax is considered a weapon that is hard to handle. Only skilled soldiers can use it. It is produced at the war mill and used in the training camp – together with food – to train soldiers from attack level 2 to level 3.","A bronzfejszét nehezen kezelhető fegyvernek tartják. Csak jártas katonák tudják használni. A fegyverkészítő műhelyben állítják elő, és a kiképzőtáborban használják – élelmiszerrel együtt – a katonák támadásának 2. szintről 3. szintre történő képzéséhez.","tribes_encyclopedia","../../data/tribes/wares/ax_bronze/helptexts.lua:4"
"Mine","Bánya","Food is very important for mines and military training areas. Establish a well working food environment by building at least one farm, one blackroot farm and a mill. The two kinds of flour together with water from a well will be baked into bread in a bakery, so build a bakery and a well, too.","Az élelem nagyon fontos a bányákban és a katonai kiképzőhelyeken. Létesíts egy jól működő élelemtermelő gazdaságot legalább egy tanya, egy feketegyökérkert és egy malom építésével. A kétféle lisztből, illetve a kútból szerzett vízből a pékségben sütnek kenyeret, ezért építs egy pékséget és egy kutat is.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:58"
"Mine","Bánya","Build a mine of each type. Make sure to send geologists to the mountain first.","Építs minden bányából egyet. De előtte mindenképpen küldj geológusokat a hegyre.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:90"
"Mine","Bánya","A friend of mine explored the island on his own and he told me of a big lake at the top of the mountain. I suggest we build the ships in this lake and wait until the island drowns beneath us. Then we can sail away. It is a bold plan, but I think it could work.","Egy barátom felfedezőutat tett a szigeten, és mesélt egy nagy tóról a hegy tetején. Azt javaslom, építsük a hajókat azon a tavon, és várjuk meg, míg a sziget elsüllyed alattunk. Azután elhajózhatunk. Merész terv, de szerintem működhet.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:456"
"Mine","Bánya","Start building mines on the mountain","Láss hozzá bányák építéséhez a hegyen","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:42"
"Mine","Bánya","Enhance a mine and the tavern, and build a micro brewery.","Fejleszd a bányát és a fogadót, és építs egy kis sörfőzdét.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:92"
"Mine","Bánya","You may of course enhance all mines to deep mines instantly given you have the workers – bigger mines work a bit faster, smaller mines need cheaper food. It’s up to you which strategy you prefer.","Persze minden bányádat azonnal fejlesztheted, ha van elég munkásod – a nagyobb bányák egy kicsit gyorsabban dolgoznak, a kisebb bányákhoz olcsóbb élelmiszer kell. Rajtad áll, hogy melyik stratégiát választod.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:98"
"Mine","Bánya","So now that we have both the mines and the food to sustain them, we should bring what our brave miners gain for us into a more useful state. The iron ore has to be melted into iron so that it is ready to be forged into whatever we want. And we need the coal to keep the smelter’s ovens burning.","Most, hogy bányáink is vannak, meg élelmünk is, amivel fenntarthatjuk működésüket, ideje használható formába önteni azt, amit bátor bányászaink felszínre hoznak. A vasércből vasat kell koholni, hogy abból a nekünk tetsző dolgokat kovácsolhassunk. A szénnel pedig forrón tarthatjuk az olvasztókemencét.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:437"
"Mine","Bánya","Expand your territory to the mountains, send geologists to search for ore and coal and build a mining economy with mines, taverns, smelting works and metal workshop.","Terjeszd ki a területed a hegyekbe, küldj geológusokat, hogy ércet és szenet keressenek, és építsd ki egy bányászati gazdaságot bányákkal, vendéglőkkel, olvasztókkal és fém műhelyekkel.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:76"
"Mine","Bánya","The traitor left his armies dying where they lay when he saw that he would not keep my forces back. Kalitath disappeared in the confusion of the war, but I don’t care now. Shall he flee and be forgotten for all times as a tribal leader that would not bow before the wooden throne, that is mine to take now.","Az áruló cserben hagyta seregét, amint rájött, hogy nem képes visszatartani erőimet. Kalitath a harc zűrzavarában eltűnt, de nem is érdekel már. Meneküljön csak el és ne is halljunk többé róla, arról a törzsfőről, aki nem volt hajlandó behódolni a fatrónnak, ami most már engem illet.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:222"
"Mine","Bánya","Our geologists found a lot more deposits of iron ore, coal and even gold. We should enhance our current mines as soon as our miners are more experienced. We should build up some more mines, a bigger food infrastructure to always supply our men with sufficient food and a further processing economy. But that’s still not everything – most of our soldiers are quite young and neither have a good weapon nor are they well trained. We should build up training sites to prepare them for their future tasks.","Geológusaink rengeteg további tartalékot találtak vasércből, szénből. sőt aranyércből is. Fejlesztenünk kell bányáinkat, amint bányászaink tapasztaltabbak lesznek. Építenünk kell még néhány további bányát; egy nagyobb élelemtermelő gazdaságot, hogy mindig elláthassuk embereinket a szükséges élelemmel; valamint egy további feldolgozógazdaságot. És ez még mindig nem minden – legtöbb katonánk igen fiatal, és sem jó fegyverük, sem jó kiképzésük nincs. Kiképzőhelyeket kell létesítenünk, hogy felkészíthessük őket leendő feladataikra.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:320"
"Mine","Bánya","It’s up to you what you want to build. But remember – coal and iron mines need beer, marble and gold mines need wine and all mines need at least rations, which are produced out of bread OR meat OR fish.","Rajtad áll, hogy mit építesz. De ne feledd: a szén- és vasércbányákba sör szükséges, a márvány- és aranybányákba bor, és minden bányába legalább harapnivalók kellenek, ami kenyérből VAGY húsból VAGY halból készül.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:80"
"Mine","Bánya","Sire, I’ve got good news for you: As I walked to the east, I found a larger mountain. I am not absolutely sure – a geologist should check if I am right – but I believe we could mine marble from some places on the mountain.","Uram, jó híreim vannak számodra: Ahogy kelet felé sétáltam, találtam egy nagyobb hegyet. Nem vagyok benne teljesen biztos – egy geológusnak meg kellene néznie, hogy igazam van-e – de úgy hiszem, hogy van pár hely a hegyen ahonnan márványt bányászhatnánk.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:184"
"Mine","Bánya","There is one more thing I’d like to teach you now: Expanding your territory. The place that we started with around our headquarters is barely enough for a basic building infrastructure, and we do not have access to mountains, which we need to mine minerals and coal. So, we have to expand our territory.","Még van egy dolog, amit mindenképpen meg szeretnék mutatni neked. Ez pedig nem más, mint a területed bővítése. Kezdetkor még megfelel ekkora terület, viszont a hegyek már ezen kívül esnek és így bányászni sem tudunk. Szóval bővítsük ki a területet.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:447"
"Mine","Bánya","To make our mines work, we need rations again – the more, the better.","Hogy a bányáink működjenek, újra harapnivalókra lesz szükségünk - minél több, annál jobb.","scenario_tutorial04_economy.wmf","../../data/campaigns/tutorial04_economy.wmf/scripting/texts.lua:199"
"Mine","Bánya","Fish is one of the biggest food resources of the Atlanteans. It has to be smoked in a smokery before being delivered to mines, training sites and scouts.","A hal az atlantisziak egyik legbővebb élelemforrása. Mielőtt elvinnék bányákba, kiképzőhelyekre vagy a felderítőknek, meg kell füstölni egy füstölőben.","tribes_encyclopedia","../../data/tribes/wares/fish/helptexts.lua:4"
"Mine","Bánya","Meat has to be smoked in a smokery before being delivered to mines and training sites (dungeon and labyrinth).","A húst meg kell füstölni egy füstölőben mielőtt bányákba vagy kiképzőhelyekre (kazamata és labirintus) szállítanák.","tribes_encyclopedia","../../data/tribes/wares/meat/helptexts.lua:6"
"Mine","Bánya","Smoked meat is made out of meat in a smokery. It is delivered to the mines and training sites (labyrinth and dungeon) where the miners and soldiers prepare a nutritious lunch for themselves.","A húst egy füstölőben megfüstölve készítik a füstölt húst. A bányákba és a kiképzőhelyekre (labirintus, kazamata) szállítanak belőle, ahol a bányászok és a katonák tápláló ebédet készítenek maguknak.","tribes_encyclopedia","../../data/tribes/wares/smoked_meat/helptexts.lua:4"
"Mine","Bánya","Works deep in the mines to obtain coal, iron, gold or precious stones.","A bányák mélyén dolgozik, hogy szenet, vasat, aranyat vagy drágaköveket termeljen ki.","tribes_encyclopedia","../../data/tribes/workers/atlanteans/miner/helptexts.lua:3"
"Mine","Bánya","Works deep in the mines to obtain coal, iron, gold or granite.","A bányák mélyén dolgozik, hogy szenet, vasat, aranyat vagy gránitot termeljen ki.","tribes_encyclopedia","../../data/tribes/workers/barbarians/miner/helptexts.lua:3 ../../data/tribes/workers/barbarians/miner_chief/helptexts.lua:3 ../../data/tribes/workers/barbarians/miner_master/helptexts.lua:3"
"Mine","Bánya","Works deep in the mines to obtain coal, iron, gold or marble.","A bányák mélyén dolgozik, hogy szenet, vasat, aranyat vagy márványt termeljen ki.","tribes_encyclopedia","../../data/tribes/workers/empire/miner/helptexts.lua:3 ../../data/tribes/workers/empire/miner_master/helptexts.lua:3"
"Mine","Bánya","should mine resource %s, which does not exist in world; tribe is not compatible with world","Ez a törzs nem kompatibilis ezzel a térképpel, mert itt nem bányázható %s, pedig szüksége lenne rá","widelands","../../src/logic/map_objects/tribes/worker.cc:117"
"Miner","Bányász","This beer is produced in a brewery out of wheat and water. It is consumed by miners in coal and iron mines.","Ezt a sört búzából és vízből készítik a sörfőzdében. A szén- és vasércbányák munkásai fogyasztják.","tribes_encyclopedia","../../data/tribes/wares/beer/helptexts.lua:8"
"Miner","Bányász","A real meal is made in inns out of bread and fish/meat. It satisfies the needs of miners in deep mines.","Egy jó ebéd egy fogadóban készül kenyérből, illetve halból vagy húsból. Ez kielégíti a mély bányák dolgozóinak igényét.","tribes_encyclopedia","../../data/tribes/wares/meal/helptexts.lua:6"
"Miner","Bányász","A bigger morsel than the ration to provide miners in deep mines. It is produced in an inn or a big inn out of fish/meat, pitta bread and beer.","Egy nagyobb adag a harapnivalónál, hogy ellássa a mély bányák munkásait. Vendéglőben vagy nagy fogadóban készül hal vagy hús, illetve pita és sör felhasználásával.","tribes_encyclopedia","../../data/tribes/wares/snack/helptexts.lua:4"
"Miner","Bányász","This tasty wine is drunk by the miners working the marble and gold mines. It is produced in a winery.","Ezt az ízletes bort márvány- és aranybányákban fogyasztják. A borászatban állítják elő.","tribes_encyclopedia","../../data/tribes/wares/wine/helptexts.lua:4"
"Wheat","Búza","Other ways to produce food – different kinds of food – are fishers and farms. The wheat of the farms has to be processed with water in a bakery before it becomes edible. You can obtain water by building a well on a spot where your geologists have found a water source.","Az élelmiszer-termelés más módjai – különböző fajta élelmiszereknek –, a halászok és a farmok. A farmok búzáit vízzel együtt kell feldogozni a pékségben, mielőtt ehető lesz. Vizet kút építésével szerezhetsz, egy olyan helyen, ahol a geológusok vízforrást találtak.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:77"
"Wheat","Búza","Grinds wheat to produce flour.","Lisztté őrli a búzát.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/empire/mill/helptexts.lua:16"
"Wheat","Búza","This beer is produced in a brewery out of wheat and water. It is consumed by miners in coal and iron mines.","Ezt a sört búzából és vízből készítik a sörfőzdében. A szén- és vasércbányák munkásai fogyasztják.","tribes_encyclopedia","../../data/tribes/wares/beer/helptexts.lua:8"
"Wheat","Búza","The Barbarian bakers are best in making this flat and tasty pitta bread. It is made out of wheat and water following a secret recipe. Pitta bread is used in the taverns, inns and big inns to prepare rations, snacks and meals. It is also consumed at training sites (training camp and battle arena).","A barbár pékek a legjobbak a lapos és ízletes pita kenyér elkészítésében. Búzából és vízből készül egy titkos recept alapján. A pita kenyeret a kocsmákban, fogadókban és a nagy fogadókban használják fel harapnivaló, uzsonna és ebéd elkészítéséhez. A kiképzőhelyeken (kiképzőtábor és harci aréna) szintén fogyasztják.","tribes_encyclopedia","../../data/tribes/wares/bread_barbarians/helptexts.lua:4"
"Wheat","Búza","Flour is produced by the mill out of wheat and is needed in the bakery to produce the tasty Empire bread.","A liszt a malomban készül búzából, és az ízletes birodalmi kenyeret sütik belőle a pékségben.","tribes_encyclopedia","../../data/tribes/wares/flour/helptexts.lua:4"
"Wheat","Búza","Grinds wheat to produce flour.","Lisztté őrli a búzát.","tribes_encyclopedia","../../data/tribes/workers/empire/miller/helptexts.lua:3"
"Chat’Karuth","Chat’Karuth","When Chat’Karuth died, he was an old man, father to three strong and ambitious sons, and warlord to an army that could match any enemy willing to rise against the ancient forests. Though at the end of his glorious reign, Chat’Karuth chose his eldest son, Thron, to succeed him as the tribe’s warlord – a decision that left his two brothers unsatisfied. The old warlord knew that. As his father instructed him, Thron left the capital of Al’thunran, the home of the Throne Among the Trees, and withdrew his forces to the high hills where he buried the corpse of his father. There he swore to the gods and his father’s spirit that he’d return to re-established order. While his brothers have raged blind war against Thron and the few forces he left to secure the borders of Al’thunran, the young warlord seeks to reunite his ambitious brothers and force the tribes to march once again under a common banner.","Amikor Chat'Karuth meghalt, nagyon öreg, három erős és törekvő fiú apja és egy erős hadúr volt, olyan hadsereggel, amely bármelyik ellenséget képes legyőzni, amely szembe mer szállni az ősi erdővel. Dicső uralkodása után, Chat'Karuth a legidősebb fiára hagyta a trónt - ezzel magára haragítva másik két fiát. Az öreg hadúr tudta ezt. Ahogy az apja meghagyta neki, Thron elhagyta Al'thunran fővárosát, a korona otthonát a fák között, és visszavonta erőit a magas hegyekbe, ahol eltemette apját és megesküdött az Isteneknek, hogy egy nap visszatér és helyreállítja a rendet. Amíg testvérei vak háborút indítottak Thron és katonái ellen, akiket hátrahagyott, hogy megvédjék Al'thunran határát, a fiatal hadúr igyekezett maga mellé állítani nagyravágyó testvéreit, hogy a törzseket újra egy zászló alatt egyesíthesse.","maps","../../data/campaigns/campaigns.conf:32"
