"glossary_term","glossary_translation","source","target","file","location"
"Attack","Angriff","There are still a few Barbarians hiding on our island, but I am sure that we will find them soon. Every Barbarian who doesn’t attack us will be put in a boat with the other peaceful ones, and sent back to their country.","’t gifft noch een paar Wille Lüü, de sik up uns’ Insel versteken, aver wiss finnen wi se bold. All Willen, de uns nich angriepen, setten wi in een Schipp mit de annern freedsamen un schicken se in hör Land torügg.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:267"
"Attack","Angriff","The message was addressed to me, begging me to come back to Fremil. It says that the Empire is at war with the Barbarians. They were attacked from the north by the tribe that I was forbidden to attack. It is clear to me what I must do…","’t was eene Naricht för mi, de mi daarum anging, dat ick na Freemilt torügg koom. Dat Latienske Riek is im Krieg mit de Willen Lüü. Se sünd vun Noorden angrepen worden, vun de Volk, wat ick nich angriepen dürde. Ick weet, wat ick doon mutt …","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:288"
"Attack","Angriff","I am really afraid, because we are completely unprepared should the Barbarians decide to attack us.","Ick bün würrelk bange, wiel wi överhoopt nich vörbereidt sünd, wenn de Willen Lüü uns angriepen wullen.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:267"
"Attack","Angriff","I’d like to say we should attack him right now, but I fear we aren’t strong enough yet to hold our own against him in battle. We should hurry our soldier training while pretending to be gathering his so-called gift. That would buy us some time.","Am Leevsten will ick seggen, dat wi hüm gliek stracks angriepen, aver ick bün bange, dat wi noch nich stark genoog sünd, um hüm in eener Slacht to begegen. Wi sallen uns’ Soldaten fixer utbilden as wi so doon, as of wi siene sobenöömte Gaav sammeln. Dat gifft uns wat Tied.","scenario_fri02.wmf","../../data/campaigns/fri02.wmf/scripting/texts.lua:320"
"Attack","Angriff","When you are expanding into no man’s land, you can make your buildings prefer rookies. When you are planning to attack, send heroes into that region. Conquered buildings always prefer heroes.","Wenn du nejes Land innimmst, kannst du diene Boen Snöttbaarten vörtrecken laten. Wenn du angriepen willst, treck Helden vör. Innohmen Boen trecken immer Helden vör.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:191"
"Attack","Angriff","To attack a building, click on its doors, choose the number of soldiers that you wish to send and click on the ‘Attack’ button.","Um een Huus antogriepen, klick siene Döör an, köör de Tahl vun Soldaten, wat de schicken willst, ut, un klick dann de »Angriepen«-Knoop an.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:263 ../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:274"
"workers","Arbeiders","I almost forgot in this haste – wherever we will land, we’ll need some construction materials to get started, and soldiers to secure and expand our new colony. Even after loading the expedition, the ship should have enough free space for a few wares and workers. On top of that, there should be room for up to %d soldier, if nobody minds being all crammed together. Let’s send some building supplies and our best men to the port when it’s completed, to get ready to embark when we set sail!","Ick hebb dat in deeser Iel haast vergeten – waar wi ok lannen sallen, wi bruken Materialien tum Bauen, um mit de Upbauen vun uns’ neei Dörp to begünnen, un Soldaten, um uns’ nejes Dörp to sekern und to vergrotern. Ok nadeem wi de Söök laden hebben, könen wi bit to %d Soldat up uns’ Schipp mitnehmen, wenn ’t hör nix utmaakt, all vollstoppt to wesen. Laat uns een paar Baumaterialien un uns’ besten Keerls tur Muu schicken, wenn se kumpleet is, daarmit se an Boord gahn könen, wenn wi lössseilen!","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:414"
"workers","Arbeiders","I almost forgot in this haste – wherever we will land, we’ll need some construction materials to get started, and soldiers to secure and expand our new colony. Even after loading the expedition, the ship should have enough free space for a few wares and workers. On top of that, there should be room for up to %d soldiers, if nobody minds being all crammed together. Let’s send some building supplies and our best men to the port when it’s completed, to get ready to embark when we set sail!","Ick hebb dat in deeser Iel haast vergeten – waar wi ok lannen sallen, wi bruken Materialien tum Bauen, um mit de Upbauen vun uns’ neei Dörp to begünnen, un Soldaten, um uns’ nejes Dörp to sekern und to vergrotern. Ok nadeem wi de Söök laden hebben, könen wi bit to %d Soldaten up uns’ Schipp mitnehmen, wenn ’t hör nix utmaakt, all vollstoppt to wesen. Laat uns een paar Baumaterialien un uns’ besten Keerls tur Muu schicken, wenn se kumpleet is, daarmit se an Boord gahn könen, wenn wi lössseilen!","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:414"
"workers","Arbeiders","Your workers and soldiers will find shelter here. Also stores your wares and tools.","Brengt diene Lüü un Soldaten unner un verwahrt diene Waren un anner Kraam.","scenario_fri02.wmf","../../data/campaigns/fri02.wmf/scripting/tribes/init.lua:13"
"workers","Arbeiders","Your workers and soldiers will find shelter here. Also stores your wares and tools.","Brengt diene Lüü un Soldatsken unner un verwahrt diene Waren un anner Kraam.","tribes_encyclopedia","../../data/tribes/initialization/amazons/units.lua:1249"
"workers","Arbeiders","Your workers and soldiers will find shelter here. Also stores your wares and tools. It will help you to stabilize your economy.","Brengt diene Lüü un Soldaten unner un verwahrt diene Waren un anner Kraam. Hülpt di, diene Weertskupp to stevigen.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:1432"
"workers","Arbeiders","Your workers and soldiers will find shelter here. Also stores your wares and tools.","Brengt diene Lüü un Soldaten unner un verwahrt diene Waren un anner Kraam.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1111"
"workers","Arbeiders","Your workers and soldiers will find shelter here. Also stores your wares and tools.","Brengt diene Lüü un Soldaten unner un verwahrt diene Waren un anner Kraam.","tribes_encyclopedia","../../data/tribes/initialization/empire/units.lua:1202"
"workers","Arbeiders","Your workers and soldiers will find shelter here. Also stores your wares and tools.","Brengt diene Lüü un Soldaten unner un verwahrt diene Waren un anner Kraam.","tribes_encyclopedia","../../data/tribes/initialization/frisians/units.lua:1537"
"Atlanteans","Atlantinger","These advanced shields are used by the best soldiers of the Atlanteans. They are produced in the armor smithy and used in the labyrinth – together with food – to train soldiers from defense level 1 to level 2.","De besten Atlantisken Soldaten bruken deese goden Schilden. Se worden in de Panzersmee produzeert un in Dwaalwegen – tosamen mit Spiesen – bruukt, um Soldaten vun Verteidigung-Stand 1 up Stand 2 uttobilden.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:844"
"Autosave","Automatisk Sekern","Maximum number of autosave files:","Hoogste Tahl vun Dateien vun automatiskem Sekern:","widelands","../../src/ui_fsmenu/options.cc:225"
"Deeper Mine","Bannig deeps Bargwark","A meal is made out of pitta bread, strong beer and fish/meat in a big inn. This substantial food is exactly what workers in a deeper mine need.","Een Mahl word in eenem Weertshuus ut Pitta-Brood, Deftigen Beer un Fiss of Fleesk maakt. Dat is wat de Arbeiders in eenem Bannig deepen Bargwark bruken.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:254"
"Mine","Bargwark","Build a warehouse close to the conquered pirate sentry near the brook. We will need it as a basis for further exploration. Furthermore we could use it to store some gold that we will mine from the surrounding hills.","Bau een Kraamhuus dicht bi de innohmen Seerover-Wachters-Kamer bi de Beek. Wi bruken ’t as Utgangsstee för wieders Utförsken. Un wi könen daar ok wat Gold lagern, wat wi ut de umgeven Höchten ofboen wullen.","map_along_the_river.wmf","../../data/maps/SP_Scenarios/Along_The_River.wmf/scripting/objectives.lua:37"
"Mine","Bargwark","A friend of mine explored the island on his own and he told me of a big lake at the top of the mountain. I suggest we build the ships in this lake and wait until the island drowns beneath us. Then we can sail away. It is a bold plan, but I think it could work.","Een Fründ vun mi hett de Insel sülvst utförsket un mi vun eenem groten Meer vertellt, wat hoog in de Bargen liggt. Ick slaag vör, dat wi de Schippen in deesem Meer bauen un wachten, bit de Insel unnergahn is. Dann könen wi wegseilen. Dat is een driester Plaan, aver ick gloov, dat word so gahn.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:468"
"Mine","Bargwark","The traitor left his armies dying where they lay when he saw that he would not keep my forces back. Kalitath disappeared in the confusion of the war, but I don’t care now. Shall he flee and be forgotten for all times as a tribal leader that would not bow before the wooden throne, that is mine to take now.","De Verräter hett siene Soldaten liegen laten, waar se starven, as he sehn hett, dat he miene Soldateree nich torügghollen kann. Kalitat is im Krieg wegslichen, aver dat is mi egaal. Sall he doch weglöpen un för all Tieded as een Anföhrer vergeten worden, well sik nich vör de holten Throon verbugen wull, wat ick nu innehmen sall.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:220"
"Mine","Bargwark","Sire, I’ve got good news for you: As I walked to the east, I found a larger mountain. I am not absolutely sure – a geologist should check if I am right – but I believe we could mine marble from some places on the mountain.","Mienheer, ick hebb gode Narichten för Ji: As ick na Oosten gahn bün, hebb ick eenen groten Barg funnen. Ick gloov – aver dat sall een Schattsöker nakieken – dat wi vun eenigen Steden im Barg Marmel ofboen könen.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:182"
"Mine","Bargwark","It would be especially helpful to find more marble, either within fields of rock or in the mountains to mine it.","’t is besünners good, wenn wi mehr Marmel finnen, of as Felden vun Stenen of tum Ofboen in Bargen.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:519"
"Mine","Bargwark","Our wood and reed supplies are ensured. Now, we must take care of our brick supply. Bricks are burned in a brick kiln out of granite and clay, so we first need to produce those. On the mainland, we used to cut granite out of rocks, but I don’t see any here. Perhaps these hills contain enough stones to mine some granite.","Uns’ Versörgung mit Holt un Reit is seker. Nu mutten wi uns um Backstenen kümmern. Backstenen worden in eener Backsteenbranneree ut Flint un Lehm brannt, also mutten wi eerst maal deese produzeren. Up de Fastland hebben wi Flint ut Stenen slagen, aver ick seh hier keene. Villicht is in deesen Höchten genoog Steen, um wat Flint oftoboen.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:163"
"Mine","Bargwark","We must start by building all the basic buildings. I see no mountains nearby where we might mine coal. We’d better build a charcoal kiln to burn logs into charcoal. We improve the kilns with clay so they don’t consume so much wood. Our neighbors used to envy us for this clever technique, which they couldn’t copy.","Wi mutten daarmit begünnen, all de eenfachen Husen to bauen. Ick seh keene Bargen in de Naberskupp, waar wi Köhle ofboen könen. Wi sallen beter eene Holtköhl-Branneree bauen, um Köhle ut Boomstammen to maken. Wi verbetern de Brannereen mit Lehm, daarmit se nich so vööl Holt bruken. Uns’ Nabers hebben uns för deese kloke Technik beniedt, wat se nich namaken kunnen.","scenario_fri02.wmf","../../data/campaigns/fri02.wmf/scripting/texts.lua:163"
"Mine","Bargwark","The legate and I have no more business with each other now. I have taken a dislike to his superior attitude during the journey, and especially to the disdainful manner in which he treated his galley slaves. It did not seem to occur to him that they are human beings like him and me; or if it did, he acted as though they themselves were to blame for their bad fortune. I do not regret that I will probably not be seeing him again. He set up his camp some distance away from mine so that we will not hinder each other.","De Legaat un ick hebben nu nix mehr miteenanner to doon. Ick hebb up de Fahrt  eene Piek tegen siene inbildsk Maneer kregen, un vör allem tegen de verachten Aard, wo he siene Galeeren-Slaven behannelt. ’t kummt hüm nich in de Sinn, dat dat Minsken as he un ick sünd; of wenn doch, dann doot he, as of se sülven Schuld an hör slimmen Loos sünd. ’t is mi nich Leid, dat ick hüm wull nich mehr to sehn kriegen word. He hett sien Lager een Deeltje von mienem weg upsett, daarmit wi eenanner nich in de Queer komen.","scenario_fri04.wmf","../../data/campaigns/fri04.wmf/scripting/texts.lua:80"
"Mine","Bargwark","There is one more thing I’d like to teach you now: Expanding your territory. The place that we started with around our headquarters is barely enough for a basic building infrastructure, and we do not have access to mountains, which we need to mine minerals and coal. So, we have to expand our territory.","Een Ding will ick di noch verklaren: Dien Gewest vergrotern. De Rüümte um uns’ Raadhuus, waar wi mit anfangen hebben, is jüüst genoog, um eene slichte Weertskupp to bauen, un wi hebben keene Bargen, wat wi bruuken, um Köhle un Mineraalen oftoboen. Also mutten wi uns’ Gewest vergrotern.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:576"
"Mine","Bargwark","Look at this valley here in the far south. We have found a mountain with gold down here and would like to mine ores from it as well. But the streams separating it from our main colony are too wide to build bridges and too narrow for ships to pass them. Our roads would have to take long curves, which slows down ware transport a lot.","Kiek deeses Daal hier wied im Süden an. Wi hebben hier unnern eenen Barg mit Gold funnen un wullen ok hier Kluten ofboen. Aver de Beken, wat ’t vun uns’ Höövdstee trennen, sünd to wied för Brücken un to eng för Schippen. Uns’ Straten mutten lange Kurven nehmen, wat de Waren-Transpoort vööl langsamer macht.","scenario_tutorial03_seafaring.wmf","../../data/campaigns/tutorial03_seafaring.wmf/scripting/texts.lua:248"
"Builder","Baukeerl","Praise Satul! Ostur, the young ship builder did it. We have three ships – never have I seen sturdier ones – with enough room to carry all of us and some wares too. And this rescue came just in time: Lutas is about to swallow the rest of this island, the water rises faster by the hour. But we can make our escape now and start over in some country farther away…","Satuul wees Pries! Ostuur, de Schippebauer, hett ’t daankregen. Wi hebben dree Schippen – un ick hebb nie hardere sehn – wat jüüst groot genoog sünd, um uns all to dragen. Un dat weer jüüst bi Tied: Luutas word nu bold de Insel kumpleet versluken, dat Water löppt alltied fixer up. Aver wi könen nu utnaihen un in eenem anner Land, wied weg, neei begünnen …","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:488"
"building material","Baukraam","Supply basic building material for your economy:","Versörg diene Weertskupp mit de wichtigsten Baumaterialien:","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:32"
"building materials","Baukraam","May Satul warm you, Jundlina! The most important things for building a settlement are the building materials. There are some trees here, so we should build housings for some woodcutters and of course also for foresters, so we will not run out of trees. Oh, and we mustn’t forget the sawmill, for most buildings can’t be made out of logs alone. Stronger buildings also need granite, but there is plenty to the north-east of here; we just need to build a quarry, and my stonemasons will go to work promptly.","Satuul sall Jo warmen, Jundlin’! De wichtigsten Dingen, um een Dörp to bauen, sünd de Baumaterialien. Dat gifft hier een paar Bomen, also sallen wi Husen för Boomslagers bauen un natürelk ok för Försters, daarmit dat alltied genoog Bomen gifft. Ach, un wi düren nich eene Saagmöhlen vergeten, denn de meesten Husen könen nich blot ut Boomstammen baut worden. Grotere Husen bruken ok Flint, aver dat gifft Bülten daarvun im Noordoost; wi bruken nix as een Flintslagerhuus un miene Flintslager fangen stracks an to warken.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:200"
"building materials","Baukraam","May Satul warm you, Jundlina! I agree with what Loftomor proposes. We need a good supply of building materials for we have to expand our territory swiftly. I will not feel safe on this island as long as we have not seen all its shores. I brought plenty of good men from Atlantis. The military might is available. We only need some housing to live in.","Satuul sall Jo warmen, Jundlin’! Ick segg Jau to all, wat Loftomoor vörslaggt. Wi bruken völe Baumaterialien, um uns’ Gewest fix to vergrotern. Ick föhl mi up deeser Insel nich seker, bit wi se kumpleet sehn hebben. Ick hebb bannig völe gode Lüü vun Atlantis mitbrocht. De Soldateree is klaar, wi bruken blot Husen, waar se leven könen.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:207"
"building material","Baukraam","We found an old building, destroyed and burned by flames. I am very worried about this discovery. The building is not of any kind I’ve ever seen. It is certainly not designed by any Atlantean architect I’ve ever heard about. The building is crude, the assemblage is sloppy. But the materials are very enduring: the wood used for it seemed to have been burned in a strange way before it was used as building material – it is hard as stone.","Wi hebben een olles Huus funnen, verneelt un vun Füür verbrannt. Ick bün unbannig besörgt. Dat Huus sücht nich ut as elkeen, wat ick jemaals sehn hebb. Dat is wiss nich vun elkeen Atlantisken Baukeerl baut worden, vun well ick jemaals höört hebb. Dat Huus is simpel, dat Tosamenbauen sludderig. Aver de Materialien sünd bannig haart: Dat Holt is wull up eene komiske Aard brannt worden, ehr dat tum Bauen bruukt wurr – dat is so haart as Steen.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:400"
"building materials","Baukraam","We have not much water left; our food is running low; we lost all our tools and most of our building materials with the third ship. We can’t afford to sail any further, and we must attempt to settle on this island as close as possible to our current position.","Wi hebben nich mehr vööl Water över; uns’ Eten word knapp; wi hebben all uns’ Warktüüg un dat Meest vun uns’ Baumaterialien mit de darden Schipp verloren. Wi könen eenfach nich wieder sailen un mutten vun Nood up deeser Insel lannen – so dicht bi uns’ aktuelle Stee as wi könen.","scenario_atl02.wmf","../../data/campaigns/atl02.wmf/scripting/texts.lua:226"
"building materials","Baukraam","Bigger and better buildings – including all military ones – require better building materials. They cannot be built out of simple logs – the logs have to be refined to blackwood by a wood hardener first. Always remember to build a wood hardener before you run out of blackwood, as without it you cannot expand.","Grote un betere Husen – un alle Soldateree-Boen – bruuken betere Baumaterialien. Se könen nich blot mit Boomstammen baut worden – de Boomstammen mutten eerst vun eener Holtharderee to Haartholt verbetert worden. Bau immer tiedig eene Holtharderee, denn wenn du keen Haartholt mehr hest, kannst du dien Gewest nich mehr vergrotern.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:100"
"building materials","Baukraam","Start collecting basic building materials, and fortify the camp.","Fang an, eenfache Baumaterialien to sammeln, un seker dat Lager.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:21"
"building materials","Baukraam","However: for all these bigger buildings, we need better and more elegant building materials. So you have to build a house for the stonemason, who will cut columns from marble.","Aver för all de groten Husen bruuken wi betere Baumaterialien. Baut also eerst maal een Huus för eenen Flintslager, de Pielers ut Marmel sniddjet.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:201"
"building material","Baukraam","Build a lumberjack’s house, a sawmill and a stonemason’s house as soon as there is enough space for them. This will complete the basic building material supply chain.","Bau eene Boomhaueree, eene Saagmöhlen un een Steenbickerhuus, sobold daar genoog Rüümte för daar is. Dann is de Versörgung mit eenfachen Baumaterialien seker.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:66"
"building material","Baukraam","Build at least three lumberjack’s houses and two quarries to renew your building material supply chain.","Bau tominnst dree Boomhauereen un twee Flintslagerhusen, um de Versörgung mit Baumaterialien weer torechttomaken.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:88"
"building materials","Baukraam","So, first of all we need some building materials to start correcting the mistakes made by the infamous secretary. I think we should try dismantling unproductive small buildings to recover some building materials from them and collect them in our headquarters. As far as I can see now, the fishermen’s houses and the quarries don’t have any resources near them. All of the lumberjacks’ houses and the wells seem also to be inefficient or worn out.","Toeerst bruken wi also een paar Baumaterialien, um de Fehlers vun deesem lepen Macker oftohelpen. Laat uns unnütze lütte Husen plattrieten, um een paar Baumaterialien torüggtokriegen un se in uns’ Raadhuus to sammeln. Ick seh, dat de Fisker-Husen un Flintslagerhusen keene Mineraale in de Naberskupp hebben. All de Boomhauer-Husen un Wellen sünd ok langsaam of leeg.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:317"
"building materials","Baukraam","Except, maybe we should restrict the input of all buildings which consume any of our building materials to zero. Or maybe we could even pause the production in all bigger buildings and get the workers some rest until we have produced some of their input wares.","Blot, för de Husen, wat Baumaterialien bruken, sallen wi dat Lager daarför beter up null setten. Of dat Produzeren in all grotern Husen anhollen un de Arbeiders ruhen laten, bit wi de Waren, wat se bruken, produzeert hebben.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:323"
"building materials","Baukraam","Therefore I took the freedom to restrict our current building options to the lumberjack’s house until we have gained enough building materials by dismantling the ineffective buildings.","Daarum hebb ick mi verlöövt, uns’ List vun Husen tum Bauen up nix as de Boomhaueree to minnern, bit wi genoog Baumaterialien sammelt hebben, indeem wi de unnützen Husen plattrieten.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:566"
"building materials","Baukraam","Stockpile some building materials in your headquarters. Gather at least:","Pottje eenige Baumaterialien in dienem Raadhuus. Sammel tominnst:","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:44"
"building material","Baukraam","You did well. Our entire building material production is working now. Let’s wait until we have gathered some more materials. We could expand our territory some more, to see what else can be found on this island.","Hunnert. Wi könen nu all de nödigen Baumaterialien produzeren. Laat uns wachten, bit wi eenige Materialien sammelt hebben. Wi könen nu uns’ Gewest vergrotern, um to sehn, wat ’t noch up deese Hallig gifft.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:179"
"building material","Baukraam","Logs are an important basic building material. They are produced by felling trees.","Boomstammen sünd een wichtigs Baumaterial. Se worden produzeert, indeem man Bomen ofkappt.","tribes_encyclopedia","../../data/tribes/initialization/amazons/units.lua:88 ../../data/tribes/initialization/atlanteans/units.lua:429 ../../data/tribes/initialization/barbarians/units.lua:111 ../../data/tribes/initialization/empire/units.lua:124 ../../data/tribes/initialization/frisians/units.lua:98"
"building material","Baukraam","Balsa wood is an important building material. It is also used to make light armor. Balsa trees are cut by an experienced woodcutter.","Balsaholt is een wichtigs Baumaterial. ’t word ok bruuk, um lichte Wapenrocken to maken. Balsabomen worden vun erfahrenen Boomslagersken kappt.","tribes_encyclopedia","../../data/tribes/initialization/amazons/units.lua:114"
"building material","Baukraam","Smelted in a furnace, it turns into gold which is used as a precious building material and to produce armor.","’t word in Smeltereen smelt. Dann word daarut Gold, wat een düres Baumaterial is un för Wapenrockens bruukt word.","tribes_encyclopedia","../../data/tribes/initialization/amazons/units.lua:264"
"building material","Baukraam","Granite is a basic building material and can be dug up by a stone mine.","Flint is een wichtiges Baumaterial un kann vun Steen-Bargwarken ofboot worden.","tribes_encyclopedia","../../data/tribes/initialization/amazons/units.lua:1196 ../../data/tribes/initialization/amazons/units.lua:1218"
"building materials","Baukraam","‘Don’t swear at the builder who is short of building materials.’","»Schimp nich tegen de Baukeerl, well keene Baumaterialien hett.«","tribes_encyclopedia","../../data/tribes/initialization/amazons/units.lua:1614 ../../data/tribes/initialization/atlanteans/units.lua:2000 ../../data/tribes/initialization/barbarians/units.lua:1789 ../../data/tribes/initialization/empire/units.lua:2260 ../../data/tribes/initialization/frisians/units.lua:2187"
"building material","Baukraam","Smelted in a smelting works, it turns into gold which is used as a precious building material and to produce weapons and armor.","’t word in Smeltwarken smelt. Dann word daarut Gold, wat een düres Baumaterial is un för Wapens un Wapenrocken bruukt word.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:633"
"building material","Baukraam","Granite can be processed into grout which provides a solid, non burning building material. Grout is produced in a lime kiln.","Ut Flint kann man Mörtel maken, wat een stevigs Baumaterial is un nich brannt. Mörtel word in de Kalkbranneree produzeert.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:132"
