"glossary_term","glossary_translation","source","target","file","location"
"Atlantean","Атландец, атландски","This bow is used by the Atlantean hunter. It is produced by the toolsmith.","Този лък се използва от атландския ловец. Той се произвежда от ковача на инструменти.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:730"
"Atlantean","Атландец, атландски","This is the basic weapon of the Atlantean soldiers. Together with a tabard, it makes up the equipment of young soldiers. Light tridents are produced in the weapon smithy as are all other tridents.","Това е основното оръжие на атландските войници. То и наметалото съставляват екипировката на младите войници. Леките тризъбци се произвеждат в ковачницата за оръжия, също като останалите тризъбци.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:790"
"Atlantean","Атландец, атландски","The double trident is one of the best tridents produced by the Atlantean weapon smithy. It is used in a dungeon – together with food – to train soldiers from attack level 2 to level 3.","Двойният тризъбец е един от най-добрите тризъбци, произвеждани от атландския ковач на оръжия. Той се използва в тъмницата, където заедно с храна се използва за обучаване на войниците и повишаване на нивото им на Атака от 2 на 3.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:817"
"Atlantean","Атландец, атландски","This is the most dangerous weapon of the Atlantean military. Only the best of the best soldiers may use it. It is produced in the weapon smithy and used in the dungeon – together with food – to train soldiers from attack level 3 to level 4.","Това е най-опасното оръжие на атландските военни. Само най-добрите от най-добрите войници могат да го използват. То се произвежда в ковачницата за оръжия и се използва в тъмницата, където заедно с храна се използва за обучаване на войниците и повишаване на нивото им на Атака от 3 на 4.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:826"
"Atlantean","Атландец, атландски","Golden tabards are produced in Atlantean weaving mills out of gold thread. They are used in the labyrinth – together with food – to train soldiers from health level 0 to level 1.","Златните наметала се произвеждат в атландските тъкачници от златни конци. Те се използват в лабиринта, където заедно с храна се използват за обучаване на войниците и повишаване на нивото им на здраве от 0 на 1.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:871"
"Atlantean","Атландец, атландски","Breeds the strong Atlantean horses for adding them to the transportation system.","Развъжда силните атландски коне, които да се ползват в транспортната система.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:910"
"Atlantean","Атландец, атландски","Breeds the strong Atlantean horses for adding them to the transportation system.","Развъжда силните атландски коне, които да се ползват в транспортната система.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:1724"
"Atlanteans","Атландци","These advanced shields are used by the best soldiers of the Atlanteans. They are produced in the armor smithy and used in the labyrinth – together with food – to train soldiers from defense level 1 to level 2.","Тези подобрени щитове се използват от най-добрите атландски войници. Те се произвеждат в ковачницата за брони и се използват в лабиринта, където заедно с храна се използват за обучаване на войниците и повишаване на нивото им на защита от 1 на 2.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:844"
"Battle Arena","Бойна арена","Barracks train basic soldiers while training sites like a training camp or a battle arena are used for training soldiers in their different attributes. These attributes are important in fights and the better a soldier is, the higher is the chance to win a fight.","Казармите създават основни войници, а тренировъчните сгради като тренировъчния лагер и бойната арена се използват за трениране на качествата на войниците. Тези качества имат значение в битките и колкото по-добър е един войник, толкова по-голям е шансът за да спечелите битката.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:112"
"Battle Arena","Бойна арена","One of these training sites is the battle arena. It is a big and expensive building, and it trains soldiers in evade. Since soldiers get very hungry during their workout, this building needs a lot of food and strong beer. In a real game, you should have a good infrastructure before you build it.","Една от тези тренировъчни сгради е бойната арена. Тя е голяма и скъпа сграда, която тренира ловкостта на войниците. Тъй като войниците огладняват много по време на обучението, тази сграда се нуждае от много храна и силна бира. В една истинска игра, би трябвало да имате добра инфраструктура, преди да можете да я построите.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:66"
"Battle Arena","Бойна арена","While we’re waiting for the battle arena, you’ll probably notice some soldiers walking around. They are automatically exchanged from time to time. I’ll teach you about that later.","Докато чакаме бойната арена, може да забележите как няколко войници се разхождат наоколо. Те се сменят автоматично от време на време. Ще Ви обясня за това по-късно.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:68"
"Battle Arena","Бойна арена","The Battle Arena Has Been Constructed","Бойната арена беше построена","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:86"
"Battle Arena","Бойна арена","There is a second training site: the training camp. It is a big building too, and to complement the battle arena, it trains attack and health (remember, the Barbarian soldiers cannot be trained in defense).","Това е втората тренировъчна сграда: тренировъчният лагер. Той също е голяма сграда и за да допълни бойната арена, той тренира атаката и здравето (както може би помните, войниците на варварите не могат да тренират защита).","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:103"
"Battle Arena","Бойна арена","The battle arena only trains the soldiers in evade. To get the strongest possible soldier, you also need to build a training camp, which trains them in attack and health.","Бойната арена тренира само ловкостта на войниците. За да създадете най-силния възможен войник, трябва да построите и тренировъчен лагер, който тренира атаката и здравето им.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:113"
"Battle Arena","Бойна арена","To train in the training camp, our soldiers need food like in the battle arena, but no strong beer. Instead, they need different axes for attack training and helmets for health training.","За да тренират в тренировъчния лагер, войниците се нуждаят от храна, също както в бойната арена, но нямат нужда от силна бира. Вместо това, им трябват различни видове брадви за трениране на атаката и шлемове за трениране на здравето.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:123"
"Battle Arena","Бойна арена","Only this beer is acceptable for the soldiers in a battle arena. Some say that the whole power of the Barbarians lies in this ale. It helps to train the soldiers’ evade level from 0 to 1 to 2. Strong beer is also used in big inns to prepare meals.","Само тази бира е подходяща за воините в бойната арена. Някои казват, че цялата сила на варварите идва от това пиво. То помага за обучението на войниците и повишаването на нивото им на Ловкост от 0 на 1 и до 2. Силната бира се използва и в големите ханове за приготвянето на ястия.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:223"
"Battle Arena","Бойна арена","If all needed wares are delivered in time, a battle arena can train evade for one soldier from 0 to the highest level in %1$s and %2$s on average.","Ако всички нужни стоки се доставят навреме, бойната арена може да тренира ловкостта на един войник и да я повиши от 0 до най-високото ниво средно за %1$s и %2$s.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1658"
"Flour","Брашно","But we might find a compromise in between: for me, making bread is a troublesome task. Grinding the blackroots and corn to flour and then baking the bread is tedious and boring; I feel a more industrial approach would be helpful here. I for one would love to just have fresh bread delivered to my house every day.","Но можем да намерим някакво решение. За мен правенето на хляб е неприятна задача. Смилането на черните корени и царевицата и изпичането на хляба след това е продължително и скучно. Смятам, че един по-промишлен подход би помогнал тук. Аз, например, бих се радвал просто да получавам пресния хляб в дома си всеки ден.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:238"
"Bronze Ax","Бронзова брадва","The bronze ax is considered a weapon that is hard to handle. Only skilled soldiers can use it. It is produced at the war mill and used in the training camp – together with food – to train soldiers from attack level 2 to level 3.","Бронзовата брадва се смята за оръжие, с което е трудно да се борави. Само умелите воини могат да го използват. Тя се произвежда в оръжейната и се използва в тренировъчния лагер, където заедно с храна се използва за обучаване на войниците и повишаване на нивото им на Атака от 2 на 3.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:486"
"Barbarian","Варварин, варварски","By the Gods! One of our scouts has discovered a mighty castle at the center of the old plateau. The castle must be quite old and seems to have been built in a foreign style. It’s quite obvious that this is not barbarian craft.","О, Богове! Един от разузнавачите ни е забелязал величествен замък в средата на старото плато. Замъкът трябва да е много стар и изглежда е построен в някакъв чуждестранен стил. Очевидно е, че това не е създадено от варвари.","map_the_green_plateau.wmf","../../data/maps/SP_Scenarios/The_Green_Plateau.wmf/scripting/texts.lua:67"
"Barbarian","Варварин, варварски","Another Barbarian – edited by king_of_nowhere","Още един варварин — редакция от „king_of_nowhere“","maps","../../data/maps/Last_Bastion.wmf/elemental:9"
"Barbarian","Варварин, варварски","You have completed the last mission of the Barbarian tutorial campaign. You may continue playing if you wish, otherwise move on to the next campaign.","Вие завършихте последната мисия от обучителната кампания на варварите. Ако искате, можете да продължите да играете, или да преминете към следващата кампания.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:333"
"Barbarian","Варварин, варварски","What has become of our Empire? I really ask this question – why did my king forbid me from fighting against that monstrous Barbarian tribe, who first acted as a peaceful friend and then attacked my army in the darkest night?","Какво се случи с империята ни? Наистина искам да знам – защо моят крал ми забрани да се бия срещу онова уродливо варварско племе, което първо се държеше приятелски, а после една нощ нападна армията ми?","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:78"
"Barbarian","Варварин, варварски","With an army of 150 men, I was assigned to patrol on our northern frontier, which lies near the Galdin Mountains in a great, beautiful and ancient forest. Soon, we met a Barbarian tribe, which at first was friendly. A few of my men even traded with them and their children came to us, to admire our clean and tidy uniforms and weapons.","С армия от 150 човека, аз бях назначен да патрулирам по северната граница, която минава през една красива древна гора близо до планините Галдин. Скоро срещнахме варварско племе, което отначало се държеше приятелски. Някои от хората ми дори търгуваха с тях, а децата им идваха и се дивяха на нашите чисти и спретнати униформи и оръжия.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:81"
"Barbarian","Варварин, варварски","Destroy the Barbarian tribe","Разбийте варварското племе","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:94"
"Barbarian","Варварин, варварски","Destroy the Barbarian Tribe","Разбийте варварското племе","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:96"
"Barbarian","Варварин, варварски","Attack and completely destroy the Barbarian buildings as soon as you have enough soldiers.","Атакувайте и унищожете напълно сградите на варварите веднага, щом имате достатъчно войници.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:98"
"Barbarian","Варварин, варварски","Build a fortress on the peninsula (near where the Barbarian headquarters stood before). Finally, this will avoid new settlements of other tribes in that region.","Постройте крепост на полуострова (близо до мястото на варварския щаб). Това ще предотврати заселването на други племена в района.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:99"
"Barbarian","Варварин, варварски","Today, as I walked down to the eastern shore, I got a shock. I caught sight of one of those hated, evil, Barbarian tribes with whom we have had so many problems before.","Когато днес се разхождах по източния бряг, се натъкнах на нещо много неприятно. Забелязах едно от онези омразни, зли, варварски племена, с които бяхме имали толкова проблеми преди.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:240"
"Barbarian","Варварин, варварски","There are still a few Barbarians hiding on our island, but I am sure that we will find them soon. Every Barbarian who doesn’t attack us will be put in a boat with the other peaceful ones, and sent back to their country.","Все още има варвари, криещи се из острова, но аз съм сигурен, че скоро ще ги намерим. Всеки варварин, който не се опитва да ни нападне, ще бъде качен на лодка с останалите мирни варвари и пратен обратно в страната си.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:267"
"Barbarian","Варварин, варварски","I think I have heard the wind carrying some weird but well known sounds from the north. If I’m not totally wrong, I have heard some Barbarian war drums. So, we should better go and have a look at what is going on up there.","Мисля, че чух вятъра да носи странни, но добре познати звуци от север. Ако не се бъркам, трябва да са били варварски бойни тъпани. Затова би било добре да погледнем какво става там.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:424"
"Barbarian","Варварин, варварски","Sire, we found the ruins of a former Barbarian fortress and village. I’m somewhat worried that we will have to fight against them before we are ready to do so.","Ваше величество, открихме останките на някогашна крепост и село на варварите. Притеснявам се, че ще трябва да се бием с тях преди да сме готови за това.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:591"
"Barbarian","Варварин, варварски","Yes my fellow soldiers, we have done it! We have met all the challenges that were put in front of us. But my heart is still with our home. We shall set sail as soon as possible to help defend the Empire from the Barbarian tribe.","Да, мои войници, ние успяхме! Справихме се с всички предизвикателства. Но сърцето ми все още копнее за дома. Трябва да отплаваме възможно най-скоро, за да помогнем в защитата на империята от варварското племе.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:624"
"Barbarian","Варварин, варварски","End the Barbarian intrusion into your very own part of the world.","Прекратете нахлуването на варварите в управляваната от Вас част на света.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:164"
"Barbarian","Варварин, варварски","New soldiers are created differently from normal workers: recruits will walk from a warehouse (or your headquarters) to the barracks where they will receive some basic training and become soldiers. Basic Barbarian soldiers do not use armor, they only need an ax.","Новите войници се създават по различен начин от обикновените работници: наборниците излизат от склада (или щаба) и отиват в казармата, където получават основна боева подготовка и се превръщат във войници. Основните войници на варварите нямат брони, те се нуждаят само от брадва.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:39"
"Barbarian","Варварин, варварски","If a Barbarian soldier is fully trained, he has level %1% health, level %2% attack, level %3% defense and level %4% evade. This is one fearsome warrior then! The individual abilities have the following meaning:","Ако войник на варварите бъде максимално обучен, той ще има ниво на здраве %1%, ниво на атака %2%, ниво на защита %3% и ниво на ловкост %4%. Това би бил един страховит войник! Отделните умения имат следните значения:","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:42"
"Barbarian","Варварин, варварски","The total life of a soldier. A Barbarian soldier starts with %1% health, and he will gain %2% health with each health level.","Точките живот на войника. Войниците на варварите започват с %1% точки здраве и получават по още %2% точки със всяко ниво на здравето.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:45"
"Barbarian","Варварин, варварски","The amount of damage a soldier will inflict on the enemy when an attack is successful. A Barbarian soldier with attack level 0 inflicts ~%1% points of health damage when he succeeds in hitting an enemy. For each attack level, he gains %2% damage points.","Размерът на щетите, които войникът ще нанесе на врага при успешна атака. Войниците на варварите с ниво на атака 0 отнемат приблизително %1% точки от здравето на врага при успешно нанесен удар. С всяко ниво на атаката, войникът получава допълнителни %2% точки щети.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:48"
"Barbarian","Варварин, варварски","The defense is the percentage that is subtracted from the attack value. The Barbarians cannot train in this skill and therefore have always defense level 0, which means that the damage is always reduced by %1%%%. If an attacker with an attack value of 3500 points hits a Barbarian soldier, the Barbarian will lose 3500·%2%%% = %3% health.","Защитата е процентът, с който ще бъде намалена стойността на атаката. Варварите не могат да тренират това умение и затова винаги имат ниво на защита 0, което означава, че е щетите винаги се намаляват само с %1%%%. Ако нападател със стойност на атаката 3500 удари войник на варварите, варваринът ще загуби 3500·%2%%% = %3% здраве.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:53"
"Barbarian","Варварин, варварски","Evade is the chance that the soldier is able to dodge an attack. A level 0 Barbarian has a %1%%% chance to evade an attack, and this increases in steps of %2%%% for each level.","Ловкостта е шансът на войника да избегне атака. Варварин с ниво на ловкостта си 0 има %1%%% шанс да избегне атака и този шанс се увеличава с %2%%% на всяко ниво.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:57"
"Barbarian","Варварин, варварски","There is a second training site: the training camp. It is a big building too, and to complement the battle arena, it trains attack and health (remember, the Barbarian soldiers cannot be trained in defense).","Това е втората тренировъчна сграда: тренировъчният лагер. Той също е голяма сграда и за да допълни бойната арена, той тренира атаката и здравето (както може би помните, войниците на варварите не могат да тренират защита).","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:103"
"Barbarian","Варварин, варварски","This equipment is produced in smithies out of coal, iron, and sometimes gold. You will learn more about this in the second scenario of the Barbarian campaign.","Тази екипировка се изработва в ковачниците от въглища, желязо и понякога – злато. Ще научите повече за това във втория сценарий от кампанията на варварите.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:124"
"Barbarian","Варварин, варварски","The Barbarian bakers are best in making this flat and tasty pitta bread. It is made out of wheat and water following a secret recipe. Pitta bread is used in the taverns, inns and big inns to prepare rations, snacks and meals. It is also consumed at training sites (training camp and battle arena).","Пекарите на варварите са най-добрите в направата на този вид плоска и вкусна питка. Тя се прави от пшеница и вода по тайна рецепта. Питките се използват в механите, хановете и големите ханове за приготвяне на дажби, закуски и ястия. Тя се консумира и в тренировъчните сгради (тренировъчния лагер и бойната арена).","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:205"
"Barbarian","Варварин, варварски","The warrior’s ax is the most dangerous of all Barbarian weapons. Only a few soldiers ever were able to handle this huge and powerful ax. It is produced in a war mill and used – together with food – in a training camp to train soldiers from attack level 4 to level 5.","Военната брадва е най-опасното оръжие на варварите. Само няколко воини изобщо са успявали да боравят с тази огромна и могъща брадва. Тя се произвежда в оръжейна и се използва в тренировъчния лагер, където заедно с храна се използва за обучаване на войниците и повишаване на нивото им на Атака от 4 на 5.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:504"
"Barbarian","Варварин, варварски","Cultivates reed that serves two different purposes for the Barbarian tribe.","Отглежда тръстика, която се използва по два начина от варварското племе.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1265"
"Barbarian","Варварин, варварски","The Barbarian metal workshop is the basic production site in a series of three buildings and creates all the tools that Barbarians need. The others are for weapons.","Работилницата за метали на варварите е основна производствена сграда в група от три такива и изработва всички инструменти, от които се нуждаят варварите. Другите изработват оръжия.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1400"
"Barbarian","Варварин, варварски","An old Barbarian proverb<br> meaning that you need to take some risks sometimes.","Стара варварска поговорка,<br> чийто смисъл е, че понякога трябва да поемаш рискове.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1411 ../../data/tribes/initialization/barbarians/units.lua:1430"
"Barbarian","Варварин, варварски","The Barbarian war mill is their most advanced production site for weapons. As such you will need to enhance an ax workshop in order to get one.","Оръжейната на варварите е най-развитата сграда за производство на оръжия. Като такава, тя трябва да бъде надградена от работилница за брадви.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1415"
"Barbarian","Варварин, варварски","The Barbarian ax workshop is the intermediate production site in a series of three buildings. It is enhanced from the metal workshop but doesn’t require additional qualification for the worker.","Работилницата за брадви на варварите е средно ниво производствена сграда в група от три такива. Тя е надграждане над работилницата за метали, но не изисква допълнителна квалификация на работника.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1434"
"Barbarian","Варварин, варварски","Excerpt from ‘Our Treasures Underground’,<br> a traditional Barbarian song.","Откъс от „Нашите подземни съкровища“,<br> традиционна варварска песен.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1607 ../../data/tribes/initialization/barbarians/units.lua:1620 ../../data/tribes/initialization/barbarians/units.lua:1633"
"Warrior’s Ax","Военна брадва","The warrior’s ax is the most dangerous of all Barbarian weapons. Only a few soldiers ever were able to handle this huge and powerful ax. It is produced in a war mill and used – together with food – in a training camp to train soldiers from attack level 4 to level 5.","Военната брадва е най-опасното оръжие на варварите. Само няколко воини изобщо са успявали да боравят с тази огромна и могъща брадва. Тя се произвежда в оръжейна и се използва в тренировъчния лагер, където заедно с храна се използва за обучаване на войниците и повишаване на нивото им на Атака от 4 на 5.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:504"
"Military","Военни","Defeat Erwyn. He commands the strongest opposing military force left on this island.","Победете Ъруин. Той командва най-силната вражеска военна сила, останала на този остров.","map_the_green_plateau.wmf","../../data/maps/SP_Scenarios/The_Green_Plateau.wmf/scripting/texts.lua:35"
"Military","Военни","May Satul warm you, Jundlina! I agree with what Loftomor proposes. We need a good supply of building materials for we have to expand our territory swiftly. I will not feel safe on this island as long as we have not seen all its shores. I brought plenty of good men from Atlantis. The military might is available. We only need some housing to live in.","Нека Сатул те стопли, Юндлина! Съгласен съм с това, което Лофтомор предлага. Нуждаем се от добър запас от дървен материал, тъй като трябва по-скоро да разширим територията си. Няма да се чувствам в безопасност на този остров, докато не видя всичките му брегове. Доведох много добри хора от Атлантида. Военната мощ е налице. Трябват ни само къщи, в които да живеем.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:207"
"Military","Военни","We found one more building of this strange making. We have yet to see any of its builders. But obviously there has been a community on this island before and obviously it was militarized. I have to check on our military status with my generals. I will not allow that a potential enemy will find us unprepared.","Открихме още една сграда от този странен вид. Но все още не сме видели строителите ѝ. Явно е, че на този остров е имало общност, и че тя е имала военна сила. Трябва да разбера от генералите ми какво е военното ни състояние. Няма да позволя на потенциалния враг да ни хване неподготвени.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:417"
