"glossary_term","glossary_translation","source","target","file","location"
"Al’thunran","Al’thunran","The frontier line of my forces has expanded to the edge of the forests. We have a long and cold winter and so many miles behind us. The fortification that we erected around Ondun will guarantee us a fast supply of men and goods, and once Al’thunran is in my hands, the two cities will be linked by a good and defensible infrastructure. Still, I hope I will not walk alone on this mission, I hope Kalitath son of Kun will follow my call.","I nostri confini hanno raggiunto i bordi della foresta. Abbiamo alle nostre spalle un inverno lungo e rigido e tante miglia. Le fortificazioni che abbiamo eretto intorno ad Ondun ci garantiranno un rapido rifornimento di uomini e merci ed una volta che Al'thunran sarà nelle mie mani, le due città saranno collegate da un'infrastruttura valida e difendibile. Spero ancora che non sarò da solo in questa missione, che Kalitat, il figlio di Kun, risponda alla mia chiamata.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:194"
"Al’thunran","Al’thunran","I have sent men to meet with Kalitath in his fortress. He has barricaded the former main entrance to the capital and is trying to set up a siege ring around Al’thunran. He will not let anyone enter or leave the city while the ring is intact. Until now, he has not answered any of my messages. But the time I spend waiting won’t be lost. I will train my soldiers further and prepare for battle.","Ho inviato degli uomini a incontrare Kalitath nella sua fortezza. Egli ha barricato la precedente entrata principale della capitale e sta provando a disporre un anello d'assedio attorno ad Al'thunran. Non lascerà entrare o uscire nessuno dalla città fintanto che l'anello d'assedio sarà intatto. Fino ad ora non ha riposto a nessuno dei miei messaggi. Tuttavia il tempo che passo ad aspettare una risposta non viene sprecato. Migliorerò l'addestramento dei miei soldati e mi preparerò per la battaglia.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:202"
"Al’thunran","Al’thunran","The first fortification Thron ordered has just been completed. At the moment, he seeks to bring trust and belief to those who live inside the walls of our new habitat that we named ‘Ondun’, which means ‘those who wait’ in the old tongue. But Thron is not yet satisfied – and I fully understand his fears: the forests are deep, and the frontier to Al’thunran is near. I am sure that there are a thousand greater dangers out there than the unknown tracks.","La prima fortificazione che Thron ci ha ordinato di costruire è appena stata completata. Al momento sta cercando di rafforzare la fiducia di coloro che vivono all'interno delle mura del nostro nuovo habitat che abbiamo chiamato 'Ondun', che significa 'coloro che aspettano' nella lingua antica. Tuttavia Thron non è ancora soddisfatto – e comprendo bene le sue paure: la foresta è profonda e il confine con Al'thunran è vicino. Sono sicuro che là fuori ci sono migliaia di pericoli ben più grandi delle tracce sconosciute","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:269"
"Al’thunran","Al’thunran","I have just spoken to the leader of our patrol. He told me that they found some mountains to the north-east and east of our territory. With a bit of luck this will open up a new chance for rearming our men, because as far as I remember, most of the mountains west of Al’thunran hold coal and some metal ores.","Ho appena parlato con il comandante della pattuglia. Mi ha detto che hanno trovato alcune montagne a nod-est e a est del nostro territorio. Con un po' di fortuna questo ci permetterà di ri-armare i nostri uomini perchè, per quanto riesco a ricordare, la maggior parte delle montagne ad ovest di Al'thunran contengono miniere di carbone e di qualche metallo.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:281"
"Al’thunran","Al’thunran","So be it, the generals are out and about arranging my troops, and Boldreth himself will lead the first strike. I will ride by his side, to free Al’thunran of this war and return peace to our capital.","E sia, i generali sono fuori a preparare le mie truppe e lo stesso Boldreth guiderà il primo assalto. Cavalcherò al suo fianco, per liberare Al'thunran da questa guerra e riportare la pace nella nostra capitale.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:341"
"Battle Arena","Arena di battaglia","Barracks train basic soldiers while training sites like a training camp or a battle arena are used for training soldiers in their different attributes. These attributes are important in fights and the better a soldier is, the higher is the chance to win a fight.","Le caserme addestrano soldati di base, mentre strutture come i campi di addestramento o le arene di battaglia servono a migliorare i differenti attributi dei soldati. Questi attributi sono importanti nei combattimenti e più alto è il loro valore, maggiore è la possibilità di vincere il combattimento.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:112"
"Battle Arena","Arena di battaglia","While we’re waiting for the battle arena, you’ll probably notice some soldiers walking around. They are automatically exchanged from time to time. I’ll teach you about that later.","Mentre aspettiamo che l'arena venga completata, avrai probabilmente notato dei soldati che si muovono in giro. Sono scambiati automaticamente di tanto in tanto. Più tardi ti spiegherò come.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:68"
"Warrior’s Ax","Ascia da guerriero","The warrior’s ax is the most dangerous of all Barbarian weapons. Only a few soldiers ever were able to handle this huge and powerful ax. It is produced in a war mill and used – together with food – in a training camp to train soldiers from attack level 4 to level 5.","L'ascia del guerriero è la più pericolosa fra tutte le armi dei Barbari. Solamente pochi soldati furono veramente in grado di gestire quest'enorme e potente ascia. Viene prodotta in una fucina da guerra e usata - insieme al cibo - in un campo di addestramento per addestrare i soldati in attacco dal livello 4 al livello 5.","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:504"
"Atlantean","Atlantideo","A special tournament in Atlantean culture is the so-called ‘Island Hopping’, where two or more groups try to reach the center island as fast as possible, to be the first erecting a castle on the top of the central mountain.","Un torneo speciale nella cultura atlantidea è il cosiddetto "Salto delle isole", dove due o più gruppi provano a raggiungere l'isola centrale il più velocemente possibile per essere i primi a costruire un castello sulla cima della montagna centrale.","maps","../../data/maps/MP_Scenarios/Island_Hopping.wmf/elemental:9"
"Atlantean","Atlantideo","Island Hopping is a traditional tournament in Atlantean culture. The rules of the game are simple: you start with a headquarters on an island. When you finish a castle at the end of the first island, you are granted a second headquarters on a second island, which will contain all wares from your first headquarters.","Il Salto delle Isole è un tradizione torneo della cultura Atlantidea. Le regole del gioco sono semplici: cominci con un quartier generale su un'isola. Quando finisci di costruire un castello alla fine della prima isola ricevi un secondo quartier generale sulla seconda isola contenente tutte le merci del tuo primo quartier generale.","mp_scenario_island_hopping.wmf","../../data/maps/MP_Scenarios/Island_Hopping.wmf/scripting/texts.lua:9"
"Atlantean","Atlantideo","The double trident is one of the best tridents produced by the Atlantean weapon smithy. It is used in a dungeon – together with food – to train soldiers from attack level 2 to level 3.","Il tridente doppio è uno dei migliori tridenti prodotto dalla fucina d'armi atlantidea. È usata in una segreta - insieme al cibo - per addestrare i soldati dal livello 2 al livello 3 di attacco.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:817"
"Atlantean","Atlantideo","This is the most dangerous weapon of the Atlantean military. Only the best of the best soldiers may use it. It is produced in the weapon smithy and used in the dungeon – together with food – to train soldiers from attack level 3 to level 4.","Questa è l'arma più pericolosa nelle forze armate atlantidee. Solo i migliori soldati possono utilizzarla. È prodotta nella fucina delle armi ed utilizzata nella segreta - insieme al cibo - per addestrare i soldati dal livello 3 al livello 4 di attacco.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:826"
"Atlantis","Atlantis","After landing on a mysterious island close to Atlantis, the remaining Atlanteans struggle to make a new home for themselves.","Dopo l'approdo su una misteriosa isola vicina ad Atlantide, i rimanenti Atlantidei lottano per creare una nuova casa per loro stessi.","maps","../../data/campaigns/atl01.wmf/elemental:11"
"Atlantis","Atlantis","On the hidden and lost island of Atlantis, a proud tribe settled since the world was very young. Ruled by the bloodline of King Ajanthul – the first human to be empowered by the sea god Lutas to breathe above sea level – and the wise clerics, who provided the link to Lutas – they prospered and became civilized.","Sull'isola nascosta e sperduta di Atlantide, una fiera tribù si insediò sin da quando il mondo era molto giovane. Governata dalla discendenza di Re Ajanthul - il primo umano ad essere autorizzato dal dio del mare Lutas a respirare sopra il livello del mare – e dai saggi ecclesiastici – che mantenevano il legame con Lutas - essi prosperarono e divennero civilizzati.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:146"
"Atlantis","Atlantis","This story is taking place during the reign of King Askandor, the 43rd successor of King Ajanthul. He had been a good king, ruling Atlantis with wisdom and foresight. But with age, he became afraid of dying and so he began looking for a cure for death even though most clerics warned him against it. Some said that endless life was only for the gods and that to seek for it was forbidden.","Questa storia si svolge durante il regno di Re Askandor, il 43esimo successore di Re Ajanthul. Era stato un buon re, governando gli Atlantidei con saggezza e lungimiranza. Ma l'avanzare dell'età portò con sé la paura di morire ed egli cominciò quindi a cercare un rimedio per la morte, nonostante la maggior parte dei religiosi lo avessero ammonito a non farlo. Dicevano che la vita eterna fosse solo per gli dei e che la sua ricerca fosse proibita.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:148"
"Atlantis","Atlantis","But not even this changed the mind of the god. The water kept on rising. Nearly driven insane by guilt, pain and anger, Jundlina became a heretic: Secretly, she gathered people of the common folk who were not in line with the decision of the clerics to accept the god’s will. Together with them, she set the temple on fire and stole a ship to flee from the god’s influence over Atlantis. This small group started praying to Satul, the fire god and the worst enemy of Lutas.","Ma neanche questo fece cambiare idea al dio. L'acqua continuò a salire. Quasi impazzita dal senso di colpa, dal dolore e dalla rabbia, Jundlina divenne un'eretica: segretamente, riunì persone del popolo che non erano d'accordo con la decisione dei religiosi di accettare la volontà del dio. Insieme a loro, diede fuoco al tempio e rubò una nave per fuggire dalle influenze del dio di Atlantide. Questo piccolo gruppo iniziò a pregare Satul, dio del fuoco e peggior nemico di Lutas.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:170"
"Atlantis","Atlantis","Leaving the dying Atlantis and their past behind, they started on a quest to find a place sheltered by the fire and protected from the sea.","Lasciandosi la morente Atlantide ed il loro passato alle spalle, cominciarono una ricerca per trovare un luogo al riparo dal fuoco e protetto dal mare.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:172"
"Atlantis","Atlantis","We left Atlantis and sailed east. We entered the forbidden sea on the sixth day without noticing any pursuers from Atlantis and without Lutas having smashed our ship. Now, we are out of his reach. One day later, we sighted an island which seems to have one of these fire spitting mountains on it. I deemed this a sign from the fire god and we landed on its shore.","Abbiamo lasciato Atlantide e veleggiato verso est. Siamo entrati nel mare proibito durante il sesto giorno senza notare alcun inseguitore da Atlantide e senza che Lutas abbia distrutto la nostra nave. Adesso siamo fuori dalla sua portata. Il giorno dopo, abbiamo avvistato un isola che sembrava avere una di quelle montagne sputa-fuoco. Ho giudicato che fosse un segno del dio del fuoco e siamo approdati sulle sue coste.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:182"
"Atlantis","Atlantis","We spent the last week building two watchtowers on the mountains close to our landing area; and, of course, a hall for us all. We have very talented constructors in our group – still, the buildings do not match the art we had on Atlantis. I hope they will withstand the next rain. At least, the towers will warn us if a ship from Atlantis follows us and if the island is inhabited, we will see attackers a long time before they arrive.","Abbiamo passato l'ultima settimana costruendo due torri di guarda sulle montagne vicino alla nostra zona di approdo, ed ovviamente un salone per tutti noi. Abbiamo dei costruttori molto talentuosi nel nostro gruppo – eppure, gli edifici non eguagliano il pregio che avevamo ad Atlantide. Spero possano superare la prossima pioggia. Quanto meno, le torri ci avvertiranno se una nave proveniente da Atlantide ci seguisse e, se l'isola è abitata, avvisteremo gli aggressori molto tempo prima del loro arrivo.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:185"
"Atlantis","Atlantis","May Satul warm you, Jundlina! I agree with what Loftomor proposes. We need a good supply of building materials for we have to expand our territory swiftly. I will not feel safe on this island as long as we have not seen all its shores. I brought plenty of good men from Atlantis. The military might is available. We only need some housing to live in.","Possa Satul riscaldarti, Jundlina! Sono d'accordo con le proposte di Loftomor. Abbiamo bisogno di una buona fornitura di materiali da costruzione, dobbiamo espandere rapidamente il nostro territorio. Non mi sentirò sicuro su quest'isola fintanto che non avrò visto tutte le sue coste. Ho portato una moltitudine di buoni uomini da Atlantide. La forza militare è disponibile. Abbiamo solo bisogno di qualche alloggio in cui schierarli.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:207"
"Atlantis","Atlantis","May Satul warm you, Jundlina. My name is Opol, and I am the highest weaver of the guild abandoning Atlantis and Lutas with you. I come with sad news indeed: we have no more spidercloth. Not a single piece is to be found in our warehouses. Could you not help the weavers’ guild by arranging the building of a weaving mill and a spider farm? The spiders deliver the finest silk and we will produce the finest spidercloth from it.","Possa Satul riscaldarti, Jundlina. Il mio nome è Opol, e sono il sommo tessitore della gilda, che ha abbandonato Atlantide e Lutas insieme a te. Vengo purtroppo con dolenti notizie: non abbiamo più stoffa di ragno. Neanche un solo scampolo si trova più nei nostri magazzini. Non potresti aiutare la gilda dei tessitori, pianificando la costruzione di uno stabilimento tessile e di un allevamento di ragni? Dai ragni si ottiene un'eccellente seta e potremmo così produrre stoffa di ragno delle migliori.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:266"
"Attack","Attacco","Three weeks later, I returned to Fremil to speak with our king. He was furious at the Barbarians, yet forbade any attack on these tribes. He believed that our army was too weak to survive in a war against the Barbarians.","Tre settimane più tardi, sono tornato a Fremil per parlare con il nostro re. Era furioso con i barbari, ma non permise di attaccarli. Egli credeva che il nostro esercito fosse troppo debole per sopravvivere in una guerra contro i barbari.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:87"
"Attack","Attacco","Sire, I fear we are not safe in this foreign land. Who knows what terrible creatures live beyond this forest, in that mighty desert? What if these creatures enter the woods and await the time to attack us?","Sire, temo che non siamo al sicuro in questa terra straniera. Chissà quali terribili creature vivono oltre questa foresta, in quel maestoso deserto. E se queste creature entrassero nei boschi ed attendessero per attaccarci?","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:126"
"Attack","Attacco","There are still a few Barbarians hiding on our island, but I am sure that we will find them soon. Every Barbarian who doesn’t attack us will be put in a boat with the other peaceful ones, and sent back to their country.","Ci sono ancora alcuni Barbari che si nascondono sulla nostra isola, ma sono certo che li troveremo presto. Ciascun Barbaro che non ci attacchi sarà messo in una barca con gli altri pacifisti, e verrà rispedito alla loro patria.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:267"
"Attack","Attacco","The message was addressed to me, begging me to come back to Fremil. It says that the Empire is at war with the Barbarians. They were attacked from the north by the tribe that I was forbidden to attack. It is clear to me what I must do…","Il messaggio è stato indirizzato a me, pregandomi di tornare a Fremil. Si dice che l'Impero è in guerra con i barbari. Sono stati attaccati da nord da parte della tribù che mi era proibito di attaccare. È chiaro per me che cosa devo fare...","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:288"
"Attack","Attacco","When you are expanding into no man’s land, you can make your buildings prefer rookies. When you are planning to attack, send heroes into that region. Conquered buildings always prefer heroes.","Quando ti espandi in territori non contesi, puoi dire ai tuoi edifici di preferire le reclute. Quando pianifichi di attaccare, manda veterani in quella regione. Gli edifici conquistati preferiscono sempre gli eroi.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:191"
"Attack","Attacco","To attack a building, click on its doors, choose the number of soldiers that you wish to send and click on the ‘Attack’ button.","Per attaccare un edificio, clicca sulla sua porta, scegli il numero di soldati che intendi mandare e clicca sul pulsante 'attacca'.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:263 ../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:274"
"Outpost","Avamposto","Sire, I saw that the construction of the outpost was completed, so I have assigned some of my best soldiers to it to keep the watch.","Sire, ho visto che la costruzione della caserma è stata completata, così ho assegnato a uno dei miei migliori soldati per vegliare.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:260"
"Barbarian","Barbarico","By the Gods! One of our scouts has discovered a mighty castle at the center of the old plateau. The castle must be quite old and seems to have been built in a foreign style. It’s quite obvious that this is not barbarian craft.","Per tutti gli dei! Uno dei nostri esploratori ha scoperto un possente castello al centro dell'antico altopiano. Il castello deve essere abbastanza antico e sembra essere stato costruito in uno stile straniero. è chiaro che non è opera di barbari.","map_the_green_plateau.wmf","../../data/maps/SP_Scenarios/The_Green_Plateau.wmf/scripting/texts.lua:67"
"Barbarian","Barbarico","Another Barbarian – edited by king_of_nowhere","Un altro barbaro – modificato da king_of_nowhere","maps","../../data/maps/Last_Bastion.wmf/elemental:9"
"Barbarian","Barbarico","You have completed the last mission of the Barbarian tutorial campaign. You may continue playing if you wish, otherwise move on to the next campaign.","Hai completato l'ultima missione della campagna tutorial Barbari. Puoi continuare a giocare, se lo desideri, altrimenti passa alla prossima campagna.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:333"
"Barbarian","Barbarico","What has become of our Empire? I really ask this question – why did my king forbid me from fighting against that monstrous Barbarian tribe, who first acted as a peaceful friend and then attacked my army in the darkest night?","Che ne è stato del nostro Impero? Mi pongo veramente questa domanda - perché il mio re mi impedisce di lottare contro quella tribù di barbari mostruosi, che prima ha agito come un amico pacifico e poi ha attaccato il mio esercito nella notte più oscura?","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:78"
"Barbarian","Barbarico","With an army of 150 men, I was assigned to patrol on our northern frontier, which lies near the Galdin Mountains in a great, beautiful and ancient forest. Soon, we met a Barbarian tribe, which at first was friendly. A few of my men even traded with them and their children came to us, to admire our clean and tidy uniforms and weapons.","Con un esercito di 150 uomini sono stato incaricato di pattugliare il nostro confine settentrionale, che si trova vicino alle Montagne Galdin in una foresta grandiosa, bella e antica. Ben presto abbiamo incontrato una tribù barbara, che in un primo momento è stata cordiale. Alcuni dei miei uomini hanno anche scambiato merci con loro ed i loro figli sono venuti da noi, per ammirare la nostra uniforme pulita e ordinata e le nostre armi.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:81"
"Barbarian","Barbarico","Destroy the Barbarian tribe","Distruggi la tribù dei Barbari","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:94"
"Barbarian","Barbarico","Destroy the Barbarian Tribe","Distruggi la tribù dei Barbari","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:96"
"Barbarian","Barbarico","Attack and completely destroy the Barbarian buildings as soon as you have enough soldiers.","Attacca e spazza via tutti gli edifici dei Barbari non appena hai abbastanza soldati.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:98"
"Barbarian","Barbarico","Build a fortress on the peninsula (near where the Barbarian headquarters stood before). Finally, this will avoid new settlements of other tribes in that region.","Costruisci una fortezza sulla penisola (vicino a dove sorgeva in precedenza il quartier generale dei Barbari). Così, successivamente, eviteremo qualsiasi nuovo insediamento di altre tribù in questa regione.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:99"
"Barbarian","Barbarico","There are still a few Barbarians hiding on our island, but I am sure that we will find them soon. Every Barbarian who doesn’t attack us will be put in a boat with the other peaceful ones, and sent back to their country.","Ci sono ancora alcuni Barbari che si nascondono sulla nostra isola, ma sono certo che li troveremo presto. Ciascun Barbaro che non ci attacchi sarà messo in una barca con gli altri pacifisti, e verrà rispedito alla loro patria.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:267"
