"glossary_term","glossary_translation","source","target","file","location"
"game","igra","Widelands tried to start a game with a file that could not be found at the given path.
The file was: %s
If this happens in a network game, the host might have selected a file that you do not own. Normally, such a file should be sent from the host to you, but perhaps the transfer was not yet finished!?!","Widelands je poskusil začeti igro z datoteko, ki ne obstaja.
Ime datoteke je: %s
Če se to zgodi pri mrežni igri, je morda gostitelj izbral datoteko, ki je vi nimate. Običajno gostitelj prenese datoteko k vam. Ali je prenos uspešno končan!?!","widelands","../../src/ui_fsmenu/launch_mpg.cc:210 ../../src/ui_fsmenu/launch_spg.cc:127"
"game","igra","Online Game Settings","Nastavitve omrežne igre","widelands","../../src/ui_fsmenu/login_box.cc:37 ../../src/ui_fsmenu/main.cc:387"
"game","igra","Save game automatically every:","Samodejno shrani igro vsakih:","widelands","../../src/ui_fsmenu/options.cc:212"
"game","igra","Exit Game Confirmation","Potrditev izhoda","widelands","../../src/wui/game_exit_confirm_box.cc:27"
"game","igra","Increase the game speed","Povečaj hitrost igre","widelands","../../src/wui/interactive_gamebase.cc:310"
"game","igra","Decrease the game speed","Zmanjšaj hitrost igre","widelands","../../src/wui/interactive_gamebase.cc:316"
"game","igra","The game could not be deleted.","Igre ni bilo mogoče zbrisati.","widelands","../../src/wui/savegamedeleter.cc:108"
"game","igra","%d game could not be deleted.","%d igre ni bilo mogoče zbrisati","widelands","../../src/wui/savegamedeleter.cc:113"
"player","igralec","Return to the single player menu","Nazaj na enoigralski meni","widelands","../../src/ui_fsmenu/loadgame.cc:83 ../../src/ui_fsmenu/mapselect.cc:68"
"campaign","kampanja","Begin or load a single-player campaign or free game","Začni ali naloži enoigralsko kampanjo ali prosto igro","widelands","../../src/ui_fsmenu/main.cc:444"
"campaign","kampanja","Return to campaign selection","Nazaj na izbiro kampanje.","widelands","../../src/ui_fsmenu/scenario_select.cc:104"
"directory","mapa","Error while creating directory ‘%s’.","Napaka pri ustvarjanju mape '%s'.","widelands","../../src/editor/ui_menus/main_menu_save_map.cc:185"
"directory","mapa","Enter Directory Name:","Vpišite ime mape:","widelands","../../src/editor/ui_menus/main_menu_save_map_make_directory.cc:51"
"disabled","onemogočeno","Sound is disabled either due to a problem with the sound driver, or because it was switched off at the command line.","Zvok je izklopljen zaradi težave z gonilnikom za zvok ali nastavitve v ukazni vrstici.","widelands","../../src/wui/sound_options.cc:171"
"destroy","podri","Do you really want to destroy this building?","Ali res želite uničiti to zgradbo?","widelands","../../src/wui/actionconfirm.cc:188"
"default","privzeto","The default profile cannot be overwritten","Privzet profil ne more biti prepisan","widelands","../../src/wui/economy_options_window.cc:580"
"save","shrani","A player disconnected from the game. An automatic save game has been created. Do you want to continue playing?","Igralec se je odklopil z igre. Igra je bila samodejno shranjena. Ali želite nadaljevati z igranjem?","widelands","../../src/wui/game_client_disconnected.cc:65"
"medium","srednje velik; Srednje velik","Build medium building","Zgradi srednjo zgradbo","widelands","../../src/wui/fieldaction.cc:223"
"delete","zbriši","Do you really want to delete the add-on ‘%s’?","Ste prepričani, da želite zbrisati dodatek '%s'?","widelands","../../src/ui_fsmenu/addons/packager.cc:386"
"delete","zbriši","Do you really want to delete the local add-on ‘%s’?

Note that this add-on can not be downloaded again from the server.","Ste prepričani, da želite zbrisati dodatek '%s' lokalno?

Tega dodatka ni mogoče več naložiti s strežnika.","widelands","../../src/ui_fsmenu/addons/packager.cc:387"
"delete","zbriši","Do you really want to delete this game?","Ali res želite zbrisati to igro?","widelands","../../src/wui/savegamedeleter.cc:60"
"delete","zbriši","Do you really want to delete this %d game?","Ali res želite zbrisati %d igro?","widelands","../../src/wui/savegamedeleter.cc:63"
"delete","zbriši","Do you really want to delete these %d games?","Ali res želite zbrisati %d igri?","widelands","../../src/wui/savegamedeleter.cc:63"
"delete","zbriši","Do you really want to delete this replay?","Ali res želite zbrisati posnetek?","widelands","../../src/wui/savegamedeleter.cc:124"
"delete","zbriši","Do you really want to delete this %d replay?","Ali res želite zbrisati %d posnetek?","widelands","../../src/wui/savegamedeleter.cc:127"
"delete","zbriši","Do you really want to delete these %d replays?","Ali res želite zbrisati %d posnetka?","widelands","../../src/wui/savegamedeleter.cc:127"
"map","zemljevid","Some of your starting buildings didn’t have enough room and weren’t built. You are at a disadvantage with this; consider restarting this map with a fair starting condition.","Nekaj začetnih stavb ni bilo zgrajenih, ker ni bilo dovolj prostora zanje. S tem ste prikrajšani; premislite o ponovnem začetku z bolj poštenimi začetnimi pogoji.","widelands","../../data/scripting/infrastructure.lua:188"
"map","zemljevid","Center the map on the selected ship","Sredina pogleda na izbrano ladjo","widelands","../../src/wui/seafaring_statistics_menu.cc:158"
