"glossary_term","glossary_translation","source","target","file","location"
"Coal","Άνθρακας","Main Coal Vein Exhausted","Κύρια Φλέβα Άνθρακα Εξαντλημένη","tribes","../../data/tribes/buildings/productionsites/atlanteans/coalmine/init.lua:78 ../../data/tribes/buildings/productionsites/barbarians/coalmine/init.lua:75 ../../data/tribes/buildings/productionsites/barbarians/coalmine_deep/init.lua:78 ../../data/tribes/buildings/productionsites/barbarians/coalmine_deeper/init.lua:77 ../../data/tribes/buildings/productionsites/empire/coalmine/init.lua:76 ../../data/tribes/buildings/productionsites/empire/coalmine_deep/init.lua:74 ../../data/tribes/buildings/productionsites/frisians/coalmine/init.lua:79 ../../data/tribes/buildings/productionsites/frisians/coalmine_deep/init.lua:87"
"Coal","Άνθρακας","Resources: Coal Vein","Πόροι: Φλέβα Άνθρακα","tribes","../../data/tribes/immovables/resi_coal1/init.lua:7"
"Coal","Άνθρακας","Resources: Main Coal Vein","Πόροι: Κύρια Φλέβα Άνθρακα","tribes","../../data/tribes/immovables/resi_coal2/init.lua:7"
"Terrain","Έδαφος","To do so, place a flag up on the mountain’s flank to the east (on mountain terrain though, not mountain meadow). When you click on the new flag, you can send geologists there. Because the flag is on a mountain, the geologists will search for ores; otherwise, they would search for water. Then build a mine for both kinds of resources that they will find, choosing the appropriate mine to be built:","Για να το κάνετε, βάλτε μια σημαία στην πλευρά του βουνού στα ανατολικά (αλλά σε ορεινό έδαφος, όχι σε ορεινό λιβάδι). Όταν κάνετε κλικ στη νέα σημαία, μπορείτε να στείλετε εκεί γεωλόγους. Επειδή η σημαία είναι σε βουνό, οι γεωλόγοι θα ψάξουν για ορυκτά, διαφορετικά θα ψάξουν για νερό. Μετά φτιάξτε ένα ορυχείο για τα δύο είδη πόρων που θα βρουν, επιλέγοντας να φτιαχτεί το κατάλληλο ορυχείο:","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:45"
"Terrain","Έδαφος","Mines can only be built on mountain terrain. Suitable places for mines are displayed as orange mine symbols.","Ορυχεία μπορούν να φτιαχτούν μόνο σε ορεινό έδαφος. Κατάλληλες θέσεις για ορυχεία εμφανίζονται ως σύμβολα πορτοκαλί ορυχείων.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:56"
"Terrain","Έδαφος","Click on the map to increase, Shift + Click on the map to decrease terrain height","Κλικ στον χάρτη για αύξηση του ύψους εδάφους, Shift + Κλικ για μείωσή του","widelands","../../src/editor/ui_menus/tool_change_height_options_menu.cc:64"
"Terrain","Έδαφος","Ctrl + Click on the map to set terrain height","Ctrl + Κλικ στον χάρτη για ορισμό ύψους εδάφους","widelands","../../src/editor/ui_menus/tool_change_height_options_menu.cc:67 ../../src/editor/ui_menus/tool_noise_height_options_menu.cc:85"
"Terrain","Έδαφος","Click on the map to set terrain height to a random value within the specified range","Κλικ στον χάρτη για ορισμό ύψους εδάφους σε τυχαία τιμή εντός του καθορισμένου εύρους","widelands","../../src/editor/ui_menus/tool_noise_height_options_menu.cc:79 ../../src/editor/ui_menus/tool_noise_height_options_menu.cc:82"
"Donkey","Όνος","Breeds cute and helpful donkeys for adding them to the transportation system.","Εκτρέφει χαριτωμένα και χρήσιμα γαϊδούρια, για προσθήκη στο μεταφορικό σύστημα.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/empire/donkeyfarm/helptexts.lua:16"
"Donkey","Όνος","Breeds cute and helpful donkeys for adding them to the transportation system.","Εκτρέφει χαριτωμένα και χρήσιμα γαϊδούρια, για προσθήκη στο μεταφορικό σύστημα.","tribes_encyclopedia","../../data/tribes/workers/empire/donkeybreeder/helptexts.lua:3"
"Cloth","Ύφασμα","Thatch reed is the traditional material for roofing, and it is woven into the extremely durable cloth that they use for their ships’ sails.","Τα αχυροκάλαμα είναι το παραδοσιακό υλικό για σκεπές, και υφαίνονται σε εξαιρετικά ανθεκτικό ύφασμα που χρησιμοποιούν στα πανιά των πλοίων τους.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/barbarians/reed_yard/helptexts.lua:18"
"Cloth","Ύφασμα","Weaves cloth out of thatch reed.","Υφαίνει υφάσματα από αχυροκάλαμα.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/barbarians/weaving_mill/helptexts.lua:16"
"Endless Game","Αέναο Παιχνίδι","This is an endless game without rules.","Αυτό είναι ένα αέναο παιχνίδι χωρίς κανόνες.","win_conditions","../../data/scripting/win_conditions/endless_game.lua:17"
"Endless Game","Αέναο Παιχνίδι","This is an endless game without rules. Fog of war is disabled.","Αυτό είναι ένα αέναο παιχνίδι χωρίς κανόνες. Η ομίχλη πολέμου είναι απενεργοποιημένη.","win_conditions","../../data/scripting/win_conditions/endless_game_fogless.lua:16"
"Market","Αγορά","This market has received a new trade offer.","Αυτή η αγορά δέχτηκε μια νέα εμπορική προσφορά.","widelands","../../src/logic/game.cc:802"
"Farm","Αγρόκτημα","Build a well, a farm and a bakery","Φτιάξτε ένα πηγάδι, ένα αγρόκτημα και έναν φούρνο","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:72"
"Farm","Αγρόκτημα","Other ways to produce food – different kinds of food – are fishers and farms. The wheat of the farms has to be processed with water in a bakery before it becomes edible. You can obtain water by building a well on a spot where your geologists have found a water source.","Άλλοι τρόποι παραγωγής τροφής – διαφορετικού τύπου – είναι οι ψαράδες και οι γεωργοί. Προτού γίνει φαγώσιμο, το σιτάρι από τα αγροκτήματα πρέπει να το επεξεργαστεί με νερό ένας φούρνος. Μπορείτε να αποκτήσετε νερό φτιάχνοντας ένα πηγάδι σε σημείο όπου οι γεωλόγοι σας έχουν βρει πηγή νερού.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:73"
"Farm","Αγρόκτημα","The farmer working at this farm has no cleared soil to plant his seeds.","Ο γεωργός αυτού του αγροκτήματος δεν έχει άδειο έδαφος για φύτεμα των σπόρων του.","tribes","../../data/tribes/buildings/productionsites/atlanteans/farm/init.lua:80"
"Farm","Αγρόκτημα","The farmer working at this farm has no cleared soil to plant his seeds.","Ο γεωργός αυτού του αγροκτήματος δεν έχει άδειο έδαφος για φύτεμα των σπόρων του.","tribes","../../data/tribes/buildings/productionsites/barbarians/farm/init.lua:89"
"Farm","Αγρόκτημα","The farmer working at this farm has no cleared soil to plant his seeds.","Ο γεωργός αυτού του αγροκτήματος δεν έχει άδειο έδαφος για φύτεμα των σπόρων του.","tribes","../../data/tribes/buildings/productionsites/empire/farm/init.lua:79"
"Farm","Αγρόκτημα","The beekeeper working at this beekeepers’s house can’t find any flowering fields or bushes in his work area. You should consider building another farm or berry farm nearby, or dismantling or destroying this building.","Αδυναμία εύρεσης λουλουδιών στην περιοχή εργασίας του από τον μελισσοκόμο αυτού του σπιτιού. Εξετάστε την κατασκευή κοντινού αγροκτήματος, ή την αποσυναρμολόγηση ή καταστροφή αυτού του κτιρίου.","tribes","../../data/tribes/buildings/productionsites/frisians/beekeepers_house/init.lua:63"
"Farm","Αγρόκτημα","The farmer working at this farm has no cleared soil to plant his seeds.","Ο γεωργός αυτού του αγροκτήματος δεν έχει άδειο έδαφος για φύτεμα των σπόρων του.","tribes","../../data/tribes/buildings/productionsites/frisians/farm/init.lua:93"
"Blackroot Farm","Αγρόκτημα Μαυρόριζας","The blackroot farmer working at this blackroot farm has no cleared soil to plant his seeds.","Ο γεωργός αυτού του αγροκτήματος δεν έχει άδειο έδαφος για φύτεμα των σπόρων του.","tribes","../../data/tribes/buildings/productionsites/atlanteans/blackroot_farm/init.lua:76"
"Berry Farm","Αγρόκτημα Μούρων","The beekeeper working at this beekeepers’s house can’t find any flowering fields or bushes in his work area. You should consider building another farm or berry farm nearby, or dismantling or destroying this building.","Αδυναμία εύρεσης λουλουδιών στην περιοχή εργασίας του από τον μελισσοκόμο αυτού του σπιτιού. Εξετάστε την κατασκευή κοντινού αγροκτήματος, ή την αποσυναρμολόγηση ή καταστροφή αυτού του κτιρίου.","tribes","../../data/tribes/buildings/productionsites/frisians/beekeepers_house/init.lua:63"
"Berry Farm","Αγρόκτημα Μούρων","The fruit collector working at this fruit collector’s house can’t find any berry bushes in his work area. You should consider building another berry farm, or dismantling or destroying this building.","Αδυναμία εύρεσης βατομουριών στην περιοχή εργασίας του από τον φρουτοσυλλέκτη αυτού του σπιτιού. Εξετάστε την κατασκευή κοντινού αγροκτήματος μούρων, ή την αποσυναρμολόγηση ή καταστροφή αυτού του κτιρίου.","tribes","../../data/tribes/buildings/productionsites/frisians/collectors_house/init.lua:63"
"Citadel","Ακρόπολη","Great work, the citadel is finished. But what’s that? A hostile tribe has settled next to us while the citadel was under construction! Do you see how they took away a part of our land? And our lumberjack has now lost his place of work. This is what I was talking about. Let’s take our land back and defeat the enemy!","Σπουδαία δουλειά, η ακρόπολη τελείωσε! Αλλά τι είναι αυτό; Μια εχθρική φυλή εγκαταστάθηκε δίπλα μας ενόσω κατασκευαζόταν η ακρόπολη! Βλέπετε πώς άρπαξαν ένα μέρος της γης μας; Και ο υλοτόμος μας έχασε τη θέση εργασίας του. Αυτό είναι που έλεγα. Ας πάρουμε πίσω τη γη μας και καταβάλλουμε τον εχθρό!","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:200"
"Citadel","Ακρόπολη","Your citadel discovered an aggressor.","Η ακρόπολη εντόπισε έναν επιτιθέμενο.","tribes","../../data/tribes/buildings/militarysites/barbarians/citadel/init.lua:50"
"Citadel","Ακρόπολη","Your citadel is under attack.","Η ακρόπολη βρίσκεται υπό επίθεση.","tribes","../../data/tribes/buildings/militarysites/barbarians/citadel/init.lua:51"
"Immovable","Αμετακίνητο","Show immovables (on/off)","Εμφάνιση ακινήτων (ναι/όχι)","widelands","../../src/editor/editorinteractive.cc:102"
"Immovable","Αμετακίνητο","These immovables are used by the win condition “Artifacts”.","Αυτά τα αμετακίνητα χρησιμοποιούνται από το κριτήριο νίκης “Κομψοτεχνήματα”.","world","../../data/world/init.lua:105"
"Vine Farmer","Αμπελουργός","The vine farmer working at this vineyard has no cleared soil to plant his grapevines.","Ο αμπελουργός αυτού του αμπελώνα δεν έχει άδειο έδαφος για φύτεμα των αμπελιών του.","tribes","../../data/tribes/buildings/productionsites/empire/vineyard/init.lua:78"
"Vineyard","Αμπελώνας","The vine farmer working at this vineyard has no cleared soil to plant his grapevines.","Ο αμπελουργός αυτού του αμπελώνα δεν έχει άδειο έδαφος για φύτεμα των αμπελιών του.","tribes","../../data/tribes/buildings/productionsites/empire/vineyard/init.lua:78"
"Coal Mine","Ανθρακωρυχείο","Build a coal mine and an iron mine.","Φτιάξτε ένα ανθρακωρυχείο και ένα ορυχείο σιδήρου","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:44"
"Coal Mine","Ανθρακωρυχείο","Enhance the coal mine or the iron mine to a deep mine, and enhance the tavern to an inn.","Αναβαθμίστε το ανθρακωρυχείο ή το ορυχείο σιδήρου σε βαθύ ορυχείο, και αναβαθμίστε την ταβέρνα σε πανδοχείο.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:89"
"Coal Mine","Ανθρακωρυχείο","Coal can be obtained by building a charcoal kiln or a coal mine. Burning charcoal out of logs is slow. You should only build a charcoal kiln when no coal is available.","Άνθρακας μπορεί να αποκτηθεί φτιάχνοντας ένα ανθρακωρυχείο ή μια κάμινο ξυλάνθρακα. Η παραγωγή ξυλάνθρακα από κορμούς είναι αργή. Πρέπει να φτιάχνετε κάμινους ξυλάνθρακα μόνο όταν δεν υπάρχει άνθρακας προς εξόρυξη.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:114"
"Coal Mine","Ανθρακωρυχείο","Build a lime kiln and a well. Additionally, build either a charcoal kiln or a coal mine for coal supply.","Φτιάξτε μία ασβεστοκάμινο και ένα πηγάδι. Επιπρόσθετα, για εφοδιασμό με άνθρακα, φτιάξτε είτε ένα ανθρακωρυχείο, είτε μια κάμινο ξυλάνθρακα.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:115"
"Scout","Ανιχνευτής","The news that a patrol brought is not good to hear. Our spies tell us that the war tribes still rage in battle, but some of the elder soldiers and tribe leaders seem to grow tired of this senseless war. Kalitath, son of Kun is the first war leader to leave Al’thunran, thus leaving his side weak and vulnerable. As my scouts report, he has set foot on the lower grounds around the capital, securing the outer fortification rings.","Τα νέα που έφερε μία από τις περιπολίες δεν είναι ευχάριστα. Οι κατάσκοποί μας, μας λένε ότι οι πολεμικές φυλές συνεχίζουν να μάχονται, αλλά κάποιοι μεγαλύτεροι σε ηλικία στρατιώτες καθώς και κάποιοι ηγέτες φυλών φαίνεται ότι έχουν αρχίσει να κουράζονται από αυτόν τον δίχως λογική πόλεμο. Ο Kalitath, γιος του Kun είναι ο πρώτος οπλαρχηγός που εγκατέλειψε τον Al'thunran, αφήνοντας την μεριά του αδύναμη και ευάλωτη. Όπως αναφέρουν οι ανιχνευτές μου, έχει στρατοπεδεύσει χαμηλά, γύρω από την πρωτεύουσα, προστατεύοντας την εξωτερική οχύρωση.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:172"
"Warehouse","Αποθήκη","Build a warehouse to the west of the mountains.","Φτιάξτε μια αποθήκη στα δυτικά των βουνών","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:104"
"Warehouse","Αποθήκη","Warehouses are similar to your headquarters, with the only difference that they aren’t defended by soldiers. It is often wise to build a warehouse when your territory is growing and the paths to your headquarters get longer and longer.","Οι αποθήκες μοιάζουν με το αρχηγείο σας, με την μόνη διαφορά ότι δεν τις υπερασπίζονται στρατιώτες. Είναι συνετό να φτιάχνετε μια αποθήκη όταν η επικράτειά σας μεγαλώνει και οι διαδρομές προς το αρχηγείο σας όλο και μακραίνουν.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:105"
"Warehouse","Αποθήκη","Here in the northern part, you only have a goldmine and a warehouse. While the miners are supplied well with food, there is no way to transport the gold ore to our smelting works in the southern part.","Εδώ στο βόρειο τμήμα, έχεις μόνο ένα χρυσωρυχείο και μια αποθήκη. Οι μεταλλωρύχοι έχουν καλές προμήθειες φαγητού, όμως δεν υπάρχει τρόπος για να μεταφερθούν τα ψήγματα χρυσού στο μεταλλουργείο μας, στο νότιο τμήμα.","scenario_tutorial03_seafaring.wmf","../../data/campaigns/tutorial03_seafaring.wmf/scripting/texts.lua:33"
"Warehouse","Αποθήκη","A new warehouse was added to your economy.","Μια νέα αποθήκη προστέθηκε στην οικονομία σας.","widelands","../../src/logic/map_objects/tribes/warehouse.cc:538"
"Warehouse","Αποθήκη","You get points for precious wares in your warehouses. The player with the highest number of wares at the end of 4 hours wins the game.","Παίρνετε βαθμούς για πολύτιμα υλικά στις αποθήκες σας. Ο παίκτης με τον υψηλότερο αριθμό υλικών στο τέλος 4 ωρών, νικάει το παιχνίδι.","win_conditions","../../data/scripting/win_conditions/collectors.lua:20"
"Warehouse","Αποθήκη","You lost your last warehouse and are therefore defeated. You may continue as spectator if you want.","Χάσατε την τελευταία σας αποθήκη και συνεπώς ηττηθήκατε. Εάν επιθυμείτε, μπορείτε να συνεχίσετε ως θεατής.","win_conditions","../../data/scripting/win_conditions/win_condition_texts.lua:10"
"Expedition","Αποστολή","An expedition ship found a new port build space.","Ένα πλοίο αποστολής βρήκε έναν νέο τόπο κατασκευής λιμανιού.","widelands","../../src/logic/map_objects/tribes/ship.cc:424"
"Expedition","Αποστολή","An expedition ship sailed around its island without any events.","Ένα πλοίο αποστολής περιέπλευσε ένα νησί χωρίς να συμβεί τίποτα.","widelands","../../src/logic/map_objects/tribes/ship.cc:543"
"Expedition","Αποστολή","An expedition ship reached a coast and is waiting for further commands.","Ένα πλοίο αποστολής έφτασε σε μια ακτή και αναμένει περαιτέρω εντολές.","widelands","../../src/logic/map_objects/tribes/ship.cc:606"
"Expedition","Αποστολή","Unloading of wares failed, expedition is cancelled now.","Αποτυχία εκφόρτωσης υλικών, η αποστολή ακυρώνεται.","widelands","../../src/logic/map_objects/tribes/ship.cc:672"
"Expedition","Αποστολή","An expedition ship is waiting for your commands.","Ένα πλοίο αποστολής αναμένει εντολές σας.","widelands","../../src/logic/map_objects/tribes/ship.cc:855"
"Expedition","Αποστολή","Show expeditions that have found a port space or are founding a colony","Εμφάνιση αποστολών που βρήκαν τόπο λιμανιού ή ιδρύουν αποικία","widelands","../../src/wui/seafaring_statistics_menu.cc:530"
"Expedition","Αποστολή","This expedition can’t be canceled, because the ship has no port to return to.","Η αποστολή δεν μπορεί να ακυρωθεί, επειδή το πλοίο δεν έχει λιμάνι στο οποίο να επιστρέψει.","widelands","../../src/wui/shipwindow.cc:219"
"Evade","Αποφυγή","upgrading soldier evade from level 0 to level 1","αναβαθμίζει αποφυγή στρατιώτη από το επίπεδο 0 στο επίπεδο 1","tribes","../../data/tribes/buildings/trainingsites/atlanteans/labyrinth/init.lua:133"
"Evade","Αποφυγή","upgrading soldier evade from level 1 to level 2","αναβαθμίζει αποφυγή στρατιώτη από το επίπεδο 1 στο επίπεδο 2","tribes","../../data/tribes/buildings/trainingsites/atlanteans/labyrinth/init.lua:144"
"Evade","Αποφυγή","upgrading soldier evade from level 0 to level 1","αναβαθμίζει αποφυγή στρατιώτη από το επίπεδο 0 στο επίπεδο 1","tribes","../../data/tribes/buildings/trainingsites/barbarians/battlearena/init.lua:89"
"Evade","Αποφυγή","upgrading soldier evade from level 1 to level 2","αναβαθμίζει αποφυγή στρατιώτη από το επίπεδο 1 στο επίπεδο 2","tribes","../../data/tribes/buildings/trainingsites/barbarians/battlearena/init.lua:101"
"Evade","Αποφυγή","upgrading soldier evade from level 0 to level 1","αναβαθμίζει αποφυγή στρατιώτη από το επίπεδο 0 στο επίπεδο 1","tribes","../../data/tribes/buildings/trainingsites/empire/arena/init.lua:80 ../../data/tribes/buildings/trainingsites/empire/colosseum/init.lua:74"
"Evade","Αποφυγή","upgrading soldier evade from level 1 to level 2","αναβαθμίζει αποφυγή στρατιώτη από το επίπεδο 1 στο επίπεδο 2","tribes","../../data/tribes/buildings/trainingsites/empire/colosseum/init.lua:85"
"Battle Arena","Αρένα Μάχης","Build a battle arena and a training camp to the west of the mountains.","Φτιάξτε μια αρένα μάχης και ένα στρατόπεδο εκπαίδευσης στα δυτικά των βουνών.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:93"
"Battle Arena","Αρένα Μάχης","Build a barracks, a battle arena and a training camp to the west of the mountains.","Φτιάξτε έναν στρατώνα, μια αρένα μάχης και ένα στρατόπεδο εκπαίδευσης στα δυτικά των βουνών.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:113"
"Battle Arena","Αρένα Μάχης","Barracks train basic soldiers while training sites like a training camp or a battle arena are used for training soldiers in their different attributes. These attributes are important in fights and the better a soldier is, the higher is the chance to win a fight.","Οι στρατώνες εκπαιδεύουν τους βασικούς στρατιώτες, ενώ οι τόποι εκπαίδευσης (όπως ένα στρατόπεδο εκπαίδευσης ή μια αρένα μάχης) χρησιμοποιούνται για την εκπαίδευση των στρατιωτών στις διάφορες ιδιότητές τους. Αυτές είναι σημαντικές στις μάχες, επειδή όσο καλύτερος είναι ένας στρατιώτης, τόσο μεγαλύτερη η πιθανότητα να κερδίσει μια μάχη.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:114"
"Archive","Αρχείο","On MacOS, you can find the file called COPYING in the archive you downloaded from the website.","Σε MacOS, μπορείτε να βρείτε το αρχείο ονόματι COPYING στο αρχειοφυλάκιο που λάβατε από την ιστοσελίδα.","texts","../../data/txts/LICENSE.lua:20"
"Archive","Αρχείο","Manage your messages more efficiently: press ‘N’ for News to access the messages window, then use ‘G’ for Go To, and the Delete key to archive messages.","Αποτελεσματικότερη διαχείριση μηνυμάτων: Πατήστε ‘N’ για πρόσβαση στο παράθυρο μηνυμάτων, μετά πατήστε ‘G’ για μετάβαση και το κουμπί Delete για αρχειοθέτηση μηνυμάτων.","texts","../../data/txts/tips/general_game.lua:39"
"Headquarters","Αρχηγείο","Build more military buildings to explore the area around the headquarters and to ensure the safety of your people.","Φτιάξτε περισσότερα στρατιωτικά κτίρια για να εξερευνήσετε την περιοχή γύρω από το αρχηγείο σας και να σιγουρέψετε την ασφάλεια του λαού σας.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:68"
"Headquarters","Αρχηγείο","Warehouses are similar to your headquarters, with the only difference that they aren’t defended by soldiers. It is often wise to build a warehouse when your territory is growing and the paths to your headquarters get longer and longer.","Οι αποθήκες μοιάζουν με το αρχηγείο σας, με την μόνη διαφορά ότι δεν τις υπερασπίζονται στρατιώτες. Είναι συνετό να φτιάχνετε μια αποθήκη όταν η επικράτειά σας μεγαλώνει και οι διαδρομές προς το αρχηγείο σας όλο και μακραίνουν.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:105"
"Headquarters","Αρχηγείο","Build a blue flag now in the middle of the road that connects your headquarters to your lumberjack’s hut.","Φτιάξτε τώρα μια μπλε σημαία στη μέση του δρόμου που συνδέει το αρχηγείο σας με την καλύβα του υλοτόμου σας.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:127"
"Headquarters","Αρχηγείο","Start the game with your headquarters only","Έναρξη του παιχνιδιού με μόνο το αρχηγείο σας","tribes","../../data/tribes/scripting/starting_conditions/atlanteans/headquarters.lua:13 ../../data/tribes/scripting/starting_conditions/barbarians/headquarters.lua:13 ../../data/tribes/scripting/starting_conditions/empire/headquarters.lua:13 ../../data/tribes/scripting/starting_conditions/frisians/headquarters.lua:13"
"Headquarters","Αρχηγείο","The headquarters is your main building.","Το αρχηγείο είναι το κύριο κτίριό σας.","tribes_encyclopedia","../../data/tribes/buildings/warehouses/atlanteans/headquarters/helptexts.lua:22"
"Headquarters","Αρχηγείο","The headquarters is your main building.","Το αρχηγείο είναι το κύριο κτίριό σας.","tribes_encyclopedia","../../data/tribes/buildings/warehouses/barbarians/headquarters/helptexts.lua:22 ../../data/tribes/buildings/warehouses/barbarians/headquarters_interim/helptexts.lua:22"
"Headquarters","Αρχηγείο","The headquarters is your main building.","Το αρχηγείο είναι το κύριο κτίριό σας.","tribes_encyclopedia","../../data/tribes/buildings/warehouses/empire/headquarters/helptexts.lua:22"
"Headquarters","Αρχηγείο","The headquarters is your main building.","Το αρχηγείο είναι το κύριο κτίριό σας.","tribes_encyclopedia","../../data/tribes/buildings/warehouses/frisians/headquarters/helptexts.lua:21"
"Headquarters","Αρχηγείο","A new headquarters was added to your economy.","Ένα νέο αρχηγείο προστέθηκε στην οικονομία σας.","widelands","../../src/logic/map_objects/tribes/warehouse.cc:535"
"Lime Kiln","Ασβεστοκάμινος","Build a lime kiln and coal economy","Φτιάξτε μία ασβεστοκάμινο και οικονομία άνθρακα","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:108"
