"glossary_term","glossary_translation","source","target","file","location"
"Sentry","Сторожа","The Barbarians have four different military buildings you can build: the sentry (small), the barrier and the tower (both medium) and the fortress (big). Just choose the one you like most.","У варварів є чотири різні військові будівлі, які ви можете збудувати: сторожа (мала), застава та вежа (малі), і фортеця (велика). Оберіть ту будівлю, яка вам найбільше подобається.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:458"
"Sentry","Сторожа","Your sentry discovered an aggressor.","Ваша сторожа виявила агресора.","tribes","../../data/tribes/buildings/militarysites/barbarians/sentry/init.lua:48 ../../data/tribes/buildings/militarysites/empire/sentry/init.lua:49"
"Sentry","Сторожа","Your sentry is under attack.","Вашу сторожу атакують.","tribes","../../data/tribes/buildings/militarysites/barbarians/sentry/init.lua:49 ../../data/tribes/buildings/militarysites/empire/sentry/init.lua:50"
"Fortress","Фортеця","The Barbarians have four different military buildings you can build: the sentry (small), the barrier and the tower (both medium) and the fortress (big). Just choose the one you like most.","У варварів є чотири різні військові будівлі, які ви можете збудувати: сторожа (мала), застава та вежа (малі), і фортеця (велика). Оберіть ту будівлю, яка вам найбільше подобається.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:458"
"Fortress","Фортеця","Your fortress discovered an aggressor.","Ваша фортеця виявила агресора.","tribes","../../data/tribes/buildings/militarysites/barbarians/fortress/init.lua:56 ../../data/tribes/buildings/militarysites/empire/fortress/init.lua:53 ../../data/tribes/buildings/militarysites/frisians/fortress/init.lua:51"
"Fortress","Фортеця","Your fortress is under attack.","Вашу фортецю атакують.","tribes","../../data/tribes/buildings/militarysites/barbarians/fortress/init.lua:57 ../../data/tribes/buildings/militarysites/empire/fortress/init.lua:54 ../../data/tribes/buildings/militarysites/frisians/fortress/init.lua:52"
"Bread","Хліб","Bakes pitta bread for soldiers and miners alike.","Пече хліб для робочих","tribes_encyclopedia","../../data/tribes/buildings/productionsites/barbarians/bakery/helptexts.lua:16"
"Bread","Хліб","Bakes bread for workers.","Пече хліб для робочих","tribes_encyclopedia","../../data/tribes/workers/atlanteans/baker/helptexts.lua:3"
"Bread","Хліб","Bakes bread for workers.","Пече хліб для робочих","tribes_encyclopedia","../../data/tribes/workers/empire/baker/helptexts.lua:3"
"Citadel","Цитадель","Your citadel discovered an aggressor.","Ваша цитадель виявила агресора.","tribes","../../data/tribes/buildings/militarysites/barbarians/citadel/init.lua:50"
"Citadel","Цитадель","Your citadel is under attack.","Вашу цитадель атакують.","tribes","../../data/tribes/buildings/militarysites/barbarians/citadel/init.lua:51"
"Miner","Шахтар","Bakes pitta bread for soldiers and miners alike.","Пече хліб для робочих","tribes_encyclopedia","../../data/tribes/buildings/productionsites/barbarians/bakery/helptexts.lua:16"
"Miner","Шахтар","Picks are used by stonecutters and miners. They are produced by the toolsmith.","Кірки використовують каменотеси та шахтарі. Виготовляються в кузні.","tribes_encyclopedia","../../data/tribes/wares/pick/helptexts.lua:4"
"building","будівля","Let’s hope that Lanissa – the warlord holding sway over that castle – has not discovered our movements yet. Perhaps we have a chance of conquering that mighty building without a bigger fight! However, it is essential that we capture it. It will be the key to our reign over this island!","Маємо надію, що Лінасс - тамтешня воєначальниця - ще не помітила нас. Можливо вдасться захватити цю міцну будівлю без шума та пилу. Так чи інакше нам його потрібно брати, то, що це ключ до всього острова!","map_the_green_plateau.wmf","../../data/maps/The_Green_Plateau.wmf/scripting/texts.lua:80"
"building","будівля","Great! Erwyn gave up when he saw his last buildings burning down. That’s one less strong warlord on this island!","Чудово! Побачивши як догоряють останні будівлі, Ервін здався. Тепер на острові менше на одного воєначальника!","map_the_green_plateau.wmf","../../data/maps/The_Green_Plateau.wmf/scripting/texts.lua:101"
"building","будівля","Great! Jomo gave up when he saw his last buildings burning down. That’s one less warlord on this island!","Чудово! Побачивши як догоряють останні будівлі, Йомо здався. Тепер на острові менше на одного воєначальника!","map_the_green_plateau.wmf","../../data/maps/The_Green_Plateau.wmf/scripting/texts.lua:110"
"building","будівля","The repair of our ship will take a few weeks, anyway, and the resources we harvest now might be the base of strong and big buildings in another land.","Ремонт нашого корабля займе декілька тижнів. В будь якому випадку, добуті ресурси можуть стати в нагоді при будівництві великих будівель на іншому острові.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:207"
"building","будівля","The Barbarians have four different military buildings you can build: the sentry (small), the barrier and the tower (both medium) and the fortress (big). Just choose the one you like most.","У варварів є чотири різні військові будівлі, які ви можете збудувати: сторожа (мала), застава та вежа (малі), і фортеця (велика). Оберіть ту будівлю, яка вам найбільше подобається.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:458"
"building","будівля","In this scenario, I’m going to tell you about soldiers, their training and their profession: warfare. Although Widelands is about building up, not burning down, there is an enemy you sometimes have to defeat. Yet warfare is mainly focused on economics, not on military strategies, and its mechanics deserve explanation.","У цьому сценарії я збираюся розповісти вам про солдатів, їх підготовці та їх військової професії. У Widelands іноді є ворог, якого ви повинні перемогти. Але війна в основному зосереджена на економіці, а не на військовій стратегії, і її механіка заслуговує пояснення.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:27"
"building","будівля","I’ve set up a small village that contains the most important buildings. You also have enough wares, so you do not have to take care of your weapons production. In a real game, you will not have this luxury.","Я створив невелике село, яке містить самі важливі будівлі. У вас також є досить виробів, так що ви не повинні турбуватися про ваше виробництві зброї. В реальній грі, у вас не буде такої розкоші.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:28"
"building","будівля","Start building road after placing a flag","Будувати дорогу після розміщення прапорця","widelands","../../src/ui_fsmenu/options.cc:210"
"building","будівля","Toggle building statistics display","Відсоток будівництва","widelands","../../src/wui/fieldaction.cc:360"
"building","будівля","Toggle building label display","Назви будівель","widelands","../../src/wui/fieldaction.cc:363"
"building","будівля","Military buildings lost","Втрачено військову будівлю","widelands","../../src/wui/general_statistics_menu.cc:173"
"building","будівля","Military buildings defeated","Знищено військову бцдівлю","widelands","../../src/wui/general_statistics_menu.cc:178"
"building","будівля","Civilian buildings lost","Втрачено цивільну будівлю","widelands","../../src/wui/general_statistics_menu.cc:183"
"game","гра","I’ve set up a small village that contains the most important buildings. You also have enough wares, so you do not have to take care of your weapons production. In a real game, you will not have this luxury.","Я створив невелике село, яке містить самі важливі будівлі. У вас також є досить виробів, так що ви не повинні турбуватися про ваше виробництві зброї. В реальній грі, у вас не буде такої розкоші.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:28"
"game","гра","%1$s has left the game (%2$s)","%1$s покинув гру (%2$s)","widelands","../../src/network/network_gaming_messages.cc:130"
"game","гра","Server sent a SYNCREQUEST even though no game is running.","Сервер вислав команду SYNCREQUEST, не дивлячись на те що жодної гри не запущено.","widelands","../../src/network/network_gaming_messages.cc:134"
"game","гра","The game has already started.","Гра вже запущена.","widelands","../../src/network/network_gaming_messages.cc:149"
"game","гра","Choose game type","Оберіть тип гри","widelands","../../src/ui_fsmenu/multiplayer.cc:35"
"game","гра","List of games in your local network:","Список ігр у Вашій локальній мережі:","widelands","../../src/ui_fsmenu/netsetup_lan.cc:42"
"game","гра","Save game automatically every:","Автоматично зберігати гру кожні:","widelands","../../src/ui_fsmenu/options.cc:180"
"game","гра","Save Game Error!","Помилка при збереженні гри!","widelands","../../src/wui/game_main_menu_save_game.cc:165 ../../src/wui/game_main_menu_save_game.cc:174"
"game","гра"," --nosound            Starts the game with sound disabled."," --nosound            Запуск гри без звуку.","widelands_console","../../src/wlapplication_messages.cc:90"
"player","гравець","Creating player infrastructure","Створити інфраструктуру гравця","widelands","../../src/logic/game.cc:445"
"player","гравець","Widelands could not start the game, because player %u has no starting position.
You can manually add a starting position with the Widelands Editor to fix this problem.","Неможливо розпочати грау, тому, в гравця %u відсутня стартова позиція.
Ви можете додати стартову позицію в редакторв Widelands.","widelands","../../src/logic/game.cc:457 ../../src/logic/player.cc:223"
"player","гравець","Server sent a player update for a player that does not exist.","Сервер вислав інформацию про дії неіснуючого гравця.","widelands","../../src/network/network_gaming_messages.cc:138"
"map","мапа","A multiplayer battle map on a small circle-shaped island.","Карта для многокористувацької гри на невеликомі кільцеподібному острові.","maps","../../data/maps/Two_Frontiers.wmf/elemental:10"
"map","мапа","Sorry, this map is not yet implemented.","Вибачте, цю мапу ще не закінчено","scenario_dummy.wmf","../../data/campaigns/dummy.wmf/scripting/init.lua:12"
"map","мапа","The map has not been saved, do you really want to quit?","Мапу не було збережено. Ви дійсно хочете вийти?","widelands","../../src/editor/editorinteractive.cc:233"
"map","мапа","Bluebyte Settlers II Map. No comment defined!","Карта Bluebyte Settlers II. Коментарі відсутні!","widelands","../../src/map_io/s2map.cc:424"
"map","мапа","Change map or saved game","Редагувати мапи чи збережені ігри","widelands","../../src/ui_fsmenu/launch_mpg.cc:119"
"map","мапа"," --scenario=FILENAME  Directly starts the map FILENAME as scenario
                      map."," --scenario=ІМ'Я_ФАЙЛУ  Запустити гру на карті ІМ'Я_ФАЙЛУ","widelands_console","../../src/wlapplication_messages.cc:109"
"outpost","форпост","Your outpost discovered an aggressor.","Ваш аванпост виявив агресора.","tribes","../../data/tribes/buildings/militarysites/empire/outpost/init.lua:43 ../../data/tribes/buildings/militarysites/frisians/outpost/init.lua:49"
"outpost","форпост","Your outpost is under attack.","Ваш аванпост атакують.","tribes","../../data/tribes/buildings/militarysites/empire/outpost/init.lua:44 ../../data/tribes/buildings/militarysites/frisians/outpost/init.lua:50"
