"glossary_term","glossary_translation","source","target","file","location"
"Atlanteans","Atlanťané","When their God lost faith in the Atlanteans and drowned their island, one woman’s struggle for justice and a second chance for her people would become the stuff of legends. Leading the remaining Atlanteans into a new future in a new part of the World, Jundlina became the most powerful human of her time, but at a high cost: her humanity and soul.","Když bůh Atlanťanů ztratil víru v jejich napravení, potopil jejich ostrov, boj jediné ženy o stravedlnost a druhou šanci pro svůj lid se stal základem legend. Jundlina vyvedla zbývající Atlanťany do nové začátku v jiné části světa. Stala se tak nejmocnější osobou své doby, ale zaplatila za to vysokou cenu: ztratila své lidství a svou duši.","maps","../../data/campaigns/campaigns.conf:48"
"Atlanteans","Atlanťané","Like all other tribes, the Atlanteans are also able to train soldiers: the dungeon trains attack – the major attribute of the Atlanteans – and the labyrinth trains evasion, health and defense. The items produced by the industry are used to train better soldiers in the two training sites.","Podobně jako u ostatních kmenů, i u Atlanťanů lze vycvičit vojáky: v kobkách se cvičí útok - hlavní vlastnost Atlanťanů - a v labyrintu odrážení, zdraví a obrana. K výcviku lepších vojáků ve cvičištích se používají věci, které vytváří tvé hospodářství.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:111"
"Atlanteans","Atlanťané","The clerics retreated into meditation and the reason for the rising water was soon to be found: the god Lutas had lost faith in the Atlanteans because of the boldness of their king. He decided to withdraw the rights that were granted to King Ajanthul and his children. And so, he called them back below the sea again.","Kněží se ponořili do hlubokých meditací a důvod stoupající vody byl zanedlouho nalezen a oznámen: bůh Lutas ztratil víru ve své Atlanťany kvůli pýše a zpupnosti jejich krále. Rozhodl se odebrat jim výsady, které byly uděleny králi Ajanthulovi a jeho potomkům. A proto je opět volá zpět pod vodní hladinu.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:160"
"Atlanteans","Atlanťané","Ahh, but I think this is impossible to change. The preparing and eating of food is something deeply ingrained in us Atlanteans – it is a ceremony that we just need for our well-being. So I guess we cannot take this away from the individuals completely.","Ach, ale to nebude možné jen tak změnit. Konzumace doma připraveného jídla je něco, co je zakořeněno hluboko v nás Atlanťanech - je to něco jako obřad, který má pevné místo v našem životě. Takže myslím, že to lidem nemůžeme jen  tak z ničeho nic odepřít.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:237"
"Atlanteans","Atlanťané","Fish is one of the biggest food resources of the Atlanteans. It has to be smoked in a smokery before being delivered to mines, training sites and scouts.","Ryby jsou největším zdrojem potravy Atlanťanů. Musí být vyuzeny v udírně a poté dopraveny do dolů, cvičišť a průzkumníků.","tribes_encyclopedia","../../data/tribes/wares/fish/helptexts.lua:4"
"Atlanteans","Atlanťané","These advanced shields are used by the best soldiers of the Atlanteans. They are produced in the armor smithy and used in the labyrinth – together with food – to train soldiers from defense level 1 to level 2.","Tyto vylepšené štíty používají nejlepší atlantští vojáci. Vyrábějí se v platnéřství a používají se v labyrintu - spolu s jídlem - k výcviku obrany vojáků z úrovně 1 na úroveň 2.","tribes_encyclopedia","../../data/tribes/wares/shield_advanced/helptexts.lua:4"
"Barbarians","Barbaři","After losing an important battle against the barbarians which lead to the loss of a big part of the Empire’s territory, Lutius leaves Fremil to start a new life. But his destiny takes his ship into a heavy storm, which nearly destroys it. Only with a lot of luck he manages to beach his damaged ship on an unknown desert strand and save his people. For now.","Po prohrané bitvě s barbary, která vedla ke ztrátě velké části území císařství, Lutius opustil Fremil a začal nový život. Ale osud zavedl jeho loď do velké bouře, která ji skoro zničila. Pouze díky velkému štěstí dokázal dovést svou loď na písečnou část neznámého pobřeží a zachránit své lidi. Pro zatím.","maps","../../data/campaigns/emp01.wmf/elemental:9"
"Barbarians","Barbaři","Three weeks later, I returned to Fremil to speak with our king. He was furious at the Barbarians, yet forbade any attack on these tribes. He believed that our army was too weak to survive in a war against the Barbarians.","O tři týdny později jsem dorazil do Fremilu, abych si promluvil s Císařem. Byl z barbarů vzteky bez sebe, ale stejně zakázal na jejich kmeny zaútočit. Věřil, že naše armáda je příliš slabá, aby vyhrála válku s barbary.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:90"
"Barbarians","Barbaři","Still, I saw no way that I could erase my shame without fighting against these Barbarians. So, I left Fremil by boat to find a new world and a new life for myself, somewhere in the south. Now I am sailing on the Gulf of Perl with my family, some of my friends and a few of my best warriors.","I tak jsem neviděl jiné cesty, jak odčinit svou vinu, než bojem s barbary. Proto jsem Fremil opustil na lodi. Rozhodl jsem se hledat na jihu nové země, kde bych mohl začít nový život. Teď tedy pluji na jih perlovou zátokou s mou rodinou, několika mými přáteli a hrstkou svých nejlepších bojovníků.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:93"
"Barbarians","Barbaři","You have established a working economy, trained new soldiers and driven the Barbarians from the island.","Vystavěl si fungující hospodářství, vycvičil nové vojáky a vyhnal Barbary z ostrova.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:269"
"Barbarians","Barbaři","The message was addressed to me, begging me to come back to Fremil. It says that the Empire is at war with the Barbarians. They were attacked from the north by the tribe that I was forbidden to attack. It is clear to me what I must do…","Zpráva byla určena mně, prosila mě o návrat do Fremilu. Císařství je prý ve válce s Barbary. Byli napadeni ze severu kmenem, na který jsem nesměl zaútočit. Vím, co musím udělat…","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:287"
"Barbarians","Barbaři","Let’s finish the Barbarians off and provide a nice colony to the caesar of our empire.","Skoncujeme s barbary a dáme caesarovi naší říše pěknou kolonii.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:462"
"Barbarians","Barbaři","Sire, finally we have defeated the Barbarians in this region. And furthermore, we have built a nice colony for our empire.","Pane, konečně jsme porazili barbary v této oblasti. A co víc, postavili jsme zde pěknou kolonii našeho císařství.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:551"
"Barbarians","Barbaři","The initial setting depends on the type of the building. For the Barbarians, the sentry is the only building that prefers rookies by default. You should change this setting to fit your current needs.","Úvodní nastavení záleží na typu stavby. U Barbarů je strážnice jediná stavba, která preferuje zelenáče před hrdiny. Nastavení můžeš změnit dle své vůle.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:135"
"Barbarians","Barbaři","The ax is the basic weapon of the Barbarians. All young soldiers are equipped with it.","Sekera je základní zbraň barbarů. Všichní tví mladí vojáci jsou jí vybaveni.","tribes_encyclopedia","../../data/tribes/wares/ax/helptexts.lua:4"
"Barbarians","Barbaři","Only this beer is acceptable for the soldiers in a battle arena. Some say that the whole power of the Barbarians lies in this ale. It helps to train the soldiers’ evade level from 0 to 1 to 2. Strong beer is also used in big inns to prepare meals.","Jedině tohle pivo je přijatelné pro vojáky v bitevní aréně. Někteří říkají, že síla barbarů spočívá v tomto pivu. Pomáhá trénovat odrážení vojáků z úrovně 0 na 1 až 2. Silné pivo se také používá ve velkých hostincích na přípravu jídel.","tribes_encyclopedia","../../data/tribes/wares/beer_strong/helptexts.lua:4"
"Barbarians","Barbaři","The fires of the Barbarians are usually fed with coal. Consumers are several buildings: lime kiln, smelting works, ax workshop, war mill, and helm smithy.","Barbarské ohně jsou většinou udržovány uhlím. Uhlí spotřebovává několik budov: vápenná pec, slévárna, dílna na sekery, válečná akademie a kovárna přileb.","tribes_encyclopedia","../../data/tribes/wares/coal/helptexts.lua:8"
"Barbarians","Barbaři","Besides pitta bread and meat, fish is also a foodstuff for the Barbarians. It is used in the taverns, inns and big inns and at the training sites (training camp and battle arena).","Krom chlebových placek a masa jsou i ryby potravou barbarů. Používají se v hospodách, hostincích, velkých hostincích a cvičištích (výcvikový tábor a bitevní aréna).","tribes_encyclopedia","../../data/tribes/wares/fish/helptexts.lua:6"
"Lumberjack’s Hut","Chata dřevorubce","I see you have already built a quarry and two lumberjack’s huts. That is a good beginning if we want to stay here longer.","Vidím, že jsi již postavil lom a dvě chaty pro dřevorubce. To je dobrý začátek, pokud tu chceme chvíli vydržet.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:252"
"Lumberjack’s Hut","Chata dřevorubce","We need to find a nice place for the lumberjack’s hut. To make this easier, we can activate ‘Show building spaces’. There are two ways you can do this:","Pro dřevorubcovu chatu musíme najít hezké místo. To si můžeme usnadnit tak, že aktivujeme "Ukaž místa ke stavění". Lze to provést dvěma způsoby:","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:42"
"Lumberjack’s Hut","Chata dřevorubce","There you go. I will explain about all those symbols in a minute. First, let me show you how to make a lumberjack’s hut and how to connect it with a road. There is a sweet spot for a lumberjack right next to those trees. I’ll describe the steps I will take and then ask you to click on the ‘OK’ button for me to demonstrate.","A je to. Všechny ty symboly ti vysvětlím za chvilku. Nejprve ti ukážu, jak postavit chatu dřevorubce a jak ji napojit na cestu. Hned vedle těch stromů je krásné místečko pro dřevorubce. V následujícím panelu ti vysvětlím všechny kroky a jakmile klikneš na tlačítko "OK", tak ti je i předvedu.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:65"
"Lumberjack’s Hut","Chata dřevorubce","That won’t do yet. I still need to connect the lumberjack’s hut to the rest of my road network. After ordering the construction site, I was automatically put into road building mode, so all I have to do is click on the blue flag in front of my headquarters.","To ještě nestačí. Ještě musím připojit dřevorubcovu chatu k ostatním cestám. Když jsem založil staveniště, dostal jsem se automaticky do režimu stavby cest, takže jediné, co musím udělat, je kliknout na modrou vlajku před hlavní budovou.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:85"
"Lumberjack’s Hut","Chata dřevorubce","That won’t do yet. I still need to connect the lumberjack’s hut to the rest of my road network. You have disabled the option ‘Start building road after placing a flag’ (to change that, choose ‘Options’ in the Widelands main menu). Therefore, I have entered the road building mode manually. I will tell you later how to do that. To build the road, all I have to do now is click on the blue flag in front of my headquarters.","To ještě nebude stačit. Stále potřebuji propojit chatu dřevorubce s okolními cestami. Vypnuli jste volbu "Postavit cestu při umístění vlajky" (pro změnu vyberte Volby v hlavní nabídce Widelands). Proto jsem se přepnul do módu stavba cest a teď stačí jen kliknout na modrou vlajku před mou hlavní budovou.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:96"
"Lumberjack’s Hut","Chata dřevorubce","The quarry is a small building like the lumberjack’s hut. You can therefore build it on any field that shows a red, yellow or green house when the building spaces symbols are enabled (Press Space for that).","Lom je malá budova stejně jako dřevorubecká chata. Proto ji lze postavit na jakémkoliv políčku, které má ikonu červeného, žlutého nebo zeleného domku, pokud je zapnuto zobrazení míst ke stavění (pro zapnutí stiskni mezerník).","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:254"
"Lumberjack’s Hut","Chata dřevorubce","The lumberjack working at this lumberjack’s hut can’t find any trees in his work area. You should consider dismantling or destroying the building or building a ranger’s hut.","Dřevorubec pracující v této chatě dřevorubce nemůže ve svém okolí najít žádné stromy. Měl by si zvážit rozebrání, zničení nebo postavení chaty lesníka.","tribes","../../data/tribes/buildings/productionsites/barbarians/lumberjacks_hut/init.lua:61"
"Gamekeeper’s Hut","Chata hajného","Build a hunter’s hut, a gamekeeper’s hut and a tavern","Postav loveckou chatu, chatu hajného a hospodu","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:66"
"Gamekeeper’s Hut","Chata hajného","Always build a ranger’s and a gamekeeper’s hut, so you will not run out of logs or game.","Vždy postav chaty pro lesníka a hajného, aby ti nedošly kmeny nebo zvěřina.","texts","../../data/txts/tips/barbarians.lua:8"
"Gamekeeper’s Hut","Chata hajného","The hunter working out of this hunter’s hut can’t find any game in his work area. Remember that you can build a gamekeeper’s hut to release more game into the wild.","Lovec pracující v této lovecké chatě nemůže najít žádnou zvěř ve svém okolí. Pamatuj, že je potřeba postavit chatu hajného aby se někdo staral o množení divoké zvěře.","tribes","../../data/tribes/buildings/productionsites/barbarians/hunters_hut/init.lua:68"
"Ranger’s Hut","Chata lesníka","Build a ranger’s hut next to each lumberjack’s hut.","Postav chatu lesníka vedle každé chaty dřevorubce.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:26"
"Ranger’s Hut","Chata lesníka","So, in order to replace the trees we chop down, we should build some ranger’s huts, preferably close to the lumberjack’s huts.","Abychom nahradili stormy, které jsme pokáceli, je třeba postavit chaty pro lesníky. Nejlépe poblíž chat dřevorubců.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:258"
"Objective","Cíl","But the following objective is even more important:","Ale tento úkol je ještě důležitější:","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:423"
"Objective","Cíl","This objective has no description.","Tento úkol nemá popis.","widelands","../../src/logic/objective.h:38"
"Objective","Cíl","The filename that the game was saved under followed by the map’s name, or the map’s name followed by the last objective achieved.","Název souboru následovaný názvem mapy nebo název mapy následovaný názvem posledního splněného úkolu.","widelands","../../src/wui/load_or_save_game.cc:123"
"Empire","Císařství","Two empires race for the treasures of a legendary peninsula…","Dvě říše se předhánějí v hledání pokladu legendárního poloostrovu...","maps","../../data/maps/Golden_Peninsula.wmf/elemental:10"
"Empire","Císařství","The river has always provided food and communication. This time, eight empires will fight for control over this land.","Řeka vždy poskytovala potravu i dopravu. Tentokrát bude o vládu nad touto zemí válčit osm říší.","maps","../../data/maps/The_Nile_v2.wmf/elemental:10"
"Empire","Císařství","In this game, you start out on a small piece of land with just a few resources. Using these, you’ll create an empire with many thousands of inhabitants. On your way towards this goal, you will have to establish an economic infrastructure, explore the land around you and face rivaling tribes.","V této hře začneš na malém kousku světa jen s trochou surovin. Pomocí nich postupně vybuduješ impérium čítající tisíce obyvatel. Na tvé cestě k tomuto cíli vybuduješ hospodářskou infrastrukturu, objevíš nové země kolem sebe a postavíš se konkurenčním kmenům.","texts","../../data/txts/help/common_helptexts.lua:19"
"Empire","Císařství","The bakers of the Empire make really tasty bread out of flour and water. It is used in taverns and inns to prepare rations and meals. Bread is also consumed at the training sites (arena, colosseum, training camp).","Císařští pekaři pečou z mouky a vody skutečně chutný chleba, který se v hospodách a hostincích používá pro přípravu přídělů a jídel. Chléb je potřeba i při výcviku vojáků (aréna, koloseum, výcvikový tábor).","tribes_encyclopedia","../../data/tribes/wares/bread_empire/helptexts.lua:4"
"Empire","Císařství","The fires of the Empire smelting works, armor smithies and weapon smithies are usually fed with coal.","Císařské ohně ve slévárně, platnéřství a zbrojířství jsou obvykle udržovány uhlím.","tribes_encyclopedia","../../data/tribes/wares/coal/helptexts.lua:10"
"Empire","Císařství","Flour is produced by the mill out of wheat and is needed in the bakery to produce the tasty Empire bread.","Mouka se vyrábí ve mlýně z pšenice a je potřeba v pekárnách pro výrobu chutného chleba.","tribes_encyclopedia","../../data/tribes/wares/flour/helptexts.lua:4"
"Empire","Císařství","This is the best and sharpest weapon the Empire weaponsmith creates for the soldiers. It is used in the training camp – together with food – to train soldiers from attack level 3 to level 4.","Nejlepší a nejostřejší zbraň, jakou umí císařský zbrojíř pro vojáky vyrobit. Používá se ve výcvikovém táboře - spolu s jídlem - k výcviku útoku vojáků z úrovně 3 na úroveň 4.","tribes_encyclopedia","../../data/tribes/wares/spear_war/helptexts.lua:4"
"Empire","Císařství","This wooden spear is the basic weapon in the Empire military system. It is produced in the weapon smithy. In combination with a helmet, it is the equipment to fit out young soldiers.","Dřevěné kopí je základní zbraní císařských vojenských jednotek. Vyrábí se ve zbrojířství. Společně s helmou tvoří základní výbavu mladých rekrutů.","tribes_encyclopedia","../../data/tribes/wares/spear_wooden/helptexts.lua:4"
"Lumberjack’s House","Domek dřevorubce","Build 2 lumberjack’s houses and a sawmill","Postav 2 domky dřevorubce a pilu","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:46"
"Lumberjack’s House","Domek dřevorubce","Two Lumberjack’s Houses and a Sawmill","Dva domky dřevorubce a pilu","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:48"
"Lumberjack’s House","Domek dřevorubce","Build two more lumberjack’s houses and a sawmill as soon as there is enough space for them.","Postav další dva domky dřevorubce a pilu hned, jak pro ně bude místo.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:49"
"Lumberjack’s House","Domek dřevorubce","I got the message that our first lumberjack has started his work today. Perhaps it would be a good idea to wait until he has cleared enough space for constructing two more lumberjack’s houses, so that we can harvest the logs faster.","Mám pro tebe zprávu o našem dřevorubci, který dnes začal pracovat. Asi by byl dobrý nápad nějaký čas počkat, než vyčistí místo pro stavbu dvou a více domků dřevorubce, abychom mohli těžit kmeny rychleji.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:171"
"Lumberjack’s House","Domek dřevorubce","Build three lumberjack’s houses, a forester’s house and a sawmill.","Postav tři domky dřevorubce, domek lesníka a pilu.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:30"
"Lumberjack’s House","Domek dřevorubce","But until that day, many years may pass! For now, we must concentrate on the present, and build a few lumberjack’s houses and a sawmill to produce some basic building materials.","Ale do té doby nechť uplyne ještě mnoho let! Teď se musíme soustředit na přítomnost a vybudovat nějaké domky pro dřevorubce a pilu, abychom získali základní stavební materiál.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:125"
"Lumberjack’s House","Domek dřevorubce","I found out that the construction of the lumberjack’s house and the sawmill is complete, so we can begin to harvest logs and make planks out of them.","Zjistil jsem, že stavba domku dřevorubce a pily je dokončena, takže můžeme začít těžit kmeny a řezat z nich prkna.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:325"
"Lumberjack’s House","Domek dřevorubce","Build at least 3 lumberjack’s houses and 2 quarries","Postav alespoň 3 domky dřevorubce a 2 lomy","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:82"
"Lumberjack’s House","Domek dřevorubce","Build at least three lumberjack’s houses and two quarries to renew your building material supply chain.","Postav alespoň tři domky dřevorubce a dva lomy, abys doplnil svůj stavební materiál.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:85"
"Lumberjack’s House","Domek dřevorubce","The lumberjack working at this lumberjack’s house can’t find any trees in his work area. You should consider dismantling or destroying the building or building a forester’s house.","Dřevorubec pracující v tomto domku dřevorubce nemůže ve svém okolí najít žádné stromy. Měl by si zvážit rozebrání, zničení nebo postavení domku lesníka.","tribes","../../data/tribes/buildings/productionsites/empire/lumberjacks_house/init.lua:54"
"Ax Workshop","Dílna na sekery","Enhance your metal workshop to an ax workshop in order to produce weapons, and build up a second metal workshop to ensure the production of tools. When the blacksmith reaches his next level (master blacksmith), you can even enhance the ax workshop to a war mill, which will produce additional weapons.","Vylepši svou dílnu na železo na dílnu na sekery, abys mohl začít vyrábět zbraně, a postav nové dílny na železo, které budou dál vyrábět nástroje. Až tvůj kovář dosáhne další úrovně (mistr kovář), můžeš dílnu na sekery dále vylepšit na válečnou akademii, která vyrábí další zbraně.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:98 ../../data/campaigns/bar02.wmf/scripting/texts.lua:128"
"Ax Workshop","Dílna na sekery","The Barbarian war mill is their most advanced production site for weapons. As such you will need to enhance an ax workshop in order to get one.","Barbarská válečná akademie je jejich nejpokročilejší výrobna zbraní. A tak bude třeba vylepšit dílnu na sekery, aby si nějakou měl.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/barbarians/warmill/helptexts.lua:21"
"Ax Workshop","Dílna na sekery","The broad ax is produced by the ax workshop and the war mill. It is used in the training camp – together with food – to train soldiers with a fundamental fighting knowledge from attack level 1 to attack level 2.","Široká sekera se vyrábí v dílně na sekery a válečné akademii. Používá se ve výcvikovém táboře - spolu s jídlem - k trénování vojáků se základní znalostí boje, zvýší úroveň útoku z 1 na úroveň 2.","tribes_encyclopedia","../../data/tribes/wares/ax_broad/helptexts.lua:4"
"Ax Workshop","Dílna na sekery","Young soldiers are proud to learn to fight with this powerful weapon. It is heavier and sharper than the ordinary ax. It is produced in ax workshops and war mills. In training camps, it is used – together with food – to train soldiers from attack level 0 to level 1.","Mladí vojáci jsou pyšní, že se mohou učit bojovat s touto mocnou zbraní. Je těžší a ostřejší než běžná sekera. Vyrábí se v dílnách na sekery a válečných akademiích. Ve výcvikových táborech se používá - spolu s jídlem - k výcviku útoku z úrovně 0 na 1.","tribes_encyclopedia","../../data/tribes/wares/ax_sharp/helptexts.lua:4"
"Ax Workshop","Dílna na sekery","Bread paddles are produced in the metal workshop like all other tools (but cease to be produced by the building if it is enhanced to an ax workshop and war mill).","Lopata na chléb se vyrábí v dílně na železo stejně jako ostatní nástroje (ale přestane se tam vyrábět, když je budova vylepšena na dílnu na sekery a válečnou akademii).","tribes_encyclopedia","../../data/tribes/wares/bread_paddle/helptexts.lua:8"
"Ax Workshop","Dílna na sekery","Felling axes are produced in the metal workshop (but cease to be produced by the building if it is enhanced to an ax workshop and war mill).","Těžební sekery se vyrábí v dílně na železo (ale přestanou se tam vyrábět, když je budova vylepšena na dílnu na sekery a válečnou akademii).","tribes_encyclopedia","../../data/tribes/wares/felling_ax/helptexts.lua:6"
