"glossary_term","glossary_translation","source","target","file","location"
"back","air ais","But never forget – these forests are our heritage, entrusted upon us by our ancestors. We must always respect and care for them. What we take, we must give back again.","Ach cuimhnichibh oirbh – is ar dìleab a tha sna coilltean seo a dh’earb ar sinnsearan rinn. Feumaidh sinn urram ’s cùram a thoirt dhaibh an-còmhnaidh. Feumaidh sinn tilleadh na thog sinn.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:258"
"back","air ais","The BASTARD! Only one man of our frontier patrol came back alive. He carried a message from Kalitath, telling us that he will punish every move of our troops with their own blood! We cannot accept this behavior. From now on, there is war between Kalitath and us!","An cù! Cha do thill ach aonar dhe na ceathrar chuairteachan on chrìoch. Thug e teachdaireachd o Khalitath dhuinn ag innse gum bi e a’ peanasachadh gach gluasad dhen fheachd againn leis an fhuil aca fhèin! Chan urrainn dhuinn gabhail ris a’ ghiùlan seo. O seo a-mach, gum biodh an cogadh eadarainn is Kalitath!","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:215"
"back","air ais","This morning, I found Thron’s mind troubled. He returned from his patrol late last night and sat back against a tree, watching over the encampment. The number of quarrels and disputes keeps growing, and the winter has us firmly in its grip. We should put food in our storage to survive the long, cold winter!","Sa mhadainn an-diugh, mhothaich mi gun robh an t-iomagan air Tron. Thill e anmoch on chuairt a-raoir is shuidh e ri craobh, a’ coimhead air a’ champachadh. Tha an trod ’s an connsachadh a’ dol am miosad agus tha sinn fo bhuaidh a’ gheamhraidh chruaidh. Bu chòir dhuinn stòras bìdh a chruinneachadh ach am mair sinn beò tron gheamhradh fhada fhuar!","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:240"
"back","air ais","At first, I was naive and hoped that they were peaceful, but as soon as one of them saw me, they charged towards me and started attacking me with their throwing spears. Thanks be to the Gods that I was able to flee and hide myself, before retreating back to our colony under cover of darkness.","Nach mise a bha gorm aig an toiseach ’s làn dòchais gum biodh iad sìtheil ach cho luath ’s a mhothaich iad dhomh, ghabh iad orm leis na sleaghan tilgeil aca. Taing do na diathan gun deach leam teicheadh agus m’ fhalach mus do chùlaich mi don tuineachadh againn air an oidhche.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:245"
"back","air ais","There are still a few Barbarians hiding on our island, but I am sure that we will find them soon. Every Barbarian who doesn’t attack us will be put in a boat with the other peaceful ones, and sent back to their country.","Tha cuid de na Tùsanaich nam falach san eilean againn fhathast, ach tha mi cinnteach gun lorg sinn iad a dh’aithghearr. Thèid gach Tùsanach a bheir ionnsaigh oirnn a chur air bàta leis an fheadhainn sìtheil eile agus a thilleadh don dùthaich aca fhèin.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:269"
"back","air ais","Today a pigeon landed on our island. It brought a message which fills me with dark thoughts and brings back my fears.","Thàinig calman don eilean againn an-diugh. Thug e naidheachd dhuinn a chuir an leann-dubh ’s an t-eagal orm.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:286"
"back","air ais","The message was addressed to me, begging me to come back to Fremil. It says that the Empire is at war with the Barbarians. They were attacked from the north by the tribe that I was forbidden to attack. It is clear to me what I must do…","Chaidh an teachdaireachd a chur thugamsa, a’ guidhe gun tillinn gu Fremil. Tha i ag ràdh gu bheil an Impireachd a’ cogadh ris na Tùsanaich. Chaidh ionnsaigh a thoirt orra on taobh tuath leis an treubh nach d’ fhuair mi cead gus ionnsaigh a thoirt orra. Tha e follaiseach dè dh’fheumas mi dèanamh a-nis…","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:289"
"back","air ais","I really don’t know if and how we will get back home. And the war is going on without us. I hope my fellow soldiers are defending our empire well.","Chan eil for agam air ciamar a thilleas sinn dhachaigh idir a-nis. Agus tha an cogadh a’ dol air adhart às ar n-aonais. Tha mi ’n dòchas gun dìon ar co-shaighdearan ar n-impireachd gu math.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:223"
"back","air ais","It seems like you destroyed a construction site for a quarry we wanted to build. Since we need the granite, I suggest you reload the game from a previous savegame. Luckily, these are created from time to time. To do so, you have to go back to the main menu and choose ‘Single Player’ → ‘Load Game’. And please be a bit more careful next time.","Na mhill thu làrach togail a’ chuaraidh a bha sinn airson togail? On a tha sinn feumach air a’ ghaireal, mholainn gun luchdaich thu an geama às ùr o gheama air a shàbhaladh. Gu fortanach, cruthaichidh sinn fear dhut o àm gu àm. Gus geama a luchdadh, till dhan phrìomh chlàr-taice agus tagh “Aon chluicheadair” → “Luchdaich geama”. Agus nach bi thu nas fhaiceallaiche an ath thuras?","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:331"
"back","air ais","Well done. Now you know how to draw back your soldiers from the places where you don’t need them. It is time to tell you how to reinforce your front line.","Sin thu. Tha fios agad a-nis mar a bheir thu na saighdearan agad air falbh o na h-àiteachan far nach eil feum agad orra. Innsidh mi dhut a-nis mar a chuireas tu foirlionadh gu far a bheil an t-sabaid.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:179"
"back","air ais","The stonemason pauses %s before going back to work again.","Gabhaidh an clachair fois fad %s mus tòisich e air an obair a-rithist.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/barbarians/quarry/helptexts.lua:26"
"back","air ais","You tried to log back in, but the server has no knowledge of your previous state anymore.","Dh’fheuch thu ri clàradh a-steach a-rithist, ach chan aithnich am frithealaiche an staid a bh’ agad roimhe tuilleadh.","widelands","../../src/network/internet_gaming_messages.cc:63"
"Honey Bread","aran-meala","All I need to be happy is a slice of honey bread with some smoked meat and a beer.","Thoir sliseag arain-mheala le feòil no iasg-rèiste dhomh is bith mi cho sona ri bròg.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/frisians/drinking_hall/helptexts.lua:6"
"Honey Bread","aran-meala","Bakes honey bread out of barley, water and honey to feed miners in deep mines and soldiers in advanced training.","Nì e aran de dh’eòrna, uisge is mil airson biadh a thoirt dha na mèinnearan sna mèinnean domhainn agus dha na saighdearan san trèanadh adhartach.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/frisians/honey_bread_bakery/helptexts.lua:16"
"ware","bathar","The other two important food wares are smoked fish and smoked meat. Raw meat is delivered from a hunter. A fisher gets the fish out of the sea while a fish breeder makes sure that a school of fish does not go extinct by breeding more. Make sure that there are always fish left, otherwise the fish breeder won’t be able to breed new ones. The smoking happens in a smokery, you will need at least two of those.","’S e iasg-rèiste ’s feòil-rèiste a th’ anns an dà sheòrsa bhìdh eile a tha cudromach. Bheir thu feòil on t-sealgair. Togaidh iasgair èisg on mhuir fhad ’s a nì an gille-iasg cinnteach nach dèid a h-uile iasg à bith. Dèan cinnteach gum bi èisg sa mhuir agad an-còmhnaidh oir cha dèid leis an gille-iasg cur riutha mur eil gin air fhàgail. Nì thu an toiteadh san taigh-toitidh is feumaidh tu dà dhiubh a thogail air a char as lugha.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:58"
"ware","bathar","Praise Satul! Ostur, the young ship builder did it. We have three ships – never have I seen sturdier ones – with enough room to carry all of us and some wares too. And this rescue came just in time: Lutas is about to swallow the rest of this island, the water rises faster by the hour. But we can make our escape now and start over in some country farther away…","Moladh do Shatul! Chaidh an latha le Ostur, an saor-luinge òg. Tha trì longan againn – chan fhaca mi gin na bu treasa roimhe riamh – le rum gu leòr annta gus ar muinntir gu lèir agus beagan stòrasan a chur annta. Agus fhuair sinn teasairginn ri deagh-àm: tha Lutas gu bhith slugadh an corr dhen eilean ’s an cuan ag èiridh nas luaithe gach uair. Ach teichidh sinn a-nis agus gheibh sinn beatha ùr air tìr nas fhaide air falbh…","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:474"
"small","beag","Only a small hill in the centre of the map connects these four competing tribes. Lead your army to this hill right away and build a giant stronghold as a sign of your superiority!","Cha cheangal ach cnocan ann am meadhan a’ mhapa na ceithir treubhan seo a tha a’ strì an aghaidh càch a chèile. Stiùirich am feachd agad dhan chnocan ud sa bhad ’s tog dùn mòr mar shanas air do cheannas!","maps","../../data/maps/Rendez-Vous.wmf/elemental:10"
"tiny","beag bìodach","A tavern opened for our people yesterday. While I am hardly in the mood for celebration, I noticed how much this tiny bit of home means to my people. Their songs filled the air until deep in the night, and they were in higher spirits still the day after.","Dh’fhosgail taigh-tàirn airson ar muinntir an-dè. Ged nach eil subhachas air m’ aire, mhothaich mi dè cho cudromach ’s a tha seòrsa de dhachaigh dha mo mhuinntir. Ghabh iad òrain gu anmoch air an oidhche agus bha iad ann an deagh shunnd an làrna-mhàireach fhathast.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:427"
"hut","bothan","As I just discovered, we are running short on blackwood! We cannot put our warriors into some crumbling huts, and even less so in times as dangerous as ours!","Mhothaich mi gu bheil am fiodh cruaidh gu bhith ruith oirnn! Chan urrainn dha na gaisgich againn fuireach ann an tobhtaichean briste, gu h-àraidh rè ama chunnartaich mar a tha oirnne!","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:456"
"Lumberjack’s Hut","bothan coillteir","We need to find a nice place for the lumberjack’s hut. To make this easier, we can activate ‘Show building spaces’. There are two ways you can do this:","Feumaidh sinn àite ghoireasach a lorg airson bothan a’ choillteir. Nochdamaid na h-ionadan togail gus seo a dhèanamh nas fhasa. Tha dà dhòigh ann gus an gleus seo a chur air:","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:42"
"flag","bratach","Keep the slopes in mind while placing roads and use them to your advantage. Also, try to keep roads as short as possible and always remember to place as many flags as you can on road segments to share the load better.","Thoir an aire air na slèibhtean nuair a thogas tu rathaidean is faigh buannachd asta. Feuch cuideachd gun cum thu na rathaidean cho goirid ’s a ghabhas is cuimhnich gun tog thu an uiread de bhrataich a ghabhas air roinnean an rathaid gus an eallach a sgaoileadh nas fhearr.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:304"
"Toolsmithy","ceàrdach acainnean","By the Gods, this is an unbelievable stroke of fortune! There are two more mountains, and it seems that one has a large quantity of coal and the other of iron ore. I advise you to immediately build iron and coal mines (or at least charcoal kilns), smelting works, toolsmithies, armor and weapon smithies.","A dhiathan, abair thusa gur e deagh-fhortan a tha seo! Tha dà bheinn eile ann agus coltas air an dàrna tè gu bheil grunn guail innte agus clach-iarainn san tè eile. Mholainn-sa gun tog sibh mèinnean iarainn ’s guail (no sluic guail-fhiodha) sa bhad agus ceàrdaichean leaghadair, acainnean, armachd ’s arm.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:200"
"Weapon Smithy","ceàrdach arm","The Atlantean fires in smelting works, armor smithies and weapon smithies are fed with coal.","Thèid teintean nan Atlantach ann an ceàrdaichean leaghadair, armachd is arm a bhiadhadh le gual.","tribes_encyclopedia","../../data/tribes/wares/coal/helptexts.lua:6"
"Armor Smithy","ceàrdach armachd","The ores have to be smelted at a smelting works before they can be used. The refined materials are then used in the weapon smithy, the armor smithy and the toolsmithy.","Feumaidh tu na clachan-mèinnir a leaghadh ann an ceàrdach leaghadair mus urrainn dhut an cleachdadh. Tha a’ mheatailt a gheibh thu asta ’ga chleachdadh sa cheàrdaichean arm, armachd ’s acainnean an uairsin.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:88"
"Armor Smithy","ceàrdach armachd","The Atlantean fires in smelting works, armor smithies and weapon smithies are fed with coal.","Thèid teintean nan Atlantach ann an ceàrdaichean leaghadair, armachd is arm a bhiadhadh le gual.","tribes_encyclopedia","../../data/tribes/wares/coal/helptexts.lua:6"
"Iron Ore","clach-iarainn","Iron veins contain iron ore that can be dug up by iron mines.","Tha iarann sa chuisle iarainn seo a ghabhas tochladh le mèinn iarainn.","tribes_encyclopedia","../../data/tribes/immovables/resi_iron1/helptexts.lua:5 ../../data/tribes/immovables/resi_iron2/helptexts.lua:5"
"Gold Ore","clach-òir","Gold veins contain gold ore that can be dug up by gold mines.","Tha òr sa chuisle òir seo a ghabhas tochladh le mèinn òir.","tribes_encyclopedia","../../data/tribes/immovables/resi_gold1/helptexts.lua:5 ../../data/tribes/immovables/resi_gold2/helptexts.lua:5"
"Long Sword","claidheamh-mòr","Of course I could still forge short and long swords, but it is beneath my honor to bother with such basic equipment now.","Ged a tha fios gur urrainn dhomh claidheamhan-beaga is mòra a dhèanamh fhathast, cha leig mi leas bodraigeadh le uidheamachd an-uasail dhen leithid tuilleadh.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/frisians/armor_smithy_large/helptexts.lua:6"
"Golden Helmet","clogaid òrach","Produces advanced weapons and golden helmets for the soldiers.","Nì e airm adhartach is clogaidean òrach airson nan saighdearan.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/frisians/armor_smithy_large/helptexts.lua:16"
"player","cluicheadair","Smugglers is a fun map for 4 players. You and your partner start diagonally from each other on a point symmetric island. There are plenty of smuggling tunnels on this island, each consisting of a receiving and a sending end.","’S e mapa tlachdmhor airson ceathrar a tha sa chùiltearachd. Tòisichidh tu fhèin ’s an com-pàirtiche agad gu trast o càch a chèile air eilean aig a bheil co-chothromachd chuairteil. Tha iomad tunail cùiltearachd san eilean seo agus tha ionad cur ’s ionad faighinn aig gach fear.","mp_scenario_smugglers.wmf","../../data/maps/MP_Scenarios/Smugglers.wmf/scripting/texts.lua:9"
"Help","cobhair","Our building infrastructure is finished and I spent some days making sure that everybody is working well together. Now, there are other pressing matters. I called Colionder, my personal cook, before me to get his help with sorting some things out.","Tha am bun-structar togail againn coileanta a-nis agus thug mi seachad latha no dhà a’ dèanamh cinnteach gu bheil a h-uile duine ag obair còmhla gu math. Nise, tha cùisean èiginneach eile romhainn. Dh’iarr mi air Colionder, an còcaire pearsanta agam, gun tigeadh e ach am faighinn a chuideachadh le cuid a nithean.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:219"
"Help","cobhair","May Satul warm you, Jundlina. My name is Opol, and I am the highest weaver of the guild abandoning Atlantis and Lutas with you. I come with sad news indeed: we have no more spidercloth. Not a single piece is to be found in our warehouses. Could you not help the weavers’ guild by arranging the building of a weaving mill and a spider farm? The spiders deliver the finest silk and we will produce the finest spidercloth from it.","Gum blàthaicheadh Satul sibh, a Jundlina. Is mise Opol agus tha mi ’nam àrd-bhreabadair aig a’ chomann-cheàrd a dh’fhàg Atlantas agus Lutas còmhla ribh. Thàinig mi le droch-naidheachd dha-rìribh: dh’fhalbh an sìoda oirnn. Chan eil gin dheth air fhàgail sna taighean-stòrais againn. Nach cuidich sibh comann nam breabadair ach an dèid taigh nam beart is rainse dhamhan a thogail? Bheir na damhain deagh shnàth-sìoda mìn dhuinn agus nì sinn an sìoda as snasaile às.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:268"
"Help","cobhair","May Satul warm you, Jundlina. Have you considered mining for resources in the mountains around us? We are running short of quartz and diamonds for our buildings. Also, we could use more iron, gold and especially coal. If we find an ample supply of those commodities, we could start producing weapons and tools; this would help enormously. Of course, we would need smelters, a weapon smithy, an armor smithy and a toolsmithy. And maybe even more.","Gum blàthaicheadh Satul sibh, a Jundlina. An do bheachdaich sibh air mèinnearachd sna beanntan timcheall oirnn idir? Tha na h-èiteagan ’s na daoimeanan a dh’fheumas sinn airson nan togalaichean againn gu bhith ruith oirnn. A bharrachd air sin, feumaidh sinn cur ris na th’ againn de dh’iarann, òr is gu h-àraidh gual. Nan lorgamaid stòras mòr dhiubh, b’ urrainn dhuinn tòiseachadh air airm is acainnean a dhèanamh; ’s e fìor-chuideachadh a bhiodh ann. Gu nàdarra, bhiodh feum againn air leaghadairean, ceàrdach arm, ceàrdach armachd ’s ceàrdach acainnean. Agus a bharrachd, ma dh’fhaoidte.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:303"
"Help","cobhair","People are complaining about crowded streets and slow transportation. We need to help out our carriers on the roads. I have decided to build a horse farm so that the horses can help with the heavy wares.","Tha a’ mhuinntir a’ togail gearrain mu shràidean tranga agus giùlan slaodach. Feumaidh sinn taic a thoirt dha na giùlanairean air na rathaidean. Chuir mi romham stàball a thogail ach an urrainn do na h-eich cuideachadh leis na batharan troma.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:369"
"Help","cobhair","But they fear that the war around Al’thunran will set an end to this life. Therefore, they have decided to join us, hoping that we can help each other.","Ach tha eagal orra gun cuir an cogadh mu Al’tùnran crìoch air an dòigh-bheatha seo. Mar sin, chuir iad romhpa aonachadh rinn, an dòchas gun doireadh sinn taic dha chàch a chèile.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:551"
"Help","cobhair","As your roads grow longer and your economy bigger, you should make good use of your oxen to help transport wares more quickly.","Fhad ’s a tha na rathaidean agad a’ fàs nas fhaide ’s an eaconamaidh agad nas motha, cuir na daimh agad gu feum gus am bathar a ghluasad gu luath.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:53"
"Help","cobhair","Our mining economy seems to work fine, that is already good news! Anyway, there are still a lot of men and women waiting in our hall to get a task, so they can help our soldiers to prepare for the war to come.","Tha coltas gu bheil eaconamaidh nam mèinnean againn ag obair mar bu chòir, seo deagh naidheachd mar-thà! Co-dhiù no co-dheth, tha mòran fhireannach is bhoireannach a’ feitheamh san talla againn gus dleastanas a ghabhail os làimh ach an cuidicheadh iad na saighdearan leis an ullachadh airson a’ chogaidh a tha romhainn.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:320"
"Help","cobhair","This was the last tutorial I had prepared for you. I’ve now taught you everything I know. There are still secrets hidden in this world even I don’t know about. I will now search for a quiet place to spend my sunset years. If you have still questions, the Widelands community will surely help you. You can find it at:","Seo an t-oideachadh mu dheireadh a dh’ullaich mi air do shon. Tha mi air a h-uile rud air a bheil mi eòlach a shealltainn dhut. Tha rùn-dìomhair no dhà eile falaichte san t-saoghal seo nach eil fiù ’s mi fhìn eòlach air. Lorgaidh mi àite far a chuireas mi seachad m’ aois. Ma tha ceist no dhà agad fhathast, bheir coimhearsnachd Widelands taic dhut gun teagamh. Lorgaidh tu i air:","scenario_tutorial04_economy.wmf","../../data/campaigns/tutorial04_economy.wmf/scripting/texts.lua:473"
"Help","cobhair","If the bug concerns something not being displayed correctly or if it helps demonstrate the issue, please include one or more screenshots.","Cuir glacadh-sgrìn no dhà ris ma tha am buga mu dhèidhinn rudeigin nach dèid a shealltainn mar bu chòir no ma chuireas iad ri mìneachadh an duilgheadais.","texts","../../data/txts/README.lua:33"
"Help","cobhair","If you wish to help us translate, please visit %s","Nam bu toigh leat taic a thoirt dhuinn leis an eadar-theangachadh, tadhail air %s","widelands","../../src/ui_fsmenu/options.cc:542"
"Help","cobhair","Please report this problem to help us improve Widelands. You will find related messages in the standard output (stdout.txt on Windows). You are using build %1$s (%2$s).","Nach innis thu dhuinn mun duilgheadas seo ach an doir sinn piseach air Widelands? Chì thu teachdaireachdan co-cheangailte ris san às-chur stannardach (stdout.txt air Windows). Tha thu a’ chleachdadh an togail %1$s (%2$s).","widelands","../../src/wlapplication.cc:1114"
"Berry Farm","croit-dhearc","The berry farm needs free space within the work area to plant the bushes.","Bidh a’ chroit-dhearc feumach air rum shaor am broinn an raoin-obrach aice gus na preasan a chur ann.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/frisians/berry_farm/helptexts.lua:18"
"quarry","cuaraidh","Great! Today the building of the quarry was completed. Now we will get enough granite and marble to construct larger buildings.","Nach math sin! Chaidh togail a’ chuaraidh a choileanadh an-diugh. Gheibh sinn gaireal agus marmor gu leòr a-nis gus togalaichean mòra a thogail.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:159"
"quarry","cuaraidh","It would be a good source for bolstering our supply of quality marble, beyond the meager quantities available from the quarry. Perhaps you were right when you said that this island was like paradise.","’S e stòras math a bhiodh ann gus cur ris an deagh-mharmor againn o nach fhaigh sinn ach gu gann e on chuaraidh. Feumaidh gun robh sibh ceart nuair a thuirt sibh gun robh an t-eilean seo coltach ri pàrras.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:187"
"quarry","cuaraidh","Good news from the people, Lutius. I got the message that our first quarry has started its work today.","Fhuair sinn deagh naidheachd on t-sluagh, a Lutius. Chaidh innse dhomh gun do thòisich a’ ciad chuaraidh againn ag obair an-diugh.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:291"
"quarry","cuaraidh","Now go ahead, try it. The quarry is a small building, so if you click on a medium or big building symbol, you will have to select the small buildings tab first to find it. Go on, check it out!","Siuthad is feuch e a-nis. ’S e togalach beag a th’ anns a’ chuaraidh, mar sin ma bhriogas tu air samhla togail meadhanach no mòr, feumaidh tu taba nan togalaichean beaga a thaghadh an toiseach gus a lorg. Siuthad, thoir sùil air!","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:247"
"quarry","cuaraidh","The quarry is a small building like the lumberjack’s hut. You can therefore build it on any field that shows a red, yellow or green house when the building spaces symbols are enabled (Press Space for that).","’S e togalach beag a tha sa chuaraidh mar a tha am bothan coillteir. Mar sin, ’s urrainn dhut fear a thogail air raon sam bith a sheallas taigh dearg, buidhe no uaine nuair a bhios na h-ionadan togail ’gan nochdadh (brùth air Space gus an nochdadh).","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:254"
"quarry","cuaraidh","Just click on any house symbol next to the rocks, select the small buildings tab in the window that opens up, then click on the quarry symbol.","Briog air samhla taighe sam bith ri taobh nan carraigean, tagh taba nan togalaichean beaga san uinneag a nochdas is an uairsin briog air samhla a’ chuaraidh.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:255"
