"glossary_term","glossary_translation","source","target","file","location"
"Chat’Karuth","Chat'Karuth","When Chat’Karuth died, he was an old man, father to three strong and ambitious sons, and warlord to an army that could match any enemy willing to rise against the ancient forests. Though at the end of his glorious reign, Chat’Karuth chose his eldest son, Thron, to succeed him as the tribe’s warlord – a decision that left his two brothers unsatisfied. The old warlord knew that. As his father instructed him, Thron left the capital of Al’thunran, the home of the Throne Among the Trees, and withdrew his forces to the high hills where he buried the corpse of his father. There he swore to the gods and his father’s spirit that he’d return to re-established order. While his brothers have raged blind war against Thron and the few forces he left to secure the borders of Al’thunran, the young warlord seeks to reunite his ambitious brothers and force the tribes to march once again under a common banner.","Toen Chat’Karuth stierf was hij een oude man, vader van drie sterke, ambitieuze zonen en krijgsheer van een leger dat elke vijand aankon die zich tegen de oeroude bossen had willen keren.  Aan het einde van zijn glorieuze heerschappij wees Chat’Karuth zijn oudste zoon, Thron, aan als opvolger om de stam te leiden – een besluit waar zijn twee broers geen genoegen mee namen.  De oude krijgsheer wist dat.  Zoals zijn vader hem gebood verliet Thron de hoofdstad Al’thunran en de Troon onder de Bomen, en trok zijn strijdkrachten terug naar de hoge heuvels waar hij het lichaam van zijn vader begroef.  Daar zwoer hij aan de goden en de geest van zijn vader dat hij zou terugkeren om opnieuw orde te brengen.  Terwijl zijn broers een blinde strijd voeren tegen Thron en de weinige soldaten die hij achterliet om de grenzen van Al’thunran te bewaken smeedt de jonge krijgsheer plannen om zijn ambitieuze broers te herenigen en de stammen opnieuw onder hetzelfde vaandel te doen marcheren.","maps","../../data/campaigns/campaigns.lua:52"
"Chat’Karuth","Chat'Karuth","‘Steep like the slopes of Kal’mavrath, shiny like the most delicate armor and strong like our ancestors, that’s how the headquarters of Chat’Karuth presented itself to us.’","‘Steil als de hellingen van Kal’mavrath, glanzend als het meest delicate kuras en sterk als onze voorouders, zo presenteerde het hoofdkwartier van Chat’Karuth zich aan ons.’","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1085"
"Reed","Dakriet","The third material necessary for improved buildings is reed, used to cover roofs. Reed fields are planted by a gardener around his building, the reed yard.","Het derde benodigde materiaal om gebouwen te verbeteren is riet, gebruikt voor het bedekken van daken. Rietvelden worden geplant door een tuinman rondom zijn gebouw, de rietkwekerij.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:121"
"Reed","Dakriet","Our wood and reed supplies are ensured. Now, we must take care of our brick supply. Bricks are burned in a brick kiln out of granite and clay, so we first need to produce those. On the mainland, we used to cut granite out of rocks, but I don’t see any here. Perhaps these hills contain enough stones to mine some granite.","Onze hout- en rietaanvoer zijn verzekerd. Nu moeten we zorgen voor onze steenaanvoer. Bakstenen worden in een steenoven gebakken uit graniet en klei, dus die moeten we eerst produceren. Op het vasteland hakten we graniet uit rotsen, maar ik zie er hier geen. Misschien bevatten deze heuvels genoeg stenen om wat graniet te delven.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:163"
"Deep Gold Mine","Diepe Goudmijn","If the food supply is steady, the deep gold mine can produce two pieces of gold ore in %s on average.","Bij een constante aanvoer van voedsel kan deze mijn in gemiddeld %s twee stukken gouderts produceren.","tribes_encyclopedia","../../data/tribes/initialization/frisians/units.lua:2059"
"Deep Iron Mine","Diepe IJzermijn","If the food supply is steady, the deep iron mine can produce two pieces of iron ore in %s on average.","Bij een constante aanvoer van voedsel kan deze mijn in gemiddeld %s twee stukken ijzererts produceren.","tribes_encyclopedia","../../data/tribes/initialization/frisians/units.lua:2041"
"Cloth","Doek","After the production of enough wheat, we can dismantle the farm and build a sheep farm to produce wool. When the sheep farm starts working, we could find or free up space for a medium building to build a weaving mill to use our wool for weaving cloth. But for the moment being, let’s start by producing a reasonable amount of wheat.","Na het verbouwen van voldoende graan kunnen we de boerderij afbreken en een schaapskooi bouwen om wol te produceren. Zodra de schaapskooi werkt kunnen we een stukje grond zoeken of vrij maken, voor een gemiddeld gebouw, om een weverij te bouwen zodat we de wol kunnen gebruiken om kleding te weven. Maar voor het moment daar gelaten, laten we beginnen door eerst een behoorlijke hoeveelheid graan te verbouwen.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:375"
"Cloth","Doek","‘Fine cloth and jewelry mean nothing to a true Barbarian.<br>But a noble sail in the wind will please his eyes.’","'Fijne stoffen en juwelen betekenen niets voor een echte Barbaar.<br>Maar een nobel zeil in de wind zal zijn ogen behagen.'","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1775"
"Cloth","Doek","Needles are used by seamstresses to sew cloth and fur garments.","Naalden worden gebruikt door naaisters om kleding en bontklding te naaien.","tribes_encyclopedia","../../data/tribes/initialization/frisians/units.lua:525"
"Objective","Doelstelling","But the following objective is even more important:","Maar ons volgende doel is nog belangrijker:","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:421"
"Economy","Economie","I just got informed that our mining economy has started its work. This news brought a smile to my face – even if the hardest part is still waiting to be done, now that our smiths will give their best to further ease our lives.","Ik kreeg net het bericht, dat onze mijnindustrie begonnen is met haar werk. Dit nieuws bracht een lach op m'n gezicht – zelfs nu het moeilijkste deel nog gedaan moet worden, zullen onze smeden hun best doen om ons leven nog makkelijker te maken.","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:290"
"Economy","Economie","Lower the demand for marble columns in the economy settings to four. This will help to save some marble for buildings.","Verlaag de vraag naar marmerzuilen in de economische instellingen naar vier. Hierdoor kan je marmer uitsparen om het rechtstreeks in de constructie van gebouwen te gebruiken.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:75"
"Economy","Economie","Remember that you can access the economy settings by clicking on any flag.","Denk eraan dat je de economische configuratie kan openen door op een willekeurige vlag te klikken.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:76"
"Economy","Economie","I noticed that our stonemason has started his work, finally. He will cut the number of marble columns that we request in our basic economy settings.","Ik heb gemerkt dat onze steenhouwer eindelijk aan het werk gegaan is. Hij zal het aantal marmerzuilen beeldhouwen dat we aanvragen in de economische basisinstellingen.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:306"
"Economy","Economie","But here’s the rub, if we use up all of our marble for columns, we might run out. So, we should lower the settings for marble columns in the economy settings to a smaller amount. I think a reserve of four columns might be sufficient for the moment being.","Maar daarin schuilt het risico, als we ons marmer gebruiken voor talloze marmerzuilen zal het misschien opraken. We zouden dus de instelling voor marmerzuilen in de economische configuratie moeten verlagen. Ik denk dat een voorraad van vier zuilen voorlopig zal volstaan.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:309"
"Economy","Economie","So, we need more cloth to finally be able to build ships. But there is no space on the island for building a whole economy to produce cloth. Therefore, we need to build the necessary wares step by step.","Dus hebben we meer doek nodig om in staat te zijn schepen te bouwen. Maar er is op dit eiland onvoldoende plaats voor alle gebouwen die nodig zijn bij de productie van doek. Daarom zullen we de vereiste goederen stap voor stap moeten produceren.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:369"
"Economy","Economie","Don’t forget to check the target quantity of wool and cloth in the economy settings. We need to turn all the wheat into wool and then the all the wool into cloth.","Vergeet niet de doelhoeveelheid voor wol en doek te controleren in de economische configuratie. We moeten alle tarwe omzetten in wol, en dan alle wol in doek.","scenario_emp03.wmf","../../data/campaigns/emp03.wmf/scripting/texts.lua:401"
"Economy","Economie","Remember that you can control the production amount in the economy settings.","Denk eraan dat je in de economische instellingen kan bepalen hoeveel er geproduceerd moet worden.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:146"
"Economy","Economie","Remember that you can set target quantities for most of these wares in your economy settings.","Onthoud dat je in je economische instellingen doelhoeveelheden kunt instellen voor de meeste van deze waren.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:51"
"Economy","Economie","Messages: Show Economy Messages","Berichten: Toon Economische Berichten","widelands","../../src/wlapplication_options.cc:614"
"Economy","Economie","Compare stocked amounts to economy target quantities","Vergelijk voorraadcijfers met de economische doelstellingen","widelands","../../src/wui/stock_menu.cc:56"
"Endless Game","Eindeloos Spel","This is an endless game without rules.","Dit is een spel zonder einde of regels.","win_conditions","../../data/scripting/win_conditions/endless_game.lua:16"
"Endless Game","Eindeloos Spel","This is an endless game without rules. Fog of war is disabled.","Dit is een spel zonder einde of regels. Oorlogsmist is uitgeschakeld.","win_conditions","../../data/scripting/win_conditions/endless_game_fogless.lua:15"
"Golden Tabard","Gouden Tabberd","This thread, made of gold by the gold spinning mill, is used for weaving the exclusive golden tabard in the weaving mill.","Deze draad, gemaakt van goud door de goudspinnerij, wordt gebruikt voor het weven van de exclusieve gouden tabbards in de weverij.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:862"
"Gold Mine","Goudmijn","If the food supply is steady, the gold mine can produce one piece of gold ore in %s on average.","Bij een constante aanvoer van voedsel kan deze mijn in gemiddeld %s een stuk gouderts produceren.","tribes_encyclopedia","../../data/tribes/initialization/frisians/units.lua:2050"
"Granite","Graniet","Great! Today the building of the quarry was completed. Now we will get enough granite and marble to construct larger buildings.","Geweldig! Vandaag is de bouw van de steengroeve voltooid. Nu krijgen we genoeg steen om grotere gebouwen te maken.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:157"
"Hammer","Hamer","Geologists, builders, weaponsmiths and armorsmiths all need a hammer. Make sure you’ve always got some in reserve! They are produced by the toolsmith.","Geologen, bouwvakkers, wapensmeden en harnassmeden hebben hem nodig. Verzeker je ervan dat je er altijd een paar in voorraad hebt! Hij wordt gemaakt door de werktuigsmid.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:693"
"Hammer","Hamer","Geologists, builders, blacksmiths and helmsmiths all need a hammer. Make sure you’ve always got some in reserve! They are one of the basic tools produced at the metal workshop (but cease to be produced by the building if it is enhanced to an ax workshop and war mill).","geologen, bouwvakkers, smeden en helmsmeden hebben hem nodig. Verzeker je ervan dat je er altijd een paar in voorraad hebt! Ze zijn één van de basiswerktuigen die worden geproduceerd in de metaalwerkplaats (maar worden niet meer geproduceerd door het gebouw als het wordt verbeterd tot bijlatelier en oorlogsmanufactuur).","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:372"
"Hammer","Hamer","Geologists, builders, weaponsmiths and armorsmiths all need a hammer. Make sure you’ve always got some in reserve! They are produced by the toolsmith.","Geologen, bouwvakkers, wapensmeden en harnassmeden hebben hem nodig. Verzeker je ervan dat je er altijd een paar in voorraad hebt! Hij wordt gemaakt door de werktuigsmid.","tribes_encyclopedia","../../data/tribes/initialization/empire/units.lua:418"
"Hammer","Hamer","Geologists, builders and blacksmiths all need a hammer. Make sure you’ve always got some in reserve! They are produced by the blacksmithy.","Geologen, bouwvakkers en smeden hebben hem nodig. Verzeker je ervan dat je er altijd een paar in voorraad hebt! Hij wordt gemaakt door de smederij.","tribes_encyclopedia","../../data/tribes/initialization/frisians/units.lua:436"
"Port","Haven","Widelands could not establish a connection to the given address. Either no Widelands server was running at the supposed port or the server shut down as you tried to connect.","Widelands kon geen verbinding maken met het opgegeven adres. Ofwel draaide er geen Widelands-server op de gebruikelijke poort of werd de server afgesloten toen je probeerde te verbinden.","widelands","../../src/network/gameclient.cc:213"
"Port","Haven","Widelands was unable to use the local network. Maybe some other process is already running a server on port %s or your network setup is broken.","Widelands kon het lokale netwerk niet gebruiken. Misschien voert een ander proces al een server uit op poort %s of is je netwerkconfiguratie defect.","widelands","../../src/network/network_lan_promotion.cc:359"
"Blackroot Flour","Helmkruidbloem","This tasty bread is made in bakeries out of cornmeal, blackroot flour and water. It is appreciated as basic food by miners, scouts and soldiers in training sites (labyrinth and dungeon).","Dit smakelijke brood wordt in de bakkerijen van maïsmeel, helmkruidmeel en water gemaakt. Het wordt gewaardeerd als basisvoedsel voor de mijnwerkers, verkenners en soldaten op trainingsplekken (labyrint en kerker).","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:561"
"Help","Help","Guilt-ridden, the king committed suicide. Without a monarch, the people turned to the clerics, but they had no substantial help to offer. Most accepted their fate while others tried to change the god’s mind by offering animals in his temple. But to no avail…","Verteerd door schuldbesef pleegde de koning zelfmoord. Zonder een leider richtten de mensen zich tot de geestelijken, maar die hadden geen hulp te bieden. De meesten accepteerden hun lot, terwijl anderen probeerden de god van gedachten te veranderen door dieren te offeren in zijn tempel. Zonder succes…","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:166"
"Help","Help","Our building infrastructure is finished and I spent some days making sure that everybody is working well together. Now, there are other pressing matters. I called Colionder, my personal cook, before me to get his help with sorting some things out.","Onze bouwinfrastructuur is klaar en ik heb enkele dagen gekeken of iedereen goed samenwerkt. Nu zijn er andere dringende zaken. Ik heb Colionder, mijn persoonlijke kok, bij me geroepen voor advies over enkele dingen.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:217"
