"glossary_term","glossary_translation","source","target","file","location"
"Armor Smithy","Rustningssmie","The ores have to be smelted at a smelting works before they can be used. The refined materials are then used in the weapon smithy, the armor smithy and the toolsmithy.","Malmen må smeltes i et smelteverk før den kan brukes. De rafinerte materialene brukes så i våpensmia, rustningsmia og verktøysmia.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:88"
"Armor Smithy","Rustningssmie","Build an armor smithy and a weapon smithy","Bygg ei rustningsmie og ei våpensmie.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:91"
"Smokery","Røkeri","This hook pole is used by the smoker to suspend all the meat and fish from the top of the smokery. It is created by the toolsmith.","Denne buen blir brukt av den atlantiske jegeren. Den blir laget av verktøysmeden.","tribes_encyclopedia","../../data/tribes/wares/hook_pole/helptexts.lua:4"
"Smoker","Røyker","This hook pole is used by the smoker to suspend all the meat and fish from the top of the smokery. It is created by the toolsmith.","Denne buen blir brukt av den atlantiske jegeren. Den blir laget av verktøysmeden.","tribes_encyclopedia","../../data/tribes/wares/hook_pole/helptexts.lua:4"
"Saw","Sag","Great! Erwyn gave up when he saw his last buildings burning down. That’s one less strong warlord on this island!","Flott! Erwyn gav opp da han så sin siste bygning i brann. Én stridsherre mindre på øya!","map_the_green_plateau.wmf","../../data/maps/The_Green_Plateau.wmf/scripting/texts.lua:101"
"Saw","Sag","Great! Jomo gave up when he saw his last buildings burning down. That’s one less warlord on this island!","Flott! Jomo gav opp da han så sin siste bygning i brann. Én stridsherre mindre på øya!","map_the_green_plateau.wmf","../../data/maps/The_Green_Plateau.wmf/scripting/texts.lua:110"
"Saw","Sag","We landed on an unknown coast and found peaceful rest under the palm trees growing at the shore. But that is about as good as it gets. The truth is: when I woke up this morning, I saw nothing but sand around us.","Vi gikk i land på en ukjent kyst og fant fredfylt hvile under palmetrærne som vokser langs stranden. Men det er det eneste lyspunktet. Sannheten er at når jeg våknet i dag morges, så jeg kun sand rundt oss.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:117"
"Blackroot Farmer","Svartrotbonde","The blackroot farmer working at this blackroot farm has no cleared soil to plant his seeds.","Bonden som jobber på denne gården har ingen ledig plass til å så nye frø.","tribes","../../data/tribes/buildings/productionsites/atlanteans/blackroot_farm/init.lua:76"
"Blackroot Farm","Svartrotgård","The blackroot farmer working at this blackroot farm has no cleared soil to plant his seeds.","Bonden som jobber på denne gården har ingen ledig plass til å så nye frø.","tribes","../../data/tribes/buildings/productionsites/atlanteans/blackroot_farm/init.lua:76"
"Lumberjack’s House","Tømmerhuggers hus","Build a lumberjack’s house at the red house symbol, south of your provisional headquarters.","Bygg et tømmerhuggers ved det røde hus-symbolet, sør for hovedkvarteret ditt.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:40"
"Lumberjack’s Hut","Tømmerhuggers hytter","There you go. I will explain about all those symbols in a minute. First, let me show you how to make a lumberjack’s hut and how to connect it with a road. There is a sweet spot for a lumberjack right next to those trees. I’ll describe the steps I will take and then ask you to click on the ‘OK’ button for me to demonstrate.","Sånn ja. Jeg vil forklare alt om de symbolene om et øyeblikk. La meg først vise deg hvordan du bygger en tømmerhuggerhytte og hvordan du kobler den med en vei. Det er et fint sted for en tømmerhygger ved de trærne. Jeg vil forklare hvordan jeg gjør det og så be deg trykke «OK» for meg for å demonstrere.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:65"
"Lumberjack’s Hut","Tømmerhuggers hytter","First, I’ll left-click on the symbol where I want the lumberjack’s hut to be built. A window will appear where I can choose between buildings. Because I’ll click a yellow house symbol – which means that its field can house medium and small buildings – I am presented with all the medium buildings that I can build. The lumberjack’s hut is a small building, so I will go on to select the small buildings tab. Then I’ll choose the lumberjack’s hut.","Først trykker jeg med venstre museknapp på symbolet der jeg vil bygge tømmerhuggerhytta. Et vindu vil vise seg hvor jeg kan velge mellom bygninger. Fordi jeg vil trykke på et gult hussymbol — som betyr at jeg kan bygge middels store og små bygninger — får jeg se alle de middels store bygningene jeg kan bygge. Tømmerhuggerhytta er en liten bygning, så jeg vil velge fanen for små bygninger. Så velger jeg tømmerhuggerhytta.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:75"
"Lumberjack’s Hut","Tømmerhuggers hytter","That won’t do yet. I still need to connect the lumberjack’s hut to the rest of my road network. After ordering the construction site, I was automatically put into road building mode, so all I have to do is click on the blue flag in front of my headquarters.","Det holder ikke ennå. Jeg må fremdeles koble tømmerhuggerhytta til resten av veinettet mitt. Etter å beordre byggeplassen ble jeg automatisk satt i veibyggemodus, så det eneste jeg må gjøre er å trykke på det blå flagget fremfor hovedkvarteret mitt.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:85"
"Log","Tømmerstokk","Naturally, trees only grow at a slow rate. To make sure you have enough logs, you have to build rangers.","Trær vokser naturligvis sakte. Bygg skogvokterhytter for å forsikre deg om at du har nok tømmer.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:27"
"Log","Tømmerstokk","Saws logs to produce planks.","Sager opp tømmeret til planker.","tribes_encyclopedia","../../data/tribes/workers/atlanteans/sawyer/helptexts.lua:3"
"Vine Farmer","Vindyrker","The vine farmer working at this vineyard has no cleared soil to plant his grapevines.","Bonden som jobber på denne gården har ingen ledig plass til å så nye frø.","tribes","../../data/tribes/buildings/productionsites/empire/vineyard/init.lua:78"
"Vineyard","Vingård","The vine farmer working at this vineyard has no cleared soil to plant his grapevines.","Bonden som jobber på denne gården har ingen ledig plass til å så nye frø.","tribes","../../data/tribes/buildings/productionsites/empire/vineyard/init.lua:78"
"Weapon Smithy","Våpensmie","The ores have to be smelted at a smelting works before they can be used. The refined materials are then used in the weapon smithy, the armor smithy and the toolsmithy.","Malmen må smeltes i et smelteverk før den kan brukes. De rafinerte materialene brukes så i våpensmia, rustningsmia og verktøysmia.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:88"
"building","bygning","Ensure the supply of building wares","Sikre forsyningen av byggevarer","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:31"
"building","bygning","Supply Building Wares","Forsyn med byggevarer","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:33"
"building","bygning","Supply basic building material for your economy:","Forsyn økonomien med grunnleggende byggevarer:","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:34"
"building","bygning","Food is very important for mines and military training areas. Establish a well working food environment by building at least one farm, one blackroot farm and a mill. The two kinds of flour together with water from a well will be baked into bread in a bakery, so build a bakery and a well, too.","Mat er veldig viktig for gruver og militære treningsområdet. Etabler et fungerende matmiljø ved å bygge minst én gård, én svartrotgård og ei mølle. De to meltypene sammen med vann fra en brønn bakes til brød i et bakeri, så bygg et bakeri og en brønn også.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:57"
"building","bygning","Start building mines on the mountain","Begynn å bygge gruver i fjellet","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:42"
"building","bygning","Enable the showing of building spaces","Lar deg vise byggeplasser.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:49"
"building","bygning","Show Building Spaces","Vis byggeplasser","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:51"
"building","bygning","That won’t do yet. I still need to connect the lumberjack’s hut to the rest of my road network. After ordering the construction site, I was automatically put into road building mode, so all I have to do is click on the blue flag in front of my headquarters.","Det holder ikke ennå. Jeg må fremdeles koble tømmerhuggerhytta til resten av veinettet mitt. Etter å beordre byggeplassen ble jeg automatisk satt i veibyggemodus, så det eneste jeg må gjøre er å trykke på det blå flagget fremfor hovedkvarteret mitt.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:85"
"building","bygning","the road building symbol.","symbolet for veibygging.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:265 ../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:279"
"building","bygning","The building process will only start after a road is built to the construction site.","Konstruksjonsarbeidet vil ikke starte før det finnes en vei til byggeplassen.","texts","../../data/txts/tips/general_game.lua:6"
"building","bygning","Be sure to send a geologist to survey sites before building a well or a mine.","Sørg for å sende en geolog til å undersøke området før du bygger en brønn eller gruve.","texts","../../data/txts/tips/general_game.lua:10"
"building","bygning","Start building road after placing a flag","Start veibygging automatisk når at flagg blir plassert","widelands","../../src/ui_fsmenu/options.cc:210"
"multiplayer","flerspiller","A multiplayer battle map on a small circle-shaped island.","Et kart for krig mellom flere spillere på en liten sirkelformet øy.","maps","../../data/maps/Two_Frontiers.wmf/elemental:10"
"button","knapp","Left-click the ‘OK’ button to close this box and then try it.","Klikk på «OK» for å lukke denne dialogen og prøv.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:46"
"button","knapp","There you go. I will explain about all those symbols in a minute. First, let me show you how to make a lumberjack’s hut and how to connect it with a road. There is a sweet spot for a lumberjack right next to those trees. I’ll describe the steps I will take and then ask you to click on the ‘OK’ button for me to demonstrate.","Sånn ja. Jeg vil forklare alt om de symbolene om et øyeblikk. La meg først vise deg hvordan du bygger en tømmerhuggerhytte og hvordan du kobler den med en vei. Det er et fint sted for en tømmerhygger ved de trærne. Jeg vil forklare hvordan jeg gjør det og så be deg trykke «OK» for meg for å demonstrere.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:65"
"button","knapp","The second one is the more common and faster one: press-and-hold the right mouse button anywhere on the map, then move your mouse around and you’ll see the view scroll.","Den andre er mer vanlig og raskere, hold nede høyre musetast et sted på kartet og flytt musen for å navigere deg rundt på kartet.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:191"
"medium","mellomstor","First, I’ll left-click on the symbol where I want the lumberjack’s hut to be built. A window will appear where I can choose between buildings. Because I’ll click a yellow house symbol – which means that its field can house medium and small buildings – I am presented with all the medium buildings that I can build. The lumberjack’s hut is a small building, so I will go on to select the small buildings tab. Then I’ll choose the lumberjack’s hut.","Først trykker jeg med venstre museknapp på symbolet der jeg vil bygge tømmerhuggerhytta. Et vindu vil vise seg hvor jeg kan velge mellom bygninger. Fordi jeg vil trykke på et gult hussymbol — som betyr at jeg kan bygge middels store og små bygninger — får jeg se alle de middels store bygningene jeg kan bygge. Tømmerhuggerhytta er en liten bygning, så jeg vil velge fanen for små bygninger. Så velger jeg tømmerhuggerhytta.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:75"
"resources","ressurser","Four tribes struggle with their nearest neighbor to be the first to reach the mountain of gold that promises riches beyond belief. But can the two remaining ones share the resources wisely?","Fire stammer konkurrerer med sine nærmeste naboer om å bli den første til å nå fjellet av gull som lover rikdom som overgår de villeste drømmer. Men kan de to gjenværende dele ressursene sine på en god måte?","maps","../../data/maps/Desert_Tournament.wmf/elemental:10"
"resources","ressurser","Build a forester’s house to preserve the wood resources of this island.","Bygg en skogforvalters hus for å bevare skogene på denne øya.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:58"
"resources","ressurser","The repair of our ship will take a few weeks, anyway, and the resources we harvest now might be the base of strong and big buildings in another land.","Reparasjonene av skipet vil uansett ta et par uker til, og ressursene vi samler nå kan gi oss grunnlaget for å bygge større og mer solide bygninger et annet sted.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:207"
"resources","ressurser","Fish is one of the biggest food resources of the Atlanteans. It has to be smoked in a smokery before being delivered to mines, training sites and scouts.","Atlanterne spiser for det meste fisk. Den må være røyket i et røkeri før den kan leveres til gruver, treningsleire og speidere.","tribes_encyclopedia","../../data/tribes/wares/fish/helptexts.lua:4"
"game","spill","Island Hopping is a traditional tournament in Atlantean culture. The rules of the game are simple: you start with a headquarters on an island. When you finish a castle at the end of the first island, you are granted a second headquarters on a second island, which will contain all wares from your first headquarters.","Øyhopping er en tradisjonell atlantisk turnering. Reglene er enkle: Du starter med et hovedkvarter på en øy. Når du har fullført et slott i enden av den første øyen, blir du tildelt et nytt hovedkvarter på den andre øyen som inneholder alle varene fra det første.","mp_scenario_island_hopping.wmf","../../data/maps/MP_Scenarios/Island_Hopping.wmf/scripting/texts.lua:9"
"game","spill","%s is now King of the Hill and will win the game in 20 minutes, if nobody takes over the hill before then.","%s er nå kongen på haugen og vil vinne om 20 minutter, med mindre noen andre tar over haugen.","mp_scenario_island_hopping.wmf","../../data/maps/MP_Scenarios/Island_Hopping.wmf/scripting/texts.lua:51"
"game","spill","%s has won the game. Congratulations!","%s har vunnet. Gratulerer!","mp_scenario_island_hopping.wmf","../../data/maps/MP_Scenarios/Island_Hopping.wmf/scripting/texts.lua:55"
"game","spill","Client simulates beyond the game time allowed by the host.","Klient simulerer utover tiden verten har tillatt.","widelands","../../src/network/network_gaming_messages.cc:147"
