"glossary_term","glossary_translation","source","target","file","location"
"Attack","Атака","Soldiers are trained in basic attack, health and defense by a training camp. They can learn the finer points in a training arena.","В тренировочном лагере солдат обучат основам владения оружием, поднимут здоровье и уровень защиты. Завершить обучение они должны на арене поединков.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:315"
"Attack","Атака","They learn to attack with three different swords: The long sword, broadsword and double-edged sword. The latter two contain gold, and all of them iron. The advanced soldiers are taught to use two swords at once: They keep their first double-edged sword, and are given various other swords to wield in their other hand. This makes six steps of attack training.","Их учат сражаться длинным, широким и обоюдоострым мечами. Два последних, помимо железа, стоят и золото. Тренированных солдат обучают бою на двух мечах: помимо обоюдоострого, они наносят удары другой рукой и другим мечом. Весь курс состоит из шести этапов.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:324"
"Attack","Атака","I recommend to train at least one soldier to the highest level in health, defense and attack. Until then, the enemy is just too strong for us.","Пока у нас нет хотя бы одного солдата с максимально прокаченым здоровьем, защитой и оружием, враг будет превосходить нас в силе. Советую доводить учение до конца.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:342"
"Attack","Атака","I’d like to say we should attack him right now, but I fear we aren’t strong enough yet to hold our own against him in battle. We should hurry our soldier training while pretending to be gathering his so-called gift. That would buy us some time.","Мне очень хочется напасть на него прямо сейчас, но, боюсь, у нас не хватит сил победить его в битве. Нам надо ускорить тренировку солдат, а пока сделаем вид, что собираем для него дары. Это даст нам фору.","scenario_fri02.wmf","../../data/campaigns/fri02.wmf/scripting/texts.lua:320"
"Attack","Атака","Now I permit you to assist us in conquering the barbarians, who live in a sheltered valley northwest to us. I charge you, expand along the northern end of the mountains enclosing this outpost; you will find the barbarians there – attack them! We will fend off attacks launched by the enemy.","Теперь можете расширяться вдоль северной оконечности гор, чтобы встретить дикарей и помочь нам, я разрешаю. Как встретите варваров в защищенной долине – смело вступайте в бой! Мы же будем сдерживать их волны.","scenario_fri02.wmf","../../data/campaigns/fri02.wmf/scripting/texts.lua:387"
"Attack","Атака","To attack a building, click on its doors, choose the number of soldiers that you wish to send and click on the ‘Attack’ button.","Чтобы атаковать здание, щелкните по его дверям, выберите число солдат, которых вы хотите отправить, и щёлкните кнопку "Атаковать".","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:263 ../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:274"
"Tailor’s Shop","Ателье","Train a soldier to the highest possible level. Soldiers are trained in training camps and training arenas. We will need a gold mine, a tailor’s shop to sew sturdier garments, and a large armor smithy for better weapons and helmets.","Вымуштруйте солдат по полной. Обучение солдат проходит в тренировочных лагерях и на аренах. Нам нужна золотая шахта, портной для пошива прочной одежды и большая бронная для изготовления лучшего оружия и шлемов.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:99"
"Tailor’s Shop","Ателье","We will need a tailor’s shop to sew more protective garments, and another sewing room to keep producing normal fur garments. Also, you should enhance the small armor smithy to produce better weapons and helmets, and build a new small one so we will still get basic weapons. We need at least one gold mine now, because the best weapons and armor use gold.","Нам нужно построить заведение портного для пошива лучшей одежды, и еще один швейный цех для производства простой меховой одежды. Также следует перестроить малую бронную для изготовления оружия и шлемов качественнее, а также построить новую бронную, чтобы не лишиться основного типа оружия. Теперь нам понадобятся золотые шахты, так как прекрасные доспехи отделывают золотом.","scenario_fri01.wmf","../../data/campaigns/fri01.wmf/scripting/texts.lua:333"
"Atlantean","Атлантский","A special tournament in Atlantean culture is the so-called ‘Island Hopping’, where two or more groups try to reach the center island as fast as possible, to be the first erecting a castle on the top of the central mountain.","«Захват островов» это особое соревнование характерное для культуры Атлантов, в которой две или более групп пытаются добраться до центра острова как можно быстрее, чтобы первым возвести замок на вершине центральной горы.","maps","../../data/maps/MP_Scenarios/Island_Hopping.wmf/elemental:9"
"Atlantean","Атлантский","Island Hopping is a traditional tournament in Atlantean culture. The rules of the game are simple: you start with a headquarters on an island. When you finish a castle at the end of the first island, you are granted a second headquarters on a second island, which will contain all wares from your first headquarters.","Захват островов - традиционный для атлантов вид состязаний. Правила игры просты: вы начинаете игру со штабом на первом острове. Когда вы построите замок на краю первого острова, вам дадут второй остров со штабом, содержащим все ваши запасы из первого штаба.","mp_scenario_island_hopping.wmf","../../data/maps/MP_Scenarios/Island_Hopping.wmf/scripting/texts.lua:9"
"Atlantean","Атлантский","We found an old building, destroyed and burned by flames. I am very worried about this discovery. The building is not of any kind I’ve ever seen. It is certainly not designed by any Atlantean architect I’ve ever heard about. The building is crude, the assemblage is sloppy. But the materials are very enduring: the wood used for it seemed to have been burned in a strange way before it was used as building material – it is hard as stone.","Мы нашли старое здание, которое было разрушено и сожжено. Я очень обеспокоена этой находкой. Зданий такого типа я никогда не видела. Кто бы ни построил это здание - это точно был не атлант. Здание грубое, конструкция неаккуратная. Но материалы очень прочные: древесина, используемая для постройки, кажется, была обожжена каким-то странным образом, прежде чем была использована в качестве строительного материала - она твердая, как камень.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:400"
"Atlantean","Атлантский","Destroy the Atlantean Headquarters and Build a Port","Разрушьте штаб атлантов и постройте порт","scenario_fri03.wmf","../../data/campaigns/fri03.wmf/scripting/texts.lua:42"
"Atlantean","Атлантский","As no Atlantean likes raw fish, smoking it in a smokery is the most common way to make it edible.","Поскольку атланты не любят сырую рыбу, они коптят ее в коптильнях; это самый доступный способ сделать её съедобной.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:485"
"Atlantean","Атлантский","This corn is processed in the mill into fine cornmeal that every Atlantean baker needs for a good bread. Also horse and spider farms need to be provided with corn.","Эта кукуруза перерабатывается на мельнице в кукурузную муку, которая нужна каждому пекарю Атлантов для приготовления хорошего хлеба. Её также используют для разведения лошадей и пауков на соответствующих фермах.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:526"
"Atlantean","Атлантский","Cornmeal is produced in a mill out of corn and is one of three parts of the Atlantean bread produced in bakeries.","Кукурузная мука производится на мельнице из кукурузы и является одним из трех компонентов хлеба Атлантов, выпекаемого в пекарнях.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:535"
"Atlantean","Атлантский","The Atlantean fires in smelting works, armor smithies and weapon smithies are fed with coal.","Углем, атланты поддерживают огонь в литейной, бронной и оружейной.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:594"
"Atlantean","Атлантский","This bow is used by the Atlantean hunter. It is produced by the toolsmith.","Этот лук используется охотниками атлантов. Он производится инструментальщиком.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:730"
"Atlantean","Атлантский","This is the basic weapon of the Atlantean soldiers. Together with a tabard, it makes up the equipment of young soldiers. Light tridents are produced in the weapon smithy as are all other tridents.","Это основное оружие солдат Атлантов. Наряду с накидкой является базовым снаряжением новобранцев. Лёгкие трезубцы, как и все прочие трезубцы, производятся в оружейной.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:790"
"Atlantean","Атлантский","The double trident is one of the best tridents produced by the Atlantean weapon smithy. It is used in a dungeon – together with food – to train soldiers from attack level 2 to level 3.","Двойной трезубец — один из лучших трезубцев, производимых в оружейной Атлантов. Он используется, вместе с едой, в подземелье для тренировки солдат атаке с 2 до 3 уровня.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:817"
"Atlantean","Атлантский","This is the most dangerous weapon of the Atlantean military. Only the best of the best soldiers may use it. It is produced in the weapon smithy and used in the dungeon – together with food – to train soldiers from attack level 3 to level 4.","Это самое опасное оружие воинов Атлантов. Только лучшие из лучших солдат способны совладать с ним. Он производится в оружейной и используется, вместе с едой, в подземелье для тренировки солдат атаке с 3 до 4 уровня.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:826"
"Atlantean","Атлантский","Golden tabards are produced in Atlantean weaving mills out of gold thread. They are used in the labyrinth – together with food – to train soldiers from health level 0 to level 1.","Золотая накидка производится на ткацкой фабрике атлантов из золотой нити. Накидка используется в лабиринте, вместе с пайками, для тренировки солдат здоровью с 0 до 1 уровня.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:871"
"Atlantean","Атлантский","Breeds the strong Atlantean horses for adding them to the transportation system.","Разводит сильных лошадей Атлантов для перевозки грузов по дорогам.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:910"
"Atlantean","Атлантский","Breeds the strong Atlantean horses for adding them to the transportation system.","Разводит крепких лошадей для Атлантов для транспортировки товаров по дорогам.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:1724"
"Atlanteans","Атланты","When their God lost faith in the Atlanteans and drowned their island, one woman’s struggle for justice and a second chance for her people would become the stuff of legends. Leading the remaining Atlanteans into a new future in a new part of the World, Jundlina became the most powerful human of her time, but at a high cost: her humanity and soul.","Когда Бог атлантов разочаровался в своем народе и потопил их остров, началась ставшая легендой борьба одной женщины за справедливость и второй шанс для своего народа. Джандлина стала самым могущественным человеком своей эпохи: она повела уцелевших атлантов к новому будущему в новом мире, но расплатится за это ей пришлось своей человечностью и душой.","maps","../../data/campaigns/campaigns.lua:98"
"Atlanteans","Атланты","The clerics retreated into meditation and the reason for the rising water was soon to be found: the god Lutas had lost faith in the Atlanteans because of the boldness of their king. He decided to withdraw the rights that were granted to King Ajanthul and his children. And so, he called them back below the sea again.","Жрецы ушли в свои размышления и причина повышения уровня воды в скором времени была найдена: бог Лютас потерял веру в Атлантов из-за дерзости их короля. Он решил забрать привилегии, которые были предоставлены королю Аджантулу и его детям. И так, он снова позвал их обратно под воду.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:158"
"Atlanteans","Атланты","Ahh, but I think this is impossible to change. The preparing and eating of food is something deeply ingrained in us Atlanteans – it is a ceremony that we just need for our well-being. So I guess we cannot take this away from the individuals completely.","Ох, боюсь, это невозможно изменить. Приготовление и потребление пищи глубоко укоренились в нас, Атлантах – это привычная церемония, без которой мы не будем чувствовать себя хорошо. Таким образом, я считаю, что мы не можем полностью лишить этого людей.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:235"
"Atlanteans","Атланты","Fish is one of the biggest food resources of the Atlanteans. It has to be smoked in a smokery before being delivered to mines, training sites and scouts.","Рыба — один из важнейших источников пищи для Атлантов. Прежде чем доставлять её в шахты, тренировочные центры и разведчикам, её коптят в коптильне.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:476"
"Atlanteans","Атланты","These advanced shields are used by the best soldiers of the Atlanteans. They are produced in the armor smithy and used in the labyrinth – together with food – to train soldiers from defense level 1 to level 2.","Этими улучшенными щитами пользуются достойнейшие из воинов атлантов. Они изготавливаются в бронной и используются, вместе с едой, в лабиринте для тренировки солдат защите с 1 до 2 уровня.","tribes_encyclopedia","../../data/tribes/initialization/atlanteans/units.lua:844"
"Wood Hardener","Балочная мастерская","Bigger and better buildings – including all military ones – require better building materials. They cannot be built out of simple logs – the logs have to be refined to blackwood by a wood hardener first. Always remember to build a wood hardener before you run out of blackwood, as without it you cannot expand.","Более крупные и лучшие здания, включая все военные, требуют более качественных строительных материалов. Они не могут быть построены из простых брёвен: сначала брёвна должны быть переработаны в балки. Не забывайте строить балочные мастерские до возникновения потребности в балках, так как без них невозможно продолжить развитие.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:100"
"Blockhouse","Блокгауз","Your territory can be expanded by building various military buildings – Sentry, Fortress, Blockhouse, etc.","Ваша территория может быть расширена с помощью военных строений различного типа – Караульные, Крепости, Казармы и т.д.","texts","../../data/txts/tips/general_game.lua:15"
"Boldreth","Болдрет","Some time ago, Boldreth came to me. His advice was to move to a place closer to home – to strike at the first sign of my brothers’ forces wavering.","Недавно, ко мне подходил Болдред. Он посоветовал переместиться поближе к дому, чтобы модно было ударить при первых признаках, что войска моих братьев колеблются.","scenario_bar01.wmf","../../data/campaigns/bar01.wmf/scripting/texts.lua:280"
"Large Armor Smithy","Большая бронная","A golden helmet protects soldiers. It is produced in the large armor smithy and used to train soldiers from health level 1 to level 2.","Позолоченный шлем защищает голову солдата. Его куют в большой бронной и используют для повышения уровня здоровья солдат с 1 до 2.","tribes_encyclopedia","../../data/tribes/initialization/frisians/units.lua:609"
"Large buildings","Большие здания","Large plots are rare on those small islands. Prioritize construction of large buildings on them. Sometimes you will need big military buildings to expand all the way to the next island. The AI will perform poorly.","Большие строительные площадки редки на этих маленьких островах. Строительство больших зданий на них - ваш приоритет. Иногда вам потребуются большие военные строения, чтобы расширить территорию до следующего острова. ИИ будет работать плохо.","maps","../../data/maps/Archipelago_Sea.wmf/elemental:11"
"Log","Бревно","Remember to ensure a constant log supply for them.","Не забудьте обеспечить для них постоянную поставку бревен.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:174"
"Log","Бревно","In the meantime, it might help to build a charcoal kiln for buffering any mining shortfalls with charcoal. But be careful to ensure a continuous log supply afterwards.","В то же время, это может помочь построить печь углежога, для компенсации недостатка добычи угля. Но будьте осторожны, после этого необходимо будет обеспечить непрерывную поставку бревен.","scenario_emp04.wmf","../../data/campaigns/emp04.wmf/scripting/texts.lua:516"
"Log","Бревно","Excellent. The lumberjack’s hut is done. A lumberjack will now move in and start chopping down trees, so our log income is secured for now. Now on to the granite.","Великолепно! Хижина лесоруба построена. Сейчас лесоруб пойдет валить деревья — снабжение брёвнами налажено. Теперь перейдем к ещё одному важному ресурсу — граниту.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:228"
"Log","Бревно","‘The log cabin was so small that two men could hardly live there. But we were young and carefree. We just relished our freedom and the responsibility as an outpost.’",""Мы едва помещались вдвоем в тесном бревенчатом срубе. Но мы были молоды и беззаботны. Мы наслаждались свободой и ответственностью заставы."","tribes_encyclopedia","../../data/tribes/initialization/barbarians/units.lua:1686"
"Log","Бревно","In order to use a registered account, you need an account on the Widelands website. Please log in at %s and set an online gaming password on your profile page.","Вам нужен аккаунт на сайте игры. Войдите в %s и укажите ваш пароль игровой сессии на вашей странице.","widelands","../../src/ui_fsmenu/addons/login_box.cc:75 ../../src/ui_fsmenu/login_box.cc:59"
"Log","Бревно","Click to log in. You can then comment and vote on add-ons and upload your own add-ons.","Щелкните, чтобы войти. Тогда вы сможете голосовать и обсуждать дополнения, а также загружать собственные.","widelands","../../src/ui_fsmenu/addons/manager.cc:767"
