"glossary_term","glossary_translation","source","target","file","location"
"game","igra","%s has won the game. Congratulations!","%s je pobijednik. Čestitamo!","mp_scenario_island_hopping.wmf","../../data/maps/MP_Scenarios/Island_Hopping.wmf/scripting/texts.lua:55"
"game","igra","/endForcedPause        -  Return game to normal speed.","/endForcedPause        -  Vrača igru u normalnu brzinu.","widelands","../../src/network/gamehost.cc:270"
"game","igra","Multiplayer Game Setup","Postavke mrežne igre","widelands","../../src/ui_fsmenu/launch_mpg.cc:174 ../../src/ui_fsmenu/launch_mpg.cc:621"
"game","igra","Widelands tried to start a game with a file that could not be found at the given path.
The file was: %s
If this happens in a network game, the host might have selected a file that you do not own. Normally, such a file should be sent from the host to you, but perhaps the transfer was not yet finished!?!","Widelands je pokušao pokrenuti igru iz datoteke koja ne postoji na zadanoj putanji.
Ime datoteke je: %s
Ako je ova poruka u mrežnoj igri, domačin je vjerojatno odabrao datoteku koju nemate. Uobičajeno je da se sve potrebne datoteke prebace s računala domačina na vaše, tako da možda prijenos još nije dovršen!?!","widelands","../../src/ui_fsmenu/launch_mpg.cc:348 ../../src/ui_fsmenu/launch_spg.cc:178"
"game","igra","Return to the multiplayer game setup","Povratak na postavke mrežne igre","widelands","../../src/ui_fsmenu/loadgame.cc:86 ../../src/ui_fsmenu/mapselect.cc:68"
"game","igra","Exit Game Confirmation","Napuštanje igre","widelands","../../src/wui/game_exit_confirm_box.cc:28"
"game","igra","Save Game Error!","Greška spremljene igre!","widelands","../../src/wui/game_main_menu_save_game.cc:165 ../../src/wui/game_main_menu_save_game.cc:174"
"game","igra","This is an endless game without rules.","Ovo je partija bez završetka i nema pravila.","win_conditions","../../data/scripting/win_conditions/endless_game.lua:17"
"game","igra","Endless Game (no fog)","Partija bez završetka (nema magle)","win_conditions","../../data/scripting/win_conditions/endless_game_fogless.lua:15"
"game","igra","This is an endless game without rules. Fog of war is disabled.","Ovo je partija bez završetka i nema pravila. Magla je onemogućena.","win_conditions","../../data/scripting/win_conditions/endless_game_fogless.lua:16"
"game","igra","The game will end in %s.","Partija će završiti za %s.","win_conditions","../../data/scripting/win_conditions/win_condition_functions.lua:270"
"player","igrač","Return to the single player menu","Povratak na izbornik lokalne igre","widelands","../../src/ui_fsmenu/loadgame.cc:87 ../../src/ui_fsmenu/mapselect.cc:70"
"delete","obriši","Do you really want to delete this replay?","Sigurno želite obrisati ovu snimku?","widelands","../../src/wui/load_or_save_game.cc:246"
"delete","obriši","Do you really want to delete this game?","Sigurno želite obrisati ovu spremljenu igru?","widelands","../../src/wui/load_or_save_game.cc:256"
"seafaring","pomorstvo; pomorski","In this tutorial, you will get to know seafaring, which is how to handle ships and ports.","U ovom vodiču ćete upoznati pomorstvo i naučiti kako upravljati brodovima i lukama.","maps","../../data/campaigns/tutorial03_seafaring.wmf/elemental:10"
"seafaring","pomorstvo; pomorski","Show seafaring messages only","Prikaži samo pomorske poruke","widelands","../../src/wui/game_message_menu.cc:548"
"medium","srednja","Build medium building","Sagradi srednju građevinu","widelands","../../src/wui/fieldaction.cc:217"
"team","tim; ekipa","The tribe or team that can defeat all others wins the game!","Pleme ili ekipa koja može poraziti sve ostale pobjeđuje!","win_conditions","../../data/scripting/win_conditions/defeat_all.lua:17"
"map","zemljovid","Show original map names","Prikaži izvorna imena","widelands","../../src/editor/ui_menus/main_menu_load_or_save_map.cc:90 ../../src/ui_fsmenu/mapselect.cc:88"
