"glossary_term","glossary_translation","source","target","file","location"
"Atlantis","Atlantída","But not even this changed the mind of the god. The water kept on rising. Nearly driven insane by guilt, pain and anger, Jundlina became a heretic: Secretly, she gathered people of the common folk who were not in line with the decision of the clerics to accept the god’s will. Together with them, she set the temple on fire and stole a ship to flee from the god’s influence over Atlantis. This small group started praying to Satul, the fire god and the worst enemy of Lutas.","Ani to však nezmenilo mienku boha. Voda pokračovala v stúpaní. Takmer dohnaná k šialenstvu vinou, bolesťou a hnevom, Jundlína sa stala kacírkou. Tajne zhromaždila ľudí z obyčajného ľudu, ktorí nesúhlasili s rozhodnutím duchovných prijať vôľu boha. Spolu s nimi podpálila chrám a ukradla loď na únik od vplyvu boha nad Atlantídou. Táto skupinka sa začala modliť k Satulovi, bohu ohňa a najhoršiemu nepriateľovi Lutasa.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:172"
"Atlantis","Atlantída","Leaving the dying Atlantis and their past behind, they started on a quest to find a place sheltered by the fire and protected from the sea.","Zanechajúc umierajúcu Atlantídu a svoju minulosť za sebou, začali výpravu s cieľom nájsť miesto kryté ohňom a chránené pred morom.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:174"
"Atlantis","Atlantída","We left Atlantis and sailed east. We entered the forbidden sea on the sixth day without noticing any pursuers from Atlantis and without Lutas having smashed our ship. Now, we are out of his reach. One day later, we sighted an island which seems to have one of these fire spitting mountains on it. I deemed this a sign from the fire god and we landed on its shore.","Opustili sme Atlantídu a vyrazili na východ. V šiesty deň sme vstúpili do zakázaného mora bez toho, aby sme si všimli nejakých prenasledovateľov z Atlantídy a aby nám Lutas zdemoloval loď. Teraz sme za jeho dosahom. O deň nato sme spozorovali ostrov, na ktorom sa zdá byť jedna z tých hôr chrliacich oheň. Považovala som to za znamenie boha ohňa, a preto sme pristáli na jeho brehu.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:184"
"Atlantis","Atlantída","We spent the last week building two watchtowers on the mountains close to our landing area; and, of course, a hall for us all. We have very talented constructors in our group – still, the buildings do not match the art we had on Atlantis. I hope they will withstand the next rain. At least, the towers will warn us if a ship from Atlantis follows us and if the island is inhabited, we will see attackers a long time before they arrive.","Posledný týždeň sme strávili stavaním dvoch strážnych veží v horách neďaleko od miesta, kde sme sa vylodili, a, samozrejme, haly pre všetkých. V našej skupine máme veľmi talentovaných staviteľov – aj napriek tomu umenie našich budov nedosahuje úroveň toho, ktoré sme mali na Atlantíde. Dúfam, že odolajú ďalšiemu dažďu. Prinajmenšom nás veže varujú pred loďami z Atlantídy a ak je ostrov obývaný, útočníkov zbadáme dlho predtým, ako dorazia.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:187"
"Atlantis","Atlantída","May Satul warm you, Jundlina! I agree with what Loftomor proposes. We need a good supply of building materials for we have to expand our territory swiftly. I will not feel safe on this island as long as we have not seen all its shores. I brought plenty of good men from Atlantis. The military might is available. We only need some housing to live in.","Nech vás hreje Satul, Jundlína! Súhlasím s Loftomorovým návrhom. Budeme potrebovať dobrú zásobu stavebných materiálov, pretože si musíme rýchlo rozšíriť územie. Na tomto ostrove sa nebudem cítiť v bezpečí, kým nepreskúmame každý jeho breh. Priviedol som so sebou množstvo dobrých mužov z Atlantídy. Vojenská moc je k dispozícii. Potrebujeme len nejaký príbytok.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:209"
"Atlantis","Atlantída","May Satul warm you, Jundlina. My name is Opol, and I am the highest weaver of the guild abandoning Atlantis and Lutas with you. I come with sad news indeed: we have no more spidercloth. Not a single piece is to be found in our warehouses. Could you not help the weavers’ guild by arranging the building of a weaving mill and a spider farm? The spiders deliver the finest silk and we will produce the finest spidercloth from it.","Nech vás hreje Satul, Jundlína. Volám sa Opol a som najvyšším tkáčom v cechu, ktorý s vami opustil Atlantídu a Lutasa. Prichádzam vskutku so smutnou správou: došla nám pavúčia látka. V našich skladoch nenájdete ani jediný kúsok. Nepomohli by ste tkáčskemu cechu postavením tkáčovne a pavúčej farmy? Pavúky poskytujú to najlepšie vlákno a my z neho vyrobíme tú najlepšiu pavúčiu látku.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:268"
"Atlanteans","Atlantíďania","When their God lost faith in the Atlanteans and drowned their island, one woman’s struggle for justice and a second chance for her people would become the stuff of legends. Leading the remaining Atlanteans into a new future in a new part of the World, Jundlina became the most powerful human of her time, but at a high cost: her humanity and soul.","Keď boh stratil dôveru k Atlantíďanom a potopil ich ostrov, boj jednej ženy za spravodlivosť a druhú šancu pre jej ľud sa stal základom mnohých legiend. Vedúc zostávajúcich Atlantíďanov v ústrety novej budúcnosti v novej časti sveta, Jundlína sa stala najsilnejším človekom svojej doby, ale za vysokú cenu: jej ľudskosť a dušu.","maps","../../data/campaigns/campaigns.conf:48"
"Atlanteans","Atlantíďania","The clerics retreated into meditation and the reason for the rising water was soon to be found: the god Lutas had lost faith in the Atlanteans because of the boldness of their king. He decided to withdraw the rights that were granted to King Ajanthul and his children. And so, he called them back below the sea again.","Duchovní sa oddali rozjímaniu a čoskoro zistili dôvod, prečo voda stúpa: boh Lutas stratil dôveru k Atlantíďanom pre drzosť ich kráľa. Rozhodol sa stiahnuť práva, ktoré udelil kráľovi Ajanthulovi a jeho deťom. A preto ich opäť volá pod morskú hladinu.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:160"
"Atlanteans","Atlantíďania","Ahh, but I think this is impossible to change. The preparing and eating of food is something deeply ingrained in us Atlanteans – it is a ceremony that we just need for our well-being. So I guess we cannot take this away from the individuals completely.","Ach, nemyslím si však, že je to možné zmeniť. Príprava a jedenie jedla je niečo hlboko zakorenené v nás Atlantíďanoch – je to obrad, ktorý potrebujeme pre svoje blaho. Preto si myslím, že to nemožno jednotlivcom úplne vziať.","scenario_atl01.wmf","../../data/campaigns/atl01.wmf/scripting/texts.lua:237"
"Atlanteans","Atlantíďania","There are three different tribes in Widelands: the Barbarians, the Empire and the Atlanteans. All tribes have a different economy, strength and weaknesses, but the general gameplay is the same for all. We will play the Barbarians for now.","Hra Widelands ponúka tri odlišné kmene: Barbarov, Impérium a Atlantíďanov. Všetky kmene sa líšia ekonomikou, silnými či slabými stránkami, ale vo všeobecnosti zdieľajú rovnaké herné princípy. Zatiaľ budeme hrať za Barbarov.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:40"
"Atlanteans","Atlantíďania","Fish is one of the biggest food resources of the Atlanteans. It has to be smoked in a smokery before being delivered to mines, training sites and scouts.","Ryby sú jedným z najväčších zdrojov potravy Atlantíďanov. Pred dodaním baniam, výcvikovým stavbám a prieskumníkom sa musia sa vyúdiť v udiarni.","tribes_encyclopedia","../../data/tribes/wares/fish/helptexts.lua:4"
"Atlanteans","Atlantíďania","These advanced shields are used by the best soldiers of the Atlanteans. They are produced in the armor smithy and used in the labyrinth – together with food – to train soldiers from defense level 1 to level 2.","Tieto vylepšené štíty používajú tí najlepší atlantídski vojaci. Vyrábajú sa vo vyhni na zbroje a používajú sa v labyrinte – spolu s jedlom – na výcvik vojakov v obrane z úrovne 1 na úroveň 2.","tribes_encyclopedia","../../data/tribes/wares/shield_advanced/helptexts.lua:4"
"Barbarians","Barbari","After losing an important battle against the barbarians which lead to the loss of a big part of the Empire’s territory, Lutius leaves Fremil to start a new life. But his destiny takes his ship into a heavy storm, which nearly destroys it. Only with a lot of luck he manages to beach his damaged ship on an unknown desert strand and save his people. For now.","Porážka v dôležitej bitke proti barbarom, ktorá viedla k strate veľkej časti územia impéria, donútila Lutia opustiť Fremil a začať nový život. Osud však zavedie jeho loď do prudkej búrky, ktorá ju takmer zničí. S nemalým šťastím sa mu podarí so svojou poškodenou loďou nabehnúť na neznáme pusté pobrežie a zachrániť tak svoj ľud. Nateraz.","maps","../../data/campaigns/emp01.wmf/elemental:9"
"Barbarians","Barbari","Three weeks later, I returned to Fremil to speak with our king. He was furious at the Barbarians, yet forbade any attack on these tribes. He believed that our army was too weak to survive in a war against the Barbarians.","O tri týždne neskôr som sa vrátil do Fremilu, aby som hovoril s kráľom. Hoci zúril na Barbarov, napriek tomu zakázal na tieto kmene útočiť. Podľa neho bolo naše vojsko na boj s Barbarmi prislabé.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:90"
"Barbarians","Barbari","Still, I saw no way that I could erase my shame without fighting against these Barbarians. So, I left Fremil by boat to find a new world and a new life for myself, somewhere in the south. Now I am sailing on the Gulf of Perl with my family, some of my friends and a few of my best warriors.","Tú potupu by som však bez boja proti Barbarom nedokázal prekonať. Opustil som preto loďou Fremil a vydal sa hľadať pre seba nový svet a nový život, kdesi na juhu. Teraz sa, spolu s rodinou, niektorými mojimi priateľmi a najlepšími bojovníkmi, plavím po Perlskom zálive.","scenario_emp01.wmf","../../data/campaigns/emp01.wmf/scripting/texts.lua:93"
"Barbarians","Barbari","You have established a working economy, trained new soldiers and driven the Barbarians from the island.","Zriadili ste fungujúcu ekonomiku, vycvičili nových vojakov a vyhnali Barbarov z ostrova.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:269"
"Barbarians","Barbari","The message was addressed to me, begging me to come back to Fremil. It says that the Empire is at war with the Barbarians. They were attacked from the north by the tribe that I was forbidden to attack. It is clear to me what I must do…","Správa bola adresovaná mne a obsahovala prosbu, aby som sa vrátil do Fremilu. Píše sa v nej, že sa Impérium dostalo do vojny s Barbarmi. Napadol ich zo severu presne ten kmeň, na ktorý som mal zakázané útočiť. Je mi jasné, čo mám urobiť…","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:287"
"Barbarians","Barbari","There are three different tribes in Widelands: the Barbarians, the Empire and the Atlanteans. All tribes have a different economy, strength and weaknesses, but the general gameplay is the same for all. We will play the Barbarians for now.","Hra Widelands ponúka tri odlišné kmene: Barbarov, Impérium a Atlantíďanov. Všetky kmene sa líšia ekonomikou, silnými či slabými stránkami, ale vo všeobecnosti zdieľajú rovnaké herné princípy. Zatiaľ budeme hrať za Barbarov.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:40"
"Barbarians","Barbari","The defense is the percentage that is subtracted from the attack value. The Barbarians cannot train in this skill and therefore have always defense level 0, which means that the damage is always reduced by %1%%%. If an attacker with an attack value of 3500 points hits a Barbarian soldier, the Barbarian will lose 3500·%2%%% = %3% health.","Obrana je percento, ktoré sa odráta z hodnoty útoku. Barbarov nemožno cvičiť v tejto schopnosti, preto ich obrana navždy zostane na úrovni 0, čo znamená, že škoda sa vždy zníži o %1% %%. Ak útočník s hodnotou útoku 3500 bodov zasiahne barbarského vojaka, ten Barbar príde o 3500·%2% %% = %3% bodov zdravia.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:52"
"Barbarians","Barbari","The initial setting depends on the type of the building. For the Barbarians, the sentry is the only building that prefers rookies by default. You should change this setting to fit your current needs.","Počiatočné nastavenie závisí od typu budovy. Jedinou barbarskou budovou, ktorá predvolene uprednostňuje nováčikov, je strážnica. Toto nastavenie by ste mali prispôsobiť svojim aktuálnym potrebám.","scenario_tutorial02_warfare.wmf","../../data/campaigns/tutorial02_warfare.wmf/scripting/texts.lua:135"
"Barbarians","Barbari","The Barbarian metal workshop is the basic production site in a series of three buildings and creates all the tools that Barbarians need. The others are for weapons.","Barbarská kovodielňa je základná produkčná stavba v sérii troch budov, ktorá vyrába všetky potrebné nástroje. Ostatné budovy slúžia na výrobu zbraní.","tribes_encyclopedia","../../data/tribes/buildings/productionsites/barbarians/metal_workshop/helptexts.lua:18"
"Barbarians","Barbari","The ax is the basic weapon of the Barbarians. All young soldiers are equipped with it.","Sekera je základnou zbraňou Barbarov, ktorou je vyzbrojený každý mladý vojak.","tribes_encyclopedia","../../data/tribes/wares/ax/helptexts.lua:4"
"Barbarians","Barbari","Only this beer is acceptable for the soldiers in a battle arena. Some say that the whole power of the Barbarians lies in this ale. It helps to train the soldiers’ evade level from 0 to 1 to 2. Strong beer is also used in big inns to prepare meals.","Vojaci v zápasníckej aréne pripúšťajú len toto pivo. Hovorí sa, že sa v ňom ukrýva celá sila Barbarov. Pomáha pri výcviku vojakov v uhýbaní z úrovne 0 na 1 a na 2. Silné pivo sa tiež používa na prípravu obedov vo veľkých hostincoch.","tribes_encyclopedia","../../data/tribes/wares/beer_strong/helptexts.lua:4"
"Barbarians","Barbari","Besides pitta bread and meat, fish is also a foodstuff for the Barbarians. It is used in the taverns, inns and big inns and at the training sites (training camp and battle arena).","Okrem pity a mäsa patria medzi potraviny Barbarov aj ryby. Používajú sa v krčmách, hostincoch a veľkých hostincoch, ako aj vo výcvikových stavbách (výcvikový tábor a zápasnícka aréna).","tribes_encyclopedia","../../data/tribes/wares/fish/helptexts.lua:6"
"Chat’Karuth","Chat’Karuth","Thron seeks to believe that Kalitath is tired of fighting and would be willing to join us once we march to re-establish law and order in Al’thunran. But I don’t think so. Kalitath is son to one of the mightiest generals of our forces and his family never quite liked the thought of bowing before the banner of Chat’Karuth. Why should he march with Chat’Karuth’s son to reclaim his heritage and the throne?","Thron verí, že Kalitath je unavený z bojov a bude ochotný pripojiť sa k nám pri pochode za nastolenie práv a poriadku v Al'thunran. Ale ja si to nemyslím. Kalitath je synom jedného z najmocnejších generálov našej armády a jeho rodine sa nikdy nepáčila myšlienka klaňať sa pred Chat'Karuthovou zástavou. Prečo by mal pochodovať s jeho synom, aby získal späť jeho dedičstvo a trón?","scenario_bar02.wmf","../../data/campaigns/bar02.wmf/scripting/texts.lua:184"
"Main Menu","Hlavné menu","It seems like you destroyed a construction site for a quarry we wanted to build. Since we need the granite, I suggest you reload the game from a previous savegame. Luckily, these are created from time to time. To do so, you have to go back to the main menu and choose ‘Single Player’ → ‘Load Game’. And please be a bit more careful next time.","Zdá sa, že ste zničili stavenisko kameňolomu, ktorý sme chceli postaviť. Keďže potrebujeme žulu, odporúčam, aby ste načítali predošlú uloženú hru. Hra sa, našťastie, z času na čas ukladá automaticky. Vráťte sa do hlavného menu a kliknite na „Jeden hráč“ → „Načítať hru“. A nabudúce si, prosím vás, dajte väčší pozor.","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:331"
"Main Menu","Hlavné menu","To leave this game and return to the main menu, click on the","Ak chcete opustiť hru a vrátiť sa do hlavého menu, kliknite na","scenario_tutorial01_basic_control.wmf","../../data/campaigns/tutorial01_basic_control.wmf/scripting/texts.lua:481"
"Main Menu","Hlavné menu","Using the Watch Replay option in the main menu, a previously played game will be precisely reconstructed for you to watch. Note, however, that even small changes in the game data files or the Widelands executable can cause a replay to become incompatible and to ‘go out of sync’. This is similar to how network games will suffer from desynchronization problems if one of the players has a different version of the game.","Možnosť „Sledovať záznam“ v hlavnej ponuke vám umožňuje prehrať predošlú hru v presne rovnakej podobe, ako bola hraná. Všimnite si však, že aj malé zmeny v herných dátových súboroch alebo spúšťači Widelands môžu spôsobiť stratu kompatibility alebo synchronizácie záznamu. Je to, ako keď v sieťovej hre nastanú synchronizačné problémy pre odlišnú verziu hry jedného z hráčov.","texts","../../data/txts/help/common_helptexts.lua:27"
"Empire","Impérium","Six months ago, Lutius – a young general of the Empire – was sent with 150 soldiers to the frontier beyond the northern forests where Barbarian tribes were crossing onto land held by the Empire. His task was to defend the Empire’s land. At first, everything was calm. He even talked to a few Barbarian children and thought about a peaceful life – side by side with this archaic folk. He began to feel safer and his army began to drop their attention off the potential enemy. That was their undoing. One night in March his unprepared army was attacked by 100 Barbarian footmen and was completely scattered. Only with his bare life he and a handful of his soldiers survived.","Pred šiestimi mesiacmi bol Lutius – mladý generál Impéria – vyslaný so 150 vojakmi k hranici za severnými lesmi, kadiaľ prechádzali barbarské kmene na územie patriace Impériu. Jeho úlohou bolo brániť územie Impéria. Spočiatku prevládal pokoj. Dokonca sa rozprával s niekoľkými barbarskými deťmi a myslel na pokojný život – bok po boku s týmto prastarým ľudom. Začal sa cítiť čoraz viac v bezpečí a jeho vojsko znižovalo pozornosť na prípadného nepriateľa. To znamenalo ich skazu. Jednu noc v marci zaútočilo na jeho nepripravenú armádu 100 barbarských pešiakov a úplne ju rozprášilo. Prežil len on a hŕstka jeho vojakov.","maps","../../data/campaigns/campaigns.conf:40"
"Empire","Impérium","Two empires race for the treasures of a legendary peninsula…","Dve ríše súperia o poklady legendárneho polostrova…","maps","../../data/maps/Golden_Peninsula.wmf/elemental:10"
"Empire","Impérium","The river has always provided food and communication. This time, eight empires will fight for control over this land.","Táto rieka vždy poskytovala jedlo a komunikáciu. Tentoraz bude o kontrolu nad týmto územím bojovať osem ríš.","maps","../../data/maps/The_Nile_v2.wmf/elemental:10"
"Empire","Impérium","In this game, you start out on a small piece of land with just a few resources. Using these, you’ll create an empire with many thousands of inhabitants. On your way towards this goal, you will have to establish an economic infrastructure, explore the land around you and face rivaling tribes.","V tejto hre začínate na malom území s trochou surovín. Pomocou nich môžete vybudovať ríšu s tisíckami obyvateľov. Na ceste k tomuto cieľu budete musieť vytvoriť ekonomickú infraštruktúru, preskúmať okolité územie a čeliť nepriateľským kmeňom.","texts","../../data/txts/help/common_helptexts.lua:19"
"Empire","Impérium","Basic armor for Empire soldiers. It is produced in the armor smithy and used in the training camp – together with food – to train soldiers from health level 1 to level 2.","Základná zbroj imperiálnych vojakov. Vyrába sa vo vyhni na zbroje a používa sa vo výcvikovom tábore – spolu s jedlom – na výcvik vojakov v zdraví z úrovne 1 na úroveň 2.","tribes_encyclopedia","../../data/tribes/wares/armor/helptexts.lua:4"
"Empire","Impérium","The chain armor is a medium armor for Empire soldiers. It is produced in an armor smithy and used in a training camp – together with food – to train soldiers from health level 2 to level 3.","Krúžková zbroj je stredným brnením vojakov Impéria. Vyrába sa vo vyhni na zbroje a používa sa vo výcvikovom tábore – spolu s jedlom – na výcvik vojakov v zdraví z úrovne 2 na úroveň 3.","tribes_encyclopedia","../../data/tribes/wares/armor_chain/helptexts.lua:4"
"Empire","Impérium","The gilded armor is the strongest armor an Empire soldier can have. It is produced in the armor smithy and used in the training camp – together with food – to train soldiers from health level 3 to level 4.","Pozlátená zbroj je najsilnejšie brnenie, aké vojak Impéria môže mať. Vyrába sa vo vyhni na zbroje a používa sa vo výcvikovom tábore – spolu s jedlom – na výcvik vojakov v zdraví z úrovne 3 na úroveň 4.","tribes_encyclopedia","../../data/tribes/wares/armor_gilded/helptexts.lua:4"
"Empire","Impérium","The bakers of the Empire make really tasty bread out of flour and water. It is used in taverns and inns to prepare rations and meals. Bread is also consumed at the training sites (arena, colosseum, training camp).","Pekári Impéria dokážu z múky a vody vyrobiť veľmi chutný chlieb. V krčmách a hostincoch sa z neho pripravujú prídely a obedy. Chlieb sa spotrebúva aj vo výcvikových stavbách (aréna, koloseum, výcvikový tábor).","tribes_encyclopedia","../../data/tribes/wares/bread_empire/helptexts.lua:4"
"Empire","Impérium","The fires of the Empire smelting works, armor smithies and weapon smithies are usually fed with coal.","Do ohňov v imperiálnych taviarňach, vyhniach na zbroje a vyhniach na zbrane sa zvyčajne prikladá uhlie.","tribes_encyclopedia","../../data/tribes/wares/coal/helptexts.lua:10"
"Empire","Impérium","Besides bread and meat, fish is also a foodstuff for the Empire. Fish are used in taverns, inns and training sites (arena, colosseum, training camp).","Okrem chleba a mäsa patria medzi potraviny Impéria aj ryby. Ryby sa spotrebúvajú v krčmách, hostincoch a výcvikových stavbách (aréna, koloseum, výcvikový tábor).","tribes_encyclopedia","../../data/tribes/wares/fish/helptexts.lua:8"
"Empire","Impérium","Flour is produced by the mill out of wheat and is needed in the bakery to produce the tasty Empire bread.","Z čiernych koreňov sa v mlynoch vyrába múka. Používa sa v pekárňach na prípravu chutného chleba.","tribes_encyclopedia","../../data/tribes/wares/flour/helptexts.lua:4"
"Empire","Impérium","Marble columns represent the high culture of the Empire, so they are needed for nearly every larger building. They are produced out of marble at a stonemason’s house.","Mramorové stĺpy predstavujú vyspelú kultúru Impéria, a preto ich potrebuje takmer každá väčšia budova. Vyrábajú sa z mramoru v kamenárskom dome.","tribes_encyclopedia","../../data/tribes/wares/marble_column/helptexts.lua:4"
"Empire","Impérium","This is the best and sharpest weapon the Empire weaponsmith creates for the soldiers. It is used in the training camp – together with food – to train soldiers from attack level 3 to level 4.","Toto je najlepšia a najostrejšia zbraň, akú vyrába imperiálny kováč zbraní pre vojakov. Používa sa vo výcvikovom tábore – spolu s jedlom – na výcvik vojakov v útoku z úrovne 3 na úroveň 4.","tribes_encyclopedia","../../data/tribes/wares/spear_war/helptexts.lua:4"
"Empire","Impérium","This wooden spear is the basic weapon in the Empire military system. It is produced in the weapon smithy. In combination with a helmet, it is the equipment to fit out young soldiers.","Táto drevená kopija je základnou zbraňou vo vojenskom systéme Impéria. Vyrába sa vo vyhni na zbrane. V kombinácii s helmou tvorí výbavu mladých vojakov.","tribes_encyclopedia","../../data/tribes/wares/spear_wooden/helptexts.lua:4"
"Jomo","Jomo","Defeat Jomo. He is taking care of the soldiers’ food supply.","Porazte Joma. Má na starosti zásobovanie vojakov potravinami.","map_the_green_plateau.wmf","../../data/maps/The_Green_Plateau.wmf/scripting/texts.lua:46"
"Lutius","Lutius","After losing an important battle against the barbarians which lead to the loss of a big part of the Empire’s territory, Lutius leaves Fremil to start a new life. But his destiny takes his ship into a heavy storm, which nearly destroys it. Only with a lot of luck he manages to beach his damaged ship on an unknown desert strand and save his people. For now.","Porážka v dôležitej bitke proti barbarom, ktorá viedla k strate veľkej časti územia impéria, donútila Lutia opustiť Fremil a začať nový život. Osud však zavedie jeho loď do prudkej búrky, ktorá ju takmer zničí. S nemalým šťastím sa mu podarí so svojou poškodenou loďou nabehnúť na neznáme pusté pobrežie a zachrániť tak svoj ľud. Nateraz.","maps","../../data/campaigns/emp01.wmf/elemental:9"
"Malac’ Mor","Malac’ Mor","Perhaps the people aboard that ship were caught in the same storm which brought us to Malac’ Mor – and were brought to this island.","Možno ľudia na palube tej lode boli zastihnutí rovnakou búrkou, ktorá nás dostala do Malac' Mor-u, a priniesla ich na tento ostrov.","scenario_emp02.wmf","../../data/campaigns/emp02.wmf/scripting/texts.lua:169"
